"lat","lon","FIPS"
42.67272,-73.64184,"36083"
40.048217,-83.024394,"39049"
40.604254,-74.15284,"36085"
39.295595,-82.080738,"39009"
40.76569,-73.954142,"36061"
35.934089,-79.02305,"37135"
40.711667,-74.005424,"36061"
41.376437,-83.650803,"39173"
45.450098,-122.672491,"41051"
40.718506,-73.84359,"36081"
34.246209,-77.949805,"37129"
40.733223,-73.985496,"36061"
40.702275,-74.010892,"36061"
41.503046,-81.6387,"39035"
39.641159,-84.160298,"39113"
40.667136,-73.951831,"36047"
34.694134,-79.198114,"37155"
42.35056,-71.11624,"25021"
40.776428,-73.980013,"36061"
36.094433,-80.241183,"37067"
35.911363,-79.031663,"37135"
40.783465,-81.962435,"39169"
41.294911,-73.797703,"36119"
41.068959,-73.806118,"36119"
44.9785,-74.6853,"36033"
40.752572,-73.854759,"36081"
39.995912,-83.040421,"39049"
40.597706,-74.14209,"36085"
45.501625,-122.677066,"41051"
40.734352,-73.992244,"36061"
40.988569,-73.807361,"36119"
36.122459,-80.582902,"37197"
40.596486,-105.07183,"08069"
42.814483,-73.930921,"36093"
40.76109,-73.957919,"36061"
46.873151,-96.790143,"38017"
40.702193,-73.919722,"36047"
45.524669,-122.703752,"41051"
35.901335,-79.054347,"37135"
35.98547,-79.990243,"37081"
41.500984,-81.69049,"39035"
40.704558,-74.006184,"36061"
35.909004,-79.051168,"37135"
35.914667,-79.052072,"37135"
39.993623,-83.047673,"39049"
40.988368,-73.811582,"36119"
42.493672,-76.50953,"36109"
40.582809,-73.957556,"36047"
35.502036,-80.625011,"37025"
35.962359,-79.02474,"37135"
45.505369,-122.656454,"41051"
40.238235,-83.366126,"39159"
35.93175,-78.565548,"37183"
35.071547,-78.894454,"37051"
40.766647,-73.952844,"36061"
35.934949,-79.037474,"37135"
41.081525,-81.518551,"39153"
39.140867,-84.442773,"39061"
40.78278,-73.59024,"36059"
41.115729,-81.550105,"39153"
40.862307,-82.319953,"39005"
43.0386,-76.139,"36067"
40.761333,-73.972874,"36061"
35.956579,-79.018997,"37135"
35.203976,-80.839086,"37119"
43.069393,-77.684561,"36055"
42.423267,-76.501877,"36109"
43.046199,-77.467777,"36055"
42.447,-76.4676,"36109"
40.613062,-74.110074,"36085"
45.48741,-122.847959,"41067"
45.561458,-122.622122,"41051"
40.64542,-73.946861,"36047"
42.526513,-76.487699,"36109"
35.992834,-78.903914,"37063"
43.192438,-77.586592,"36055"
35.452086,-97.495948,"40109"
39.875544,-74.984922,"34007"
44.107614,-123.13917,"41039"
45.512602,-122.660249,"41051"
40.067891,-75.091086,"42101"
36.143381,-86.803365,"47037"
41.826136,-71.404513,"44007"
35.155607,-90.045279,"47157"
39.946632,-75.196604,"42101"
36.166904,-86.806149,"47037"
40.440909,-79.959125,"42003"
32.786754,-79.947265,"45019"
35.954943,-83.93035,"47093"
36.143784,-86.800995,"47037"
34.673146,-82.823962,"45077"
33.999623,-81.028249,"45079"
39.953462,-75.193983,"42101"
40.264414,-76.674014,"42043"
41.810964,-71.412083,"44007"
39.948207,-75.157825,"42101"
35.138829,-90.033163,"47157"
40.870717,-77.83415,"42027"
39.960695,-75.157059,"42101"
39.954073,-75.186541,"42101"
41.811681,-71.409371,"44007"
39.955743,-75.193059,"42101"
41.848752,-71.399575,"44007"
39.947871,-75.155111,"42101"
39.980272,-75.157051,"42101"
40.437078,-79.96154,"42003"
40.606735,-75.381089,"42095"
43.601788,-96.697948,"46099"
39.951288,-75.195771,"42101"
34.011434,-81.236644,"45063"
40.442959,-79.941084,"42003"
36.093233,-86.874496,"47037"
41.486042,-71.528656,"44009"
45.4277,-101.074481,"46041"
40.806689,-77.82112,"42027"
36.020634,-84.253983,"47001"
36.330892,-82.365584,"47179"
41.83105,-71.431474,"44007"
41.480003,-71.569648,"44009"
40.444551,-79.948896,"42003"
35.120123,-89.939705,"47157"
40.035569,-75.347751,"42045"
39.953681,-75.167957,"42101"
41.792379,-71.367401,"44007"
40.336131,-75.125272,"42017"
39.941467,-75.2,"42101"
40.437818,-79.993649,"42003"
34.930099,-82.433236,"45045"
42.78263,-96.925433,"46027"
41.852056,-71.398438,"44007"
40.065307,-76.41685,"42071"
40.886104,-77.776135,"42027"
32.850306,-79.831263,"45019"
33.979985,-80.961921,"45079"
32.842948,-80.015407,"45019"
41.489378,-71.515444,"44009"
40.68819,-73.979368,"36047"
32.787667,-79.949553,"45019"
40.592514,-80.104523,"42003"
34.943974,-81.880179,"45083"
40.433877,-79.888737,"42003"
40.061416,-75.540506,"42029"
34.124778,-80.867789,"45079"
40.48558,-79.886515,"42003"
32.845601,-80.066394,"45019"
32.77093,-79.982302,"45019"
39.944249,-75.181936,"42101"
33.907351,-81.305931,"45063"
40.058687,-75.15921,"42101"
39.953571,-75.167569,"42101"
32.821408,-80.020589,"45019"
40.065545,-75.531218,"42029"
39.95285,-75.170455,"42101"
40.459723,-79.928112,"42003"
39.956954,-75.197024,"42101"
40.421602,-79.921022,"42003"
36.131323,-86.808506,"47037"
35.154349,-90.043623,"47157"
40.446287,-79.947899,"42003"
40.440683,-79.956021,"42003"
40.129725,-75.180006,"42091"
40.969762,-76.60444,"42093"
40.695964,-73.993597,"36047"
34.817674,-82.411889,"45045"
35.12911,-89.88245,"47157"
35.843821,-86.370629,"47149"
40.048753,-76.315099,"42071"
34.08122,-81.069502,"45079"
39.906349,-75.351058,"42045"
40.090565,-75.163288,"42091"
39.993744,-75.239641,"42101"
40.012026,-75.299434,"42091"
40.021835,-75.322234,"42091"
44.306715,-96.786041,"46011"
41.843586,-71.379656,"44007"
34.994269,-81.969809,"45083"
33.573375,-81.766802,"45003"
34.938697,-81.029178,"45091"
40.664788,-80.088989,"42003"
39.956457,-75.195622,"42101"
36.168333,-86.828524,"47037"
32.908565,-79.819092,"45019"
40.228972,-75.012037,"42017"
40.4299,-79.969825,"42003"
39.939728,-75.198112,"42101"
44.08023,-103.229191,"46103"
37.397339,-122.074361,"06085"
36.101185,-86.872206,"47037"
36.148346,-86.795727,"47037"
41.83885,-71.387459,"44007"
39.94248,-75.198681,"42101"
40.277125,-75.196609,"42017"
34.805816,-82.562178,"45077"
41.81837,-71.407849,"44007"
32.785964,-79.947431,"45019"
40.429124,-79.969542,"42003"
40.595927,-80.081318,"42003"
40.602138,-75.360918,"42095"
40.451011,-80.005192,"42003"
41.834506,-71.392026,"44007"
32.914461,-79.812907,"45019"
40.33238,-75.125335,"42017"
39.952951,-77.701712,"42055"
36.157587,-86.769967,"47037"
40.074659,-75.485468,"42029"
39.949585,-75.224263,"42101"
40.425951,-80.048689,"42003"
40.057411,-75.656393,"42029"
30.443357,-84.276212,"12073"
40.459464,-79.917932,"42003"
34.821513,-82.413605,"45045"
34.172709,-82.165506,"45047"
39.949341,-75.150986,"42101"
40.064381,-75.686701,"42029"
40.03515,-75.144702,"42101"
34.092755,-81.15786,"45079"
43.534579,-96.711411,"46099"
40.442422,-80.001087,"42003"
39.956538,-75.196276,"42101"
32.743222,-80.210577,"45019"
40.445977,-79.962428,"42003"
35.534504,-89.677361,"47167"
40.071103,-76.210522,"42071"
34.967658,-81.941066,"45083"
36.015713,-84.251251,"47001"
40.448765,-79.991418,"42003"
41.758266,-71.459106,"44007"
40.258924,-76.648669,"42043"
39.988374,-75.254297,"42091"
36.344329,-88.858264,"47183"
44.495415,-103.870184,"46081"
35.045822,-85.299815,"47065"
39.953165,-75.597523,"42029"
41.473768,-71.299028,"44005"
41.920445,-71.534004,"44007"
35.139448,-90.029511,"47157"
34.012467,-81.021934,"45079"
34.849414,-82.398467,"45045"
40.498687,-78.017271,"42061"
40.005037,-75.152512,"42101"
41.706288,-71.478351,"44003"
40.762823,-77.880792,"42027"
40.085973,-75.128036,"42091"
41.451027,-71.497523,"44009"
40.457062,-80.003694,"42003"
39.936445,-75.183641,"42101"
40.060849,-75.539217,"42029"
39.957946,-75.171447,"42101"
43.512419,-96.666755,"46099"
39.955933,-75.19146,"42101"
43.543804,-96.786072,"46099"
40.232732,-75.55125,"42091"
39.939573,-75.145332,"42101"
40.076553,-75.334812,"42091"
40.814652,-74.523366,"34027"
40.97274,-76.91844,"42119"
33.495919,-80.855463,"45075"
40.401209,-75.04759,"42017"
33.581944,-80.818056,"45075"
34.670239,-82.815239,"45077"
32.811963,-96.837534,"48113"
30.551654,-96.242881,"48041"
40.764542,-111.850317,"49035"
29.567119,-98.605723,"48029"
32.728201,-97.112604,"48439"
29.311028,-94.778007,"48167"
29.513091,-98.577742,"48029"
29.717236,-95.402761,"48201"
29.707454,-95.399168,"48201"
30.515111,-97.672706,"48491"
29.718091,-95.336483,"48201"
33.21077,-97.147769,"48121"
30.561542,-96.253207,"48041"
30.605876,-96.368771,"48041"
29.70926,-95.400851,"48201"
33.592746,-101.898787,"48303"
29.706319,-95.397195,"48201"
32.765454,-97.252866,"48439"
29.715091,-95.553787,"48201"
30.266878,-97.788025,"48453"
29.703025,-95.403303,"48201"
30.269224,-97.866273,"48453"
32.749542,-97.36903,"48439"
30.291188,-97.737568,"48453"
29.888774,-97.937445,"48209"
29.71033,-95.748508,"48157"
31.555713,-97.121401,"48309"
25.763047,-80.190448,"12086"
29.41514,-98.635627,"48029"
31.769999,-106.431625,"48141"
31.770518,-106.504149,"48141"
30.611331,-96.348373,"48041"
32.991725,-96.743697,"48085"
44.478282,-73.201079,"50007"
26.305206,-98.175972,"48215"
40.226908,-111.6914,"49049"
32.398669,-95.243419,"48423"
29.305007,-94.791275,"48167"
29.724646,-95.362731,"48201"
32.213942,-98.216494,"48143"
33.584696,-101.872767,"48303"
27.522587,-97.880803,"48273"
41.746323,-111.810684,"49005"
40.6326,-111.80229,"49035"
40.767987,-111.904471,"49035"
32.986829,-96.757703,"48085"
37.655719,-122.401951,"06081"
30.254632,-97.743423,"48453"
40.302209,-111.65697,"49049"
29.707325,-95.421428,"48201"
29.658218,-95.519969,"48201"
32.60842,-97.046265,"48439"
29.703201,-95.383171,"48201"
29.521207,-98.657418,"48029"
30.33086,-97.758969,"48453"
30.399022,-97.766671,"48453"
30.45142,-97.815342,"48491"
47.633492,-122.32632,"53033"
32.75035,-97.366996,"48439"
29.771183,-95.494709,"48201"
33.010903,-96.728579,"48085"
30.379505,-95.546025,"48339"
29.559541,-95.364286,"48039"
31.888169,-102.324113,"48135"
37.258327,-109.313639,"49037"
32.312621,-95.249747,"48423"
33.22653,-97.12907,"48121"
40.768629,-111.888582,"49035"
29.706349,-95.399198,"48201"
30.081335,-95.992865,"48473"
29.478611,-98.487222,"48029"
32.844347,-96.785695,"48113"
30.215032,-97.71178,"48453"
29.466677,-98.463734,"48029"
37.414792,-122.128531,"06085"
30.368336,-97.732287,"48453"
29.704957,-95.426551,"48201"
29.707269,-95.408671,"48201"
30.157921,-95.470662,"48339"
30.715211,-95.549345,"48471"
33.089836,-96.73668,"48085"
36.127483,-86.796006,"47037"
40.763143,-111.867209,"49035"
30.634612,-96.350945,"48041"
25.862038,-80.123238,"12086"
30.615786,-96.289591,"48041"
40.496171,-111.420356,"49051"
30.578262,-96.302815,"48041"
30.202217,-97.875118,"48453"
33.538328,-101.8934,"48303"
29.705032,-95.407546,"48201"
40.729282,-111.867139,"49035"
30.572868,-96.300825,"48041"
29.702838,-95.76467,"48157"
39.160349,-75.556763,"10001"
32.711709,-97.360526,"48439"
30.306592,-97.826727,"48453"
40.422131,-111.807326,"49049"
29.74013,-95.442729,"48201"
29.451933,-98.560605,"48029"
28.503513,-81.509122,"12095"
44.452549,-73.10313,"50007"
40.756362,-111.826562,"49035"
44.388716,-73.18016,"50007"
30.301036,-97.753017,"48453"
43.650065,-72.321988,"50027"
31.773836,-106.369983,"48141"
29.736588,-95.391612,"48201"
40.871866,-111.929463,"49011"
29.608369,-98.533161,"48029"
29.525902,-95.531735,"48157"
29.378927,-94.968405,"48167"
32.864477,-96.810778,"48113"
30.611129,-96.285311,"48041"
32.777744,-97.122038,"48439"
40.759411,-111.826696,"49035"
32.880189,-96.879029,"48113"
40.458672,-79.93185,"42003"
32.736965,-97.341537,"48439"
30.348173,-97.963858,"48453"
32.792138,-96.784998,"48113"
40.755448,-111.827522,"49035"
30.044885,-95.153086,"48201"
30.56757,-96.29888,"48041"
32.817982,-96.838637,"48113"
32.8779,-96.8531,"48113"
44.64258,-72.6699,"50015"
29.609248,-95.610006,"48157"
44.011482,-73.171608,"50001"
32.676861,-96.731446,"48113"
29.486304,-95.184829,"48167"
43.061468,-89.456723,"55025"
43.795836,-91.221089,"55063"
37.233061,-80.421005,"51121"
38.050527,-78.500531,"51540"
47.66243,-122.282291,"53033"
43.068519,-89.400858,"55025"
38.869562,-77.224954,"51059"
43.04575,-88.020374,"55079"
38.873943,-77.462321,"51059"
38.947303,-77.334375,"51059"
47.660307,-122.315168,"53033"
41.422527,-105.607196,"56001"
39.618877,-79.973319,"54061"
37.549807,-77.452775,"51760"
36.888989,-76.303478,"51710"
47.626482,-122.329606,"53033"
44.676281,-90.176745,"55141"
47.609997,-122.329217,"53033"
46.728892,-117.155742,"53075"
47.650084,-122.351604,"53033"
38.834433,-77.310955,"51059"
47.622538,-122.337533,"53033"
47.608454,-122.326344,"53033"
43.037892,-87.935338,"55079"
47.60871,-122.320223,"53033"
43.041215,-87.904829,"55079"
38.887909,-77.389618,"51059"
47.590979,-122.290162,"53033"
43.075704,-87.877999,"55079"
38.637681,-77.530659,"51153"
47.675686,-122.183675,"53033"
43.083146,-88.146361,"55133"
47.43942,-117.62736,"53063"
44.798919,-91.502778,"55035"
47.562729,-122.308098,"53033"
38.031371,-78.484932,"51540"
38.434377,-78.874712,"51660"
38.416466,-82.44721,"54011"
47.632744,-122.321885,"53033"
39.938861,-75.158171,"42101"
47.626167,-122.101965,"53033"
43.078624,-89.371462,"55025"
43.038728,-87.923307,"55079"
38.881482,-77.115129,"51013"
38.804428,-77.059057,"51510"
41.318839,-105.567771,"56001"
47.567886,-122.313367,"53033"
38.94961,-77.352415,"51059"
37.202823,-80.410885,"51121"
47.623265,-122.330183,"53033"
43.035605,-89.402688,"55025"
43.05103,-87.891682,"55079"
43.153436,-87.910622,"55079"
43.095381,-89.507642,"55025"
47.862695,-122.167304,"53061"
47.484156,-121.779398,"53033"
43.070584,-89.340811,"55025"
43.078937,-88.256368,"55133"
47.770817,-122.298797,"53033"
47.622399,-122.362481,"53033"
38.075117,-78.495795,"51003"
47.771876,-122.188929,"53033"
38.907689,-76.50006,"24003"
38.910697,-77.171623,"51059"
37.025661,-76.347732,"51650"
46.280405,-119.290503,"53005"
45.981503,-89.915874,"55125"
48.792039,-122.614,"53073"
37.21386,-77.45568,"51053"
43.003125,-108.882147,"56013"
47.661734,-122.292576,"53033"
47.649053,-122.361714,"53033"
46.375135,-120.338197,"53077"
45.533688,-122.617301,"41051"
38.036896,-78.486865,"51540"
37.199936,-80.406372,"51121"
36.855732,-76.295467,"51710"
47.67118,-122.285148,"53033"
36.891624,-76.437441,"51800"
38.805407,-77.039842,"51510"
43.077083,-89.52616,"55025"
47.511928,-122.162788,"53033"
47.729868,-122.301402,"53033"
47.648961,-122.333057,"53033"
43.070078,-89.514994,"55025"
47.647127,-117.32832,"53063"
38.039789,-78.479965,"51540"
43.075676,-87.886505,"55079"
38.030118,-78.481809,"51540"
47.66185,-122.332179,"53033"
37.220685,-80.450901,"51121"
47.61404,-117.332127,"53063"
47.617394,-122.354731,"53033"
47.80649,-122.334697,"53061"
47.309971,-122.24157,"53033"
47.651377,-122.298431,"53033"
43.005018,-89.492293,"55025"
38.066096,-78.473117,"51540"
38.872475,-77.433048,"51059"
47.625776,-122.14448,"53033"
47.839945,-122.190257,"53061"
42.92679,-87.948098,"55079"
37.54426,-77.431266,"51760"
43.056379,-87.886689,"55079"
47.699509,-122.384822,"53033"
43.057804,-89.476927,"55025"
43.030573,-89.444075,"55025"
47.596463,-122.333924,"53033"
43.043747,-87.909576,"55079"
38.915457,-77.164701,"51059"
38.04819,-78.505272,"51540"
47.597887,-122.331025,"53033"
43.06749,-89.439528,"55025"
33.729413,-117.757192,"06059"
38.952091,-77.334591,"51059"
38.80914,-77.040579,"51510"
39.75467,-75.627199,"10003"
47.804271,-122.119518,"53061"
47.647813,-122.339269,"53033"
47.755013,-122.148888,"53033"
47.62803,-122.330082,"53033"
38.90543,-77.127865,"51013"
38.915406,-77.151987,"51059"
42.891978,-88.124961,"55133"
47.582802,-122.522895,"53035"
44.501495,-88.012749,"55009"
47.679754,-122.285351,"53033"
47.608392,-122.322135,"53033"
43.026401,-87.920961,"55079"
43.076915,-89.385695,"55025"
38.84087,-77.086486,"51013"
47.611667,-122.347772,"53033"
43.059133,-88.083607,"55133"
47.6792,-122.283286,"53033"
43.068551,-89.584931,"55025"
47.682436,-122.377524,"53033"
43.054986,-89.47,"55025"
48.737922,-122.484154,"53073"
37.573875,-77.538399,"51760"
38.925447,-77.205278,"51059"
47.654626,-117.421636,"53063"
37.267457,-79.941139,"51770"
38.860795,-77.335167,"51059"
37.506984,-77.595886,"51041"
38.03575,-78.484068,"51540"
38.943703,-77.329195,"51059"
37.679539,-77.624533,"51087"
47.440186,-122.34763,"53033"
37.417332,-77.656853,"51041"
43.125947,-89.350638,"55025"
47.61972,-122.360328,"53033"
46.725905,-117.185542,"53075"
47.715932,-122.095691,"53033"
47.634638,-122.324735,"53033"
43.031712,-88.175196,"55133"
39.662454,-79.982901,"54061"
38.035914,-78.487931,"51540"
47.42945,-117.771145,"53063"
47.630463,-122.136193,"53033"
47.637796,-122.290389,"53033"
47.77936,-122.190621,"53061"
47.618022,-122.338833,"53033"
43.041116,-88.024519,"55079"
38.036587,-78.483272,"51540"
43.81289,-91.230737,"55063"
39.659415,-79.868592,"54061"
38.947021,-77.342239,"51059"
38.869678,-77.432439,"51059"
38.909803,-77.088863,"11001"
18.388812,-66.073302,"72127"
47.536866,-122.067174,"53033"
38.872349,-77.265823,"51059"
43.078595,-89.377327,"55025"
38.815352,-77.052065,"51510"
38.922512,-77.231057,"51059"
37.972254,-84.497342,"21067"
38.924614,-77.207965,"51059"
38.881501,-77.112181,"51013"
38.858558,-77.377994,"51059"
38.792695,-77.060392,"51059"
38.93231,-77.234271,"51059"
38.954213,-77.401925,"51059"
44.979701,-93.274807,"27053"
38.752223,-77.51952,"51153"
43.07867,-89.533586,"55025"
43.078163,-89.539926,"55025"
38.926973,-77.282493,"51059"
38.981432,-77.410686,"51107"
38.934471,-77.428684,"51059"
18.410481,-66.065613,"72127"
18.500232,-67.132355,"72005"
38.986607,-77.423271,"51107"
43.06419,-89.456709,"55025"
18.180281,-66.116276,"72041"
46.985072,-122.906122,"53067"
41.138906,-104.819404,"56021"
38.35101,-81.632677,"54039"
43.059165,-89.477997,"55025"
38.805026,-77.044815,"51510"
48.956086,-122.508164,"53073"
38.952837,-77.333892,"51059"
43.061306,-89.289376,"55025"
41.137858,-104.819902,"56021"
37.537577,-77.432366,"51760"
38.881623,-77.113447,"51013"
47.037631,-122.898989,"53067"
47.801765,-122.319983,"53061"
38.924123,-77.228397,"51059"
47.187887,-123.104088,"53045"
38.849308,-77.301382,"51600"
38.335581,-81.612797,"54039"
37.272911,-76.711135,"51830"
47.610655,-122.31711,"53033"
18.01462,-66.614749,"72113"
18.379249,-66.060219,"72127"
38.859085,-77.217743,"51059"
18.420562,-66.053869,"72127"
47.60768,-122.339696,"53033"
43.074212,-89.387348,"55025"
37.547136,-77.447015,"51760"
42.590378,-88.43964,"55127"
44.735213,-92.480939,"55093"
37.252799,-80.422959,"51121"
38.03766,-78.519202,"51003"
37.569235,-77.554411,"51087"
37.250913,-79.947144,"51770"
47.6518,-122.309746,"53033"
47.752863,-122.167789,"53033"
37.267909,-81.235536,"54055"
40.168725,-80.595143,"54069"
37.356108,-79.172242,"51680"
18.203793,-67.145253,"72097"
47.72771,-122.283423,"53033"
27.931686,-80.488202,"12009"
47.602491,-122.328538,"53033"
18.417375,-66.061221,"72127"
18.409826,-66.062956,"72127"
13.461978,144.794011,"66010"
47.63005,-122.345402,"53033"
38.751202,-77.527679,"51153"
43.055648,-70.75437,"33015"
43.125957,-89.436742,"55025"
43.073043,-89.47776,"55025"
37.253424,-79.937423,"51770"
47.621211,-122.338187,"53033"
46.98328,-122.920963,"53067"
38.853778,-77.048764,"51013"
47.644796,-122.228737,"53033"
37.537423,-77.433313,"51760"
43.070879,-89.502075,"55025"
47.254803,-122.438678,"53053"
40.067723,-80.690693,"54069"
42.647706,-87.84925,"55059"
47.635429,-122.342613,"53033"
44.877251,-91.923866,"55033"
47.611255,-122.334934,"53033"
34.075167,-80.940481,"45079"
18.036114,-66.611434,"72113"
18.118281,-66.161033,"72035"
18.3419,-64.9307,"78030"
47.721957,-122.223164,"53033"
38.812266,-77.045508,"51510"
18.154496,-65.820757,"72069"
15.21233,145.7545,"69110"
36.885519,-76.284143,"51710"
37.412455,-122.158126,"06085"
38.001479,-78.529361,"51003"
47.762799,-122.595547,"53035"
39.424873,-79.980105,"54091"
46.748447,-117.150471,"53075"
18.385207,-66.06312,"72127"
37.537323,-77.431911,"51760"
46.867297,-123.305304,"53027"
47.620382,-122.337587,"53033"
47.562198,-122.311185,"53033"
37.276078,-80.024859,"51775"
43.074333,-89.430709,"55025"
43.020293,-87.972215,"55079"
37.493539,-77.470293,"51760"
38.384009,-82.517917,"54099"
37.099854,-76.486174,"51700"
38.937112,-77.179903,"51059"
38.959231,-77.358933,"51059"
43.11528,-89.52492,"55025"
38.084793,-78.478812,"51003"
34.053275,-118.534568,"06037"
38.923275,-77.232895,"51059"
47.660283,-122.19945,"53033"
47.627342,-122.331593,"53033"
38.035961,-78.487971,"51540"
38.852923,-77.048952,"51013"
47.623128,-122.330346,"53033"
47.655748,-122.341973,"53033"
44.026186,-88.551448,"55139"
47.803479,-122.368479,"53061"
43.070561,-89.340732,"55025"
38.865809,-77.365216,"51059"
38.035346,-78.430631,"51003"
43.062045,-88.041357,"55079"
18.343319,-67.255905,"72117"
36.896183,-76.312685,"51710"
47.485452,-117.354146,"53063"
41.849172,-87.958856,"17043"
38.877102,-77.095906,"51013"
-14.27806,-170.7025,"60010"
43.056097,-89.289468,"55025"
37.440358,-122.142452,"06085"
18.257108,-65.975738,"72063"
44.829716,-93.534208,"27019"
47.675434,-122.267677,"53033"
37.547483,-77.432953,"51760"
37.710999,-76.379728,"51103"
37.144105,-82.437204,"51051"
38.864997,-77.231391,"51059"
42.943754,-89.242492,"55025"
38.045089,-78.51838,"51003"
46.765515,-117.1919,"53075"
47.070363,-122.756728,"53067"
46.344634,-119.271813,"53005"
47.801255,-122.203421,"53061"
38.867306,-77.270704,"51059"
47.670843,-122.265942,"53033"
43.040693,-87.904542,"55079"
43.189901,-89.219791,"55025"
47.696226,-122.372324,"53033"
47.729322,-122.332632,"53033"
47.586566,-121.972256,"53033"
47.615362,-122.281847,"53033"
47.622085,-117.379061,"53063"
47.605048,-122.334271,"53033"
39.058312,-77.72073,"51107"
37.202998,-80.410661,"51121"
43.084191,-89.370844,"55025"
38.804637,-77.060702,"51510"
45.735741,-122.639137,"53011"
38.754869,-77.522733,"51153"
38.883304,-77.1169,"51013"
37.271025,-79.942697,"51770"
47.618177,-122.327634,"53033"
47.732159,-122.358645,"53033"
43.043811,-87.90846,"55079"
38.943473,-77.323601,"51059"
47.430637,-122.31637,"53033"
38.916924,-77.406239,"51059"
37.51399,-122.340263,"06081"
42.965101,-88.053996,"55079"
37.643239,-77.581083,"51087"
39.690671,-79.86502,"54061"
47.650187,-122.351991,"53033"
47.686839,-122.286007,"53033"
47.622295,-122.522071,"53035"
47.62047,-122.339486,"53033"
39.65322,-79.953235,"54061"
39.640207,-79.955837,"54061"
37.958938,-78.518256,"51003"
37.752058,-122.4868,"06075"
43.102609,-89.334312,"55025"
48.543044,-123.068308,"53055"
47.533111,-122.030718,"53033"
47.733437,-122.341067,"53033"
47.658793,-117.407609,"53063"
43.071907,-89.50802,"55025"
43.070716,-89.504529,"55025"
47.657244,-122.328177,"53033"
43.083575,-88.149654,"55133"
47.611926,-122.33717,"53033"
36.092705,-80.364401,"37067"
47.578691,-122.156806,"53033"
46.605556,-120.455565,"53077"
38.832253,-77.611982,"51153"
43.047262,-88.044347,"55079"
43.078097,-89.314645,"55025"
39.966582,-75.176333,"42101"
39.266545,-81.559271,"54107"
42.587083,-87.816405,"55059"
47.615512,-122.353441,"53033"
47.707848,-122.188172,"53033"
37.690518,-121.755524,"06001"
47.662111,-117.403269,"53063"
41.321942,-105.56232,"56001"
43.078694,-88.066722,"55133"
41.30633,-105.561387,"56001"
38.943676,-77.323768,"51059"
38.951463,-77.348862,"51059"
47.263667,-122.481136,"53053"
47.616572,-122.127929,"53033"
40.803246,-73.945933,"36061"
47.867788,-122.163336,"53061"
37.641513,-77.641198,"51087"
37.316078,-80.480491,"51071"
43.09392,-87.887355,"55079"
38.046279,-78.517036,"51003"
41.318425,-105.589121,"56001"
38.888763,-77.088973,"51013"
38.024079,-78.483161,"51540"
38.043975,-78.542925,"51003"
36.860065,-76.301844,"51710"
42.623761,-87.82403,"55059"
37.199688,-80.408085,"51121"
43.084728,-89.379612,"55025"
38.896138,-77.073514,"51013"
46.070887,-118.329603,"53071"
40.451289,-79.950624,"42003"
40.123352,-111.634542,"49049"
30.383428,-97.743524,"48453"
40.145928,-75.122767,"42091"
30.181521,-95.565194,"48339"
30.271567,-97.741886,"48453"
29.737481,-95.40825,"48201"
29.741367,-95.380389,"48201"
40.755201,-111.829244,"49035"
29.677384,-95.414651,"48201"
40.775933,-111.933274,"49035"
40.267494,-76.882606,"42043"
44.261551,-72.582199,"50023"
39.952547,-75.16395,"42101"
32.917199,-96.919741,"48113"
30.319255,-97.73615,"48453"
40.776965,-111.938124,"49035"
40.287558,-76.880956,"42043"
39.970535,-76.676258,"42133"
44.341294,-72.758536,"50023"
40.6948,-111.823004,"49035"
30.35578,-97.790599,"48453"
40.765641,-77.887425,"42027"
40.725365,-111.944452,"49035"
40.004568,-75.217525,"42101"
39.99234,-75.381314,"42045"
40.726061,-111.859695,"49035"
38.541639,-121.719433,"06113"
40.444783,-79.945653,"42003"
40.444248,-79.923569,"42003"
30.187443,-97.978426,"48209"
31.069546,-97.370656,"48027"
40.264886,-75.214956,"42017"
39.957383,-75.182481,"42101"
41.489867,-81.470177,"39035"
39.955473,-75.183747,"42101"
26.289134,-98.221456,"48215"
39.730697,-75.627857,"10003"
40.272033,-76.661811,"42043"
40.203056,-77.313611,"42041"
40.19146,-75.458222,"42091"
29.733291,-95.428299,"48201"
39.951659,-75.144608,"42101"
33.203646,-117.386529,"06073"
39.955791,-75.176902,"42101"
40.450913,-79.897458,"42003"
42.990581,-72.586634,"50025"
40.433978,-79.783629,"42003"
40.772906,-77.890972,"42027"
44.138385,-72.658977,"50023"
32.835528,-97.160757,"48439"
40.312121,-76.561525,"42075"
40.767669,-111.875345,"49035"
29.607663,-95.61813,"48157"
33.328467,-111.921033,"04013"
29.58292,-95.378947,"48039"
30.565359,-96.257125,"48041"
30.190477,-95.562143,"48339"
39.985665,-75.273748,"42091"
40.456009,-79.981023,"42003"
40.070423,-75.464744,"42029"
30.0475,-95.532222,"48201"
40.446294,-79.947903,"42003"
29.250674,-94.870895,"48167"
31.878001,-106.530282,"48141"
30.30054,-97.750768,"48453"
40.015349,-75.270171,"42091"
39.974774,-75.593742,"42029"
29.691014,-95.491666,"48201"
29.810104,-95.439457,"48201"
32.751346,-97.340906,"48439"
29.539652,-98.551914,"48029"
32.9403,-96.709,"48113"
43.703337,-72.274638,"33009"
29.760808,-95.357414,"48201"
27.718405,-97.331407,"48355"
30.335179,-97.77928,"48453"
39.998007,-76.354828,"42071"
32.817031,-96.771493,"48113"
30.178742,-95.481836,"48339"
30.244775,-95.416245,"48339"
