New119Fips,NAMELSAD,lat,lon
3704,Congressional District 4,35.906654000000003,-79.02396
3704,Congressional District 4,35.906356000000002,-79.020675
3704,Congressional District 4,35.980964000000000,-78.905647
3704,Congressional District 4,35.906149999999997,-79.052235
2701,Congressional District 1,44.021324000000000,-92.464594
2701,Congressional District 1,44.549626000000004,-92.586898
2701,Congressional District 1,44.023426000000001,-92.46458
2701,Congressional District 1,44.019145000000002,-92.46369
2701,Congressional District 1,44.015666000000003,-92.504882
2701,Congressional District 1,44.024630000000002,-92.472511
610,Congressional District 10,37.774012999999997,-121.989343
610,Congressional District 10,37.741216999999999,-121.961007
610,Congressional District 10,37.985574999999997,-122.035167
610,Congressional District 10,37.868996000000003,-122.132801
610,Congressional District 10,37.993962000000003,-122.115705
610,Congressional District 10,37.876143999999996,-122.12641
610,Congressional District 10,37.881703000000002,-122.052383
610,Congressional District 10,37.864032000000002,-122.134177
610,Congressional District 10,37.868974999999999,-122.132833
610,Congressional District 10,37.878360000000001,-122.171251
610,Congressional District 10,37.908414999999998,-122.0196
610,Congressional District 10,37.960436000000001,-121.987047
629,Congressional District 29,34.147072999999999,-118.362227
629,Congressional District 29,34.301490000000001,-118.461063
629,Congressional District 29,34.165308000000003,-118.411955
629,Congressional District 29,34.324401000000002,-118.446995
2505,Congressional District 5,42.374035999999997,-71.25649
2505,Congressional District 5,42.379311999999999,-71.29578
2505,Congressional District 5,42.448593000000002,-71.290333
2505,Congressional District 5,42.410727000000001,-70.992059
2505,Congressional District 5,42.366278000000001,-71.155137
2505,Congressional District 5,42.453854999999997,-71.22293
2505,Congressional District 5,42.368366999999999,-71.198223
2505,Congressional District 5,42.362217999999999,-71.170693
2505,Congressional District 5,42.449536999999999,-71.171913
2505,Congressional District 5,42.366294000000003,-71.103353
2505,Congressional District 5,42.382499000000003,-71.207055
2505,Congressional District 5,42.409678000000000,-71.344095
2505,Congressional District 5,42.383707999999999,-71.135345
2505,Congressional District 5,42.268726999999998,-71.410232
2505,Congressional District 5,42.388834000000003,-71.220231
2505,Congressional District 5,42.484237999999998,-71.15743
2505,Congressional District 5,42.370730999999999,-71.115794
2505,Congressional District 5,42.414634000000000,-71.232085
2505,Congressional District 5,42.372591000000000,-71.116977
2505,Congressional District 5,42.312117999999998,-71.391233
2505,Congressional District 5,42.462266000000000,-71.266487
2505,Congressional District 5,42.428108999999999,-71.169818
2505,Congressional District 5,42.438969000000000,-71.084746
2505,Congressional District 5,42.354039000000000,-71.289807
2505,Congressional District 5,42.327669000000000,-71.318882
2505,Congressional District 5,42.379579000000000,-71.15352
2505,Congressional District 5,42.363802999999997,-71.162101
2505,Congressional District 5,42.373071000000003,-71.151709
2505,Congressional District 5,42.399203000000000,-71.26249
2505,Congressional District 5,42.482875000000000,-71.12013
2505,Congressional District 5,42.443049000000002,-71.135015
2505,Congressional District 5,42.325577000000003,-71.253079
2505,Congressional District 5,42.505625000000002,-71.145314
2505,Congressional District 5,42.313173999999997,-71.339421
2505,Congressional District 5,42.393163999999999,-71.168128
2505,Congressional District 5,42.399940000000001,-71.106827
2505,Congressional District 5,42.432130000000001,-71.056084
2505,Congressional District 5,42.390599000000002,-71.16553
2505,Congressional District 5,42.307481000000003,-71.416435
2505,Congressional District 5,42.437621999999998,-71.169336
2505,Congressional District 5,42.387484999999998,-71.171
2505,Congressional District 5,42.455092999999998,-71.065401
2505,Congressional District 5,42.417349999999999,-71.407075
2505,Congressional District 5,42.390458000000002,-71.448407
2505,Congressional District 5,42.368124000000002,-71.196793
2505,Congressional District 5,42.379353000000002,-71.121669
2505,Congressional District 5,42.417544999999997,-71.100404
1310,Congressional District 10,33.927537999999998,-83.36872
1310,Congressional District 10,33.928519999999999,-83.368275
1310,Congressional District 10,33.853513000000000,-83.454253
1310,Congressional District 10,33.931680000000000,-83.362273
1310,Congressional District 10,33.945653000000000,-83.398107
1310,Congressional District 10,33.903503000000001,-83.318464
1310,Congressional District 10,33.893551000000002,-83.430675
1203,Congressional District 3,29.786380999999999,-82.487283
1203,Congressional District 3,29.782356000000000,-82.473394
1203,Congressional District 3,29.628416000000001,-82.468014
1203,Congressional District 3,29.782720000000001,-82.475006
1203,Congressional District 3,29.635946000000001,-82.347276
1203,Congressional District 3,29.717979000000000,-82.352893
1203,Congressional District 3,29.636786000000001,-82.449885
1203,Congressional District 3,29.781585000000000,-82.47305
1203,Congressional District 3,29.650061000000001,-82.332843
1203,Congressional District 3,29.602381999999999,-82.446033
1203,Congressional District 3,29.615635000000001,-82.448286
1203,Congressional District 3,29.781409000000000,-82.474629
1203,Congressional District 3,29.619410999999999,-82.349381
1203,Congressional District 3,29.783065000000001,-82.474712
1305,Congressional District 5,33.784198000000004,-84.337606
1305,Congressional District 5,33.750219000000001,-84.387752
1305,Congressional District 5,33.762718999999997,-84.326335
1305,Congressional District 5,33.754579000000000,-84.386642
1306,Congressional District 5,33.821790999999997,-84.364064
1305,Congressional District 5,33.754095000000000,-84.390543
1305,Congressional District 5,33.791331999999997,-84.3142
1306,Congressional District 5,33.832909000000001,-84.385346
1306,Congressional District 5,33.907316000000002,-84.403561
1305,Congressional District 5,33.802759999999999,-84.310515
1306,Congressional District 5,33.811036000000001,-84.42363
1305,Congressional District 5,33.748873000000003,-84.39249
1304,Congressional District 5,33.687024000000001,-84.321465
1305,Congressional District 5,33.754524000000004,-84.386533
1305,Congressional District 5,33.762324000000000,-84.327388
1306,Congressional District 5,33.847098000000003,-84.368574
1305,Congressional District 5,33.748116000000003,-84.415562
1305,Congressional District 5,33.798324000000001,-84.345502
1305,Congressional District 5,33.774948999999999,-84.28765
1804,Congressional District 4,39.972195999999997,-86.272905
1804,Congressional District 4,40.465442000000003,-86.928554
1804,Congressional District 4,40.440719000000001,-86.955395
1804,Congressional District 4,40.463667000000001,-86.911494
1804,Congressional District 4,40.467694999999999,-86.931775
1804,Congressional District 4,39.956094999999998,-86.273792
1804,Congressional District 4,40.464689999999997,-86.903868
1804,Congressional District 4,40.279705000000000,-87.443946
1804,Congressional District 4,40.454329000000001,-86.901345
1701,Congressional District 1,41.831063999999998,-87.629049
1701,Congressional District 1,41.799343000000000,-87.589364
1701,Congressional District 1,41.833922000000001,-87.627926
1701,Congressional District 1,41.784497999999999,-87.593053
1701,Congressional District 1,41.798959000000004,-87.598077
1701,Congressional District 1,41.583731999999998,-87.893098
1901,Congressional District 1,41.743068999999998,-91.592165
1901,Congressional District 1,41.285545999999997,-92.621716
1901,Congressional District 1,41.653382999999998,-91.540485
1901,Congressional District 1,41.277430000000003,-92.65003
1901,Congressional District 1,41.708953999999999,-91.60643
1901,Congressional District 1,41.680235000000003,-91.577652
1901,Congressional District 1,41.664405000000002,-91.542152
1227,Congressional District 27,25.685638999999998,-80.311052
1227,Congressional District 27,25.730629000000000,-80.242448
1227,Congressional District 27,25.735627000000001,-80.27395
1227,Congressional District 27,25.702833999999999,-80.350839
1312,Congressional District 12,33.468442000000003,-82.025391
1312,Congressional District 12,33.473519000000003,-81.98825
1312,Congressional District 12,33.470775000000003,-81.989824
1501,Congressional District 1,21.321535000000001,-157.855925
1501,Congressional District 1,21.345402000000000,-157.880907
1501,Congressional District 1,21.307849999999998,-157.855851
1501,Congressional District 1,21.296388000000000,-157.851207
1501,Congressional District 1,21.299901999999999,-157.833573
1501,Congressional District 1,21.298304999999999,-157.839482
1501,Congressional District 1,21.361909000000001,-157.88949
1501,Congressional District 1,21.310272000000001,-157.859399
1501,Congressional District 1,21.289733999999999,-157.82319
1501,Congressional District 1,21.291567000000001,-157.840307
1501,Congressional District 1,21.290790000000001,-157.805838
1809,Congressional District 9,39.170476000000001,-86.495608
1809,Congressional District 9,39.121009999999998,-86.548189
1809,Congressional District 9,39.157004999999998,-86.47787
1809,Congressional District 9,39.165979000000000,-86.4886
1223,Congressional District 23,26.351648999999998,-80.084606
1223,Congressional District 23,26.136671000000000,-80.107277
1223,Congressional District 23,26.382687000000001,-80.096894
1807,Congressional District 7,39.778678999999997,-86.175247
1807,Congressional District 7,39.767121000000003,-86.158183
1807,Congressional District 7,39.777861999999999,-86.186982
1807,Congressional District 7,39.835763000000000,-86.213187
1807,Congressional District 7,39.728865999999996,-86.140932
1807,Congressional District 7,39.790712999999997,-86.161554
1807,Congressional District 7,39.829464000000002,-86.134485
1707,Congressional District 7,41.882742999999998,-87.636695
1707,Congressional District 7,41.874026999999998,-87.683141
1707,Congressional District 7,41.893886000000002,-87.62264
1707,Congressional District 7,41.894171999999998,-87.639602
1707,Congressional District 7,41.873221999999998,-87.790068
1707,Congressional District 7,41.879151999999998,-87.626203
1707,Congressional District 7,41.883611999999999,-87.625423
1707,Congressional District 7,41.866213000000002,-87.621206
1707,Congressional District 7,41.894244000000000,-87.622841
1707,Congressional District 7,41.871231000000002,-87.676466
1707,Congressional District 7,41.854028000000000,-87.833373
1707,Congressional District 7,41.903688000000002,-87.815732
1707,Congressional District 7,41.891751999999997,-87.61778
1707,Congressional District 7,41.896565000000002,-87.64301
1707,Congressional District 7,41.892136999999998,-87.634821
1707,Congressional District 7,41.883716000000000,-87.64134
1707,Congressional District 7,41.871606000000000,-87.673771
1707,Congressional District 7,41.888629999999999,-87.635401
1707,Congressional District 7,41.874623999999997,-87.682726
1904,Congressional District 4,43.059277999999999,-96.16951
1904,Congressional District 4,42.016540999999997,-93.675138
1904,Congressional District 4,42.022224999999999,-93.639475
1904,Congressional District 4,42.032454999999999,-93.65705
1904,Congressional District 4,43.081488999999998,-96.169789
1904,Congressional District 4,41.994219999999999,-93.647538
1215,Congressional District 15,28.121524999999998,-82.384869
1215,Congressional District 15,28.064164999999999,-82.427835
1215,Congressional District 15,28.075939000000002,-82.45056
1215,Congressional District 15,28.056066000000001,-82.41513
1215,Congressional District 15,28.168792000000000,-82.479903
1215,Congressional District 15,28.019880000000001,-82.378921
1215,Congressional District 15,28.139987999999999,-82.293429
1802,Congressional District 2,41.709806000000000,-86.176684
1802,Congressional District 2,41.652479999999997,-86.158744
1226,Congressional District 26,25.794660000000000,-80.206795
1226,Congressional District 26,25.794577000000000,-80.206744
1226,Congressional District 26,25.791366000000000,-80.218881
1226,Congressional District 26,25.791969000000002,-80.217122
1502,Congressional District 2,20.890135999999998,-156.466325
1714,Congressional District 14,41.717711000000001,-88.195674
1202,Congressional District 2,30.390443999999999,-84.22882
1202,Congressional District 2,30.429675000000000,-84.258538
1311,Congressional District 11,34.228468999999997,-84.789525
1306,Congressional District 11,33.878115999999999,-84.459168
1306,Congressional District 11,33.872022999999999,-84.507595
1225,Congressional District 25,26.003399000000002,-80.33457
1225,Congressional District 25,26.003829000000000,-80.271879
1304,Congressional District 4,33.932920000000003,-84.342436
1305,Congressional District 4,33.837181000000001,-84.256909
1304,Congressional District 4,33.876067999999997,-84.272491
1304,Congressional District 4,33.886144000000002,-84.259245
1305,Congressional District 4,33.823275000000002,-84.293399
1304,Congressional District 4,33.864702999999999,-84.249847
1713,Congressional District 13,40.021922000000004,-88.574094
1713,Congressional District 13,39.803167000000002,-89.662345
1713,Congressional District 13,38.809477000000001,-89.960411
1713,Congressional District 13,39.785904000000002,-89.605734
1713,Congressional District 13,40.091146000000002,-88.239979
1713,Congressional District 13,40.095650999999997,-88.241338
1713,Congressional District 13,40.112596000000003,-88.254334
1713,Congressional District 13,40.074399000000000,-88.250616
1713,Congressional District 13,40.118976000000004,-88.242476
1713,Congressional District 13,40.107053999999998,-88.266446
1713,Congressional District 13,40.152583000000000,-88.273831
1713,Congressional District 13,40.126576000000000,-88.280241
1307,Congressional District 6,34.238360000000000,-84.072984
1601,Congressional District 1,47.337581999999998,-116.887752
1717,Congressional District 17,41.505634000000001,-90.547549
1210,Congressional District 10,28.525289000000001,-81.378409
1205,Congressional District 5,30.280625000000001,-81.450754
1710,Congressional District 10,42.086962999999997,-87.721427
1710,Congressional District 10,42.250148000000003,-87.875041
1710,Congressional District 10,42.146014000000001,-87.846411
1710,Congressional District 10,42.228129000000003,-87.954662
1710,Congressional District 10,42.274639999999998,-88.050238
1710,Congressional District 10,42.238039999999998,-87.964687
1710,Congressional District 10,42.126944999999999,-87.842535
1705,Congressional District 5,41.896453999999999,-87.622379
1705,Congressional District 5,41.898794000000002,-87.62297
1705,Congressional District 5,41.952800000000003,-87.666779
1705,Congressional District 5,41.896659999999997,-87.623123
1705,Congressional District 5,41.904314999999997,-87.629907
1602,Congressional District 2,43.619428999999997,-116.198351
1602,Congressional District 2,43.599069999999998,-116.162434
1602,Congressional District 2,43.620756000000000,-116.190326
1602,Congressional District 2,43.661368000000003,-116.338321
1602,Congressional District 2,43.628436999999998,-116.207449
1715,Congressional District 15,39.135779999999997,-90.333
1708,Congressional District 8,41.981043000000000,-87.845701
1708,Congressional District 8,42.011580000000002,-87.870654
1708,Congressional District 8,41.980423000000002,-87.864512
1708,Congressional District 8,41.993020999999999,-87.864597
1711,Congressional District 11,41.777670000000001,-88.094088
1711,Congressional District 11,41.798974000000001,-88.203715
1711,Congressional District 11,41.702649000000001,-88.072694
1711,Congressional District 11,41.837065000000003,-88.281499
1711,Congressional District 11,41.803752000000003,-88.154142
1221,Congressional District 21,26.889281000000000,-80.104016
1221,Congressional District 21,26.934557999999999,-80.136331
1221,Congressional District 21,26.880427000000001,-80.097892
1221,Congressional District 21,26.889130999999999,-80.105585
1221,Congressional District 21,26.885173999999999,-80.11392
1216,Congressional District 16,27.417510000000000,-82.538972
1201,Congressional District 1,30.409756000000002,-87.216251
1222,Congressional District 22,26.709584000000000,-80.063741
1219,Congressional District 19,26.474311000000000,-81.775109
1208,Congressional District 8,27.931685999999999,-80.488202
1805,Congressional District 5,39.960051000000000,-86.214863
1805,Congressional District 5,39.951687999999997,-85.987005
1805,Congressional District 5,39.991053999999998,-86.053603
1805,Congressional District 5,39.965626000000000,-86.008959
1313,Congressional District 7,33.882666999999998,-84.064131
1704,Congressional District 4,41.849102999999999,-87.667335
1704,Congressional District 4,41.811784000000003,-87.937844
2502,Congressional District 2,42.363835999999999,-72.547536
2502,Congressional District 2,42.376860000000001,-72.46914
2502,Congressional District 2,42.250064000000002,-71.82323
2502,Congressional District 2,42.273640999999998,-71.765151
2502,Congressional District 2,42.316595000000000,-72.633853
2502,Congressional District 2,42.345187000000003,-72.682919
2502,Congressional District 2,42.281578000000003,-71.681559
2502,Congressional District 2,42.276930000000000,-71.765627
2502,Congressional District 2,42.280645000000000,-71.765205
2502,Congressional District 2,42.326126000000002,-71.616651
2502,Congressional District 2,42.298065999999999,-71.798742
2502,Congressional District 2,42.414842999999998,-72.561046
2502,Congressional District 2,42.316383000000002,-71.67984
2502,Congressional District 2,42.259112000000002,-71.456507
2502,Congressional District 2,42.345802999999997,-71.846302
2502,Congressional District 2,42.229498000000000,-71.425278
2206,Congressional District 4,32.481710000000000,-93.771055
1207,Congressional District 7,28.738565999999999,-81.387176
1207,Congressional District 7,28.800512000000001,-81.318763
1706,Congressional District 6,41.849172000000003,-87.958856
1706,Congressional District 6,41.805689999999998,-87.902753
1706,Congressional District 6,41.773603999999999,-87.96979
1706,Congressional District 6,41.749940000000002,-87.977041
1706,Congressional District 6,41.802213000000002,-88.069449
1706,Congressional District 6,41.864350000000002,-88.046968
1806,Congressional District 6,39.655929000000000,-86.026388
1806,Congressional District 6,39.223584000000002,-85.87522
1806,Congressional District 6,39.723452999999999,-85.883645
1903,Congressional District 3,41.591132000000002,-93.601136
1903,Congressional District 3,41.591957999999998,-93.606192
1903,Congressional District 3,41.568440000000002,-93.816239
5504,Congressional District 4,43.041215000000001,-87.904829
5504,Congressional District 4,43.020293000000002,-87.972215
5504,Congressional District 4,43.062044999999998,-88.041357
5504,Congressional District 4,43.040692999999997,-87.904542
5504,Congressional District 4,43.043810999999998,-87.90846
5504,Congressional District 4,43.047262000000003,-88.044347
5504,Congressional District 4,43.093919999999997,-87.887355
5504,Congressional District 4,43.032175000000002,-87.90515
1214,Congressional District 14,27.945464000000001,-82.504638
1214,Congressional District 14,27.985375000000001,-82.511867
1214,Congressional District 14,27.936848000000001,-82.448077
5111,Congressional District 11,38.872349000000000,-77.265823
5111,Congressional District 11,38.922511999999998,-77.231057
5111,Congressional District 11,38.924613999999998,-77.207965
5111,Congressional District 11,38.858558000000002,-77.377994
5111,Congressional District 11,38.932310000000001,-77.234271
5111,Congressional District 11,38.954213000000003,-77.401925
5111,Congressional District 11,38.926972999999997,-77.282493
5111,Congressional District 11,38.934471000000002,-77.428684
5111,Congressional District 11,38.952837000000002,-77.333892
5111,Congressional District 11,38.924123000000002,-77.228397
5111,Congressional District 11,38.849308000000001,-77.301382
5111,Congressional District 11,38.959231000000003,-77.358933
5111,Congressional District 11,38.923274999999997,-77.232895
5111,Congressional District 11,38.865808999999999,-77.365216
5111,Congressional District 11,38.864997000000002,-77.231391
5111,Congressional District 11,38.867305999999999,-77.270704
5111,Congressional District 11,38.943472999999997,-77.323601
5111,Congressional District 11,38.916924000000002,-77.406239
5111,Congressional District 11,38.943676000000004,-77.323768
5111,Congressional District 11,38.951462999999997,-77.348862
5111,Congressional District 11,38.708671000000002,-77.227322
5111,Congressional District 11,38.862198999999997,-77.33111
5111,Congressional District 11,38.915419000000000,-77.231054
1702,Congressional District 2,41.594203999999998,-87.530203
1702,Congressional District 2,41.444647000000003,-87.635156
1702,Congressional District 2,41.813538999999999,-87.594571
1702,Congressional District 2,41.691540000000003,-87.62171
1702,Congressional District 2,41.799621000000002,-87.590056
2407,Congressional District 7,39.289786999999997,-76.607259
2407,Congressional District 7,39.300705999999998,-76.591623
2407,Congressional District 7,39.268917999999999,-76.597726
2407,Congressional District 7,39.304305999999997,-76.61954
2407,Congressional District 7,39.293441999999999,-76.569739
2407,Congressional District 7,39.286679999999997,-76.619677
2407,Congressional District 7,39.330727000000003,-76.642527
2407,Congressional District 7,39.306973999999997,-76.625523
2407,Congressional District 7,39.289275000000004,-76.623789
2407,Congressional District 7,39.277082000000000,-76.56365
2407,Congressional District 7,39.298695000000002,-76.592477
2407,Congressional District 7,39.287770000000002,-76.631507
2407,Congressional District 7,39.288623000000001,-76.62934
2407,Congressional District 7,39.285178000000002,-76.62012
2407,Congressional District 7,39.282648000000002,-76.585583
2407,Congressional District 7,39.270522000000000,-76.626796
2407,Congressional District 7,39.280679999999997,-76.53798
2407,Congressional District 7,39.335999000000001,-76.619936
2407,Congressional District 7,39.322319999999998,-76.622801
2407,Congressional District 7,39.322057000000001,-76.628802
2407,Congressional District 7,39.317318999999998,-76.617944
2407,Congressional District 7,39.234797999999998,-76.714192
2407,Congressional District 7,39.341459999999998,-76.624975
2407,Congressional District 7,39.291164000000002,-76.600987
2407,Congressional District 7,39.352352000000003,-76.613525
2407,Congressional District 7,39.300108000000002,-76.590584
2407,Congressional District 7,39.266691000000002,-76.53287
2407,Congressional District 7,39.335110999999998,-76.616371
2201,Congressional District 1,29.935036000000000,-90.12886
2201,Congressional District 1,29.991440000000001,-90.135715
2201,Congressional District 1,29.962585000000001,-90.144724
2201,Congressional District 1,29.917254000000000,-90.127868
2201,Congressional District 1,30.024574000000001,-90.103781
3607,Congressional District 7,40.748469999999998,-73.93918
3607,Congressional District 7,40.691215999999997,-73.981269
3607,Congressional District 7,40.696871000000002,-73.983002
3607,Congressional District 7,40.760798999999999,-73.945729
3607,Congressional District 7,40.716357000000002,-73.959144
3607,Congressional District 7,40.722444000000003,-73.950915
3607,Congressional District 7,40.719175000000000,-73.964079
2507,Congressional District 7,42.367820999999999,-71.123261
2507,Congressional District 7,42.390031000000000,-71.13057
2507,Congressional District 7,42.347026000000000,-71.074793
2507,Congressional District 7,42.381898000000000,-71.102027
2507,Congressional District 7,42.362219000000003,-71.081584
2507,Congressional District 7,42.369602000000000,-71.077286
2507,Congressional District 7,42.361325999999998,-71.102074
2507,Congressional District 7,42.349280000000000,-71.10654
2507,Congressional District 7,42.363374000000000,-71.091562
2507,Congressional District 7,42.345776000000001,-71.140363
2507,Congressional District 7,42.337240000000001,-71.10217
2507,Congressional District 7,42.381219999999999,-71.08019
2507,Congressional District 7,42.357810000000001,-71.103805
2507,Congressional District 7,42.368014000000002,-71.089487
2507,Congressional District 7,42.368164999999998,-71.080539
2507,Congressional District 7,42.357883000000001,-71.11344
2507,Congressional District 7,42.362862000000000,-71.11213
2507,Congressional District 7,42.361317000000000,-71.102074
2507,Congressional District 7,42.339447000000000,-71.158011
2507,Congressional District 7,42.360728999999999,-71.103493
2507,Congressional District 7,42.385810999999997,-71.096302
2507,Congressional District 7,42.363582000000001,-71.097418
2507,Congressional District 7,42.363615000000003,-71.125796
2507,Congressional District 7,42.326771000000001,-71.110172
2507,Congressional District 7,42.366560999999997,-71.087556
2507,Congressional District 7,42.335996000000002,-71.069488
2507,Congressional District 7,42.358412000000001,-71.105303
2507,Congressional District 7,42.361044999999997,-71.111227
2507,Congressional District 7,42.366016000000002,-71.10928
2507,Congressional District 7,42.393757000000001,-71.115757
2507,Congressional District 7,42.408583999999998,-71.129365
2507,Congressional District 7,42.348120000000002,-71.079612
2507,Congressional District 7,42.370316000000003,-71.086406
2507,Congressional District 7,42.369112000000001,-71.103762
2507,Congressional District 7,42.364153999999999,-71.101293
2507,Congressional District 7,42.358096000000003,-71.130571
2507,Congressional District 7,42.336880000000001,-71.10112
2507,Congressional District 7,42.348156000000003,-71.080817
2507,Congressional District 7,42.336230999999998,-71.104338
2507,Congressional District 7,42.351726999999997,-71.069576
2507,Congressional District 7,42.364438000000000,-71.113322
2507,Congressional District 7,42.389169000000003,-71.045142
2507,Congressional District 7,42.395468000000001,-71.144735
2507,Congressional District 7,42.361939000000000,-71.094916
2507,Congressional District 7,42.364829000000000,-71.081904
2507,Congressional District 7,42.364687000000004,-71.10054
2507,Congressional District 7,42.341535000000000,-71.094458
2507,Congressional District 7,42.374298000000003,-71.036792
2507,Congressional District 7,42.370190000000001,-71.071698
2507,Congressional District 7,42.350310000000000,-71.0571
2507,Congressional District 7,42.313702999999997,-71.062976
2507,Congressional District 7,42.223663000000002,-71.081534
2507,Congressional District 7,42.356679999999997,-71.13727
2507,Congressional District 7,42.395162999999997,-71.12185
2507,Congressional District 7,42.362957999999999,-71.090795
2507,Congressional District 7,42.364528000000000,-71.090365
2106,Congressional District 6,37.972254000000000,-84.497342
2106,Congressional District 6,38.022150000000003,-84.451457
2106,Congressional District 6,38.035347999999999,-84.505471
2106,Congressional District 6,38.035578000000001,-84.505725
2106,Congressional District 6,38.054644000000003,-84.469359
2106,Congressional District 6,38.002246999999997,-84.480071
2106,Congressional District 6,38.011673000000002,-84.513548
2106,Congressional District 6,38.010268000000003,-84.503113
2106,Congressional District 6,37.743130000000001,-84.301045
2106,Congressional District 6,38.009605000000001,-84.504457
2003,Congressional District 3,38.975788999999999,-94.711269
2003,Congressional District 3,38.924984000000002,-94.64217
2003,Congressional District 3,39.057434000000001,-94.608424
2003,Congressional District 3,38.884070999999999,-94.870529
2003,Congressional District 3,39.057820999999997,-94.608686
2003,Congressional District 3,38.917808999999998,-94.78154
2003,Congressional District 3,38.932338999999999,-94.867991
2103,Congressional District 3,38.230694999999997,-85.682804
2103,Congressional District 3,38.253422999999998,-85.750144
2103,Congressional District 3,38.186036999999999,-85.680783
2103,Congressional District 3,38.270715000000003,-85.694056
2103,Congressional District 3,38.248198000000002,-85.756413
2103,Congressional District 3,38.251739000000001,-85.689653
2103,Congressional District 3,38.253830999999998,-85.74844
2103,Congressional District 3,38.233393999999997,-85.630022
4215,Congressional District 15,40.765641000000002,-77.887425
4215,Congressional District 15,40.833666000000001,-77.841349
4215,Congressional District 15,40.772905999999999,-77.890972
4215,Congressional District 15,40.774880000000003,-77.903311
2001,Congressional District 1,39.201830999999999,-96.577693
2001,Congressional District 1,38.933605000000000,-95.22676
2001,Congressional District 1,38.971488999999998,-95.236881
2001,Congressional District 1,38.946781000000001,-95.281917
2001,Congressional District 1,39.177798000000003,-96.618661
2404,Congressional District 4,39.008400000000002,-76.897026
2404,Congressional District 4,38.946444000000000,-76.867958
2404,Congressional District 4,39.123269000000001,-76.960921
2302,Congressional District 2,44.305554999999998,-69.78089
2302,Congressional District 2,44.155002000000003,-68.66284
2302,Congressional District 2,44.899050000000003,-68.683244
2302,Congressional District 2,44.309517000000000,-69.783518
2302,Congressional District 2,44.353599000000003,-69.731361
2302,Congressional District 2,44.826970000000003,-68.793238
2504,Congressional District 4,42.347653000000001,-71.180454
2504,Congressional District 4,42.331660999999997,-71.115495
2504,Congressional District 4,42.359889000000003,-71.182587
2504,Congressional District 4,42.321404000000001,-71.207223
2504,Congressional District 4,42.335071999999997,-71.196205
2504,Congressional District 4,42.310260999999997,-71.19527
2504,Congressional District 4,42.344084000000002,-71.123331
2504,Congressional District 4,42.302036999999999,-71.157952
2504,Congressional District 4,42.338496999999997,-71.128062
2504,Congressional District 4,42.323126000000002,-71.162462
2504,Congressional District 4,42.132465000000003,-71.168022
2504,Congressional District 4,42.340299000000002,-71.195154
2504,Congressional District 4,42.118057999999998,-71.142255
2504,Congressional District 4,42.333989000000003,-71.149817
2504,Congressional District 4,42.294159000000001,-71.181339
2504,Congressional District 4,42.310865999999997,-71.228551
2504,Congressional District 4,42.337088999999999,-71.130218
2504,Congressional District 4,42.330416000000000,-71.226553
2504,Congressional District 4,42.332483000000003,-71.161432
2504,Congressional District 4,42.298639999999999,-71.211562
2504,Congressional District 4,42.334121000000003,-71.14044
2504,Congressional District 4,42.300784999999998,-71.152803
2504,Congressional District 4,42.299655000000001,-71.221585
2504,Congressional District 4,42.108134999999997,-71.190902
2504,Congressional District 4,42.347211999999999,-71.246802
2504,Congressional District 4,42.333874999999999,-71.125196
2504,Congressional District 4,42.338814999999997,-71.245714
2504,Congressional District 4,42.364682999999999,-71.194454
2504,Congressional District 4,42.297249000000001,-71.18728
2504,Congressional District 4,42.319065999999999,-71.235119
2501,Congressional District 1,42.101542000000002,-72.556833
2501,Congressional District 1,42.711564000000003,-73.200598
2501,Congressional District 1,42.450327000000001,-73.253352
2203,Congressional District 6,29.790996000000000,-90.809478
2202,Congressional District 2,29.951267999999999,-90.078348
2206,Congressional District 2,30.451235000000000,-91.131036
2202,Congressional District 2,29.952324000000001,-90.079238
2202,Congressional District 2,29.921341000000002,-90.113963
2202,Congressional District 2,29.957460999999999,-90.074888
2202,Congressional District 2,29.961493999999998,-90.089312
2203,Congressional District 3,30.223868000000000,-92.018502
2402,Congressional District 2,39.372768000000001,-76.645761
2402,Congressional District 2,39.518960000000000,-76.648748
2402,Congressional District 2,39.444982000000003,-76.615128
2402,Congressional District 2,39.399757000000001,-76.706085
2402,Congressional District 2,39.338005000000003,-76.637942
2402,Congressional District 2,39.581811999999999,-76.65728
2402,Congressional District 2,39.358086000000000,-76.620104
2402,Congressional District 2,39.405019000000003,-76.712443
2403,Congressional District 3,39.232061000000002,-76.818353
2403,Congressional District 3,39.213152000000001,-76.671893
2403,Congressional District 3,39.193697000000000,-76.919582
2403,Congressional District 3,39.083447000000000,-76.596646
2403,Congressional District 3,39.405636000000001,-77.043959
2403,Congressional District 3,38.982069000000003,-76.563269
2403,Congressional District 3,39.254891000000001,-76.990823
2403,Congressional District 3,39.046919000000003,-76.459559
2403,Congressional District 3,39.280222999999999,-76.799972
2403,Congressional District 3,39.254246999999999,-76.8631
2403,Congressional District 3,39.155242000000001,-76.88057
2403,Congressional District 3,38.920096000000001,-76.461003
2403,Congressional District 3,39.170130000000000,-76.845317
2403,Congressional District 3,39.237093999999999,-76.82862
2403,Congressional District 3,39.084724999999999,-76.612558
2403,Congressional District 3,39.052807000000001,-76.468437
2403,Congressional District 3,38.974080999999998,-76.52444
2403,Congressional District 3,39.272663000000001,-76.866456
2403,Congressional District 3,39.206985000000003,-76.860572
2301,Congressional District 1,43.662216000000001,-70.277622
