"","GEOID","h_county","commuters"
"2059",24031702503,36107,1
"2060",11001010100,36109,2
"2061",24031701205,36109,3
"2062",24031702503,36109,1
"2063",24031704804,36111,1
"2064",24031704804,36113,1
"2065",24031702503,36115,1
"2066",11001010100,36117,1
"2067",11001000904,36119,1
"2068",11001010100,36119,19
"2069",24003702402,36119,3
"2070",24003730401,36119,1
"2071",24003740304,36119,2
"2072",24005421000,36119,1
"2073",24005440600,36119,8
"2074",24017851502,36119,1
"2075",24027605404,36119,2
"2076",24031701205,36119,10
"2077",24031702503,36119,2
"2078",24031704804,36119,2
"2079",24510120700,36119,1
"2080",24510260501,36119,5
"2081",11001010100,36121,1
"2082",24027605404,37001,1
"2083",24031701205,37001,2
"2084",11001010100,37003,2
"2085",11001010100,37017,1
"2086",24003702402,37017,1
"2087",11001010100,37019,7
"2088",24003702402,37019,1
"2089",24031701007,37019,1
"2090",11001010100,37021,5
"2091",24031704804,37021,1
"2092",11001010100,37023,1
"2093",24003701104,37025,1
"2094",24017851502,37025,1
"2095",24031704804,37025,5
"2096",24035810800,37025,2
"2097",11001010100,37027,1
"2098",24003741000,37027,1
"2099",11001010100,37031,3
"2100",24005440600,37031,1
"2101",11001010100,37033,1
"2102",24031701007,37033,1
"2103",11001010100,37035,1
"2104",51013101408,37035,1
"2105",11001010100,37037,5
"2106",24013513001,37041,1
"2107",24031701205,37041,1
"2108",11001010100,37045,1
"2109",24003702402,37045,1
"2110",24003741000,37045,1
"2111",11001010100,37047,1
"2112",24031701007,37047,1
"2113",11001010100,37049,2
"2114",24031701205,37049,1
"2115",24031704804,37049,2
"2116",24003702402,37051,2
"2117",24013507602,37051,5
"2118",24031701205,37051,1
"2119",11001010100,37055,1
"2120",24031701205,37057,1
"2121",24035810800,37057,1
"2122",11001010100,37063,15
"2123",24003702402,37063,1
"2124",24027605404,37063,5
"2125",24031700313,37063,1
"2126",24031701007,37063,1
"2127",51013101408,37063,4
"2128",24031701007,37065,1
"2129",11001010100,37067,13
"2130",24027606706,37067,2
"2131",24031701002,37067,1
"2132",24031702503,37067,2
"2133",24510060400,37067,3
"2134",24031701205,37069,1
"2135",24003701104,37071,1
"2136",24003741000,37071,1
"2137",24017851502,37071,1
"2138",24031704804,37071,2
"2139",11001010100,37073,1
"2140",11001010100,37075,1
"2141",24031704804,37075,1
"2142",11001010100,37081,8
"2143",24025301707,37081,1
"2144",24027605602,37081,1
"2145",24027606706,37081,1
"2146",24031701002,37081,1
"2147",24031702503,37081,1
"2148",24031704804,37081,2
"2149",24510060400,37081,4
"2150",24031701205,37083,1
"2151",24027606706,37085,1
"2152",24031701205,37085,2
"2153",24510260605,37085,1
"2154",11001010100,37087,3
"2155",24031704804,37087,1
"2156",24031704804,37089,1
"2157",24033801003,37091,1
"2158",24017851502,37097,1
"2159",24031704804,37097,2
"2160",11001010100,37099,1
"2161",24003702402,37107,1
"2162",24005440600,37107,1
"2163",11001010100,37111,1
"2164",11001010100,37113,1
"2165",24033801003,37113,1
"2166",24031704804,37115,1
"2167",11001010100,37117,1
"2168",24003702402,37117,1
"2169",24027605404,37117,1
"2170",24031701205,37117,1
"2171",11001000904,37119,1
"2172",24003701104,37119,1
"2173",24003702402,37119,4
"2174",24027605105,37119,5
"2175",24027605404,37119,3
"2176",24027605602,37119,1
"2177",24027606701,37119,1
"2178",24031701007,37119,8
"2179",24033801003,37119,1
"2180",24510260605,37119,5
"2181",51013101408,37119,3
"2182",11001010100,37121,1
"2183",51013101408,37123,1
"2184",51013101408,37125,1
"2185",11001000904,37127,1
"2186",24005440600,37127,1
"2187",11001010100,37129,7
"2188",24003702402,37129,1
"2189",24027605105,37129,4
"2190",24031701007,37129,1
"2191",24031702503,37129,1
"2192",24033801003,37129,1
"2193",11001010100,37133,8
"2194",24003702402,37133,2
"2195",24027605105,37133,3
"2196",24033801003,37133,2
"2197",11001000904,37135,1
"2198",11001010100,37135,7
"2199",24027605404,37135,1
"2200",24027606701,37135,1
"2201",24031701205,37135,1
"2202",24031701205,37137,1
"2203",11001010100,37139,1
"2204",24003702402,37139,1
"2205",24031701205,37139,1
"2206",11001010100,37141,2
"2207",24003702402,37141,1
"2208",24031701007,37141,1
"2209",11001010100,37145,4
"2210",24031701205,37145,1
"2211",24005440600,37147,1
"2212",24031701205,37151,2
"2213",24003702402,37153,1
"2214",24510260501,37153,1
"2215",24510260501,37155,1
"2216",11001010100,37157,8
"2217",11001010100,37161,2
"2218",24003702402,37161,1
"2219",24003702402,37163,2
"2220",24031701205,37163,1
"2221",24510260501,37167,1
"2222",24027605404,37169,1
"2223",11001010100,37171,3
"2224",24031704804,37171,1
"2225",24031701205,37179,1
"2226",24031704804,37179,2
"2227",51013101408,37179,1
"2228",51059470600,37179,1
"2229",11001010100,37183,48
"2230",24003702402,37183,6
"2231",24005440600,37183,7
"2232",24031701007,37183,4
"2233",24031701205,37183,7
"2234",24031702503,37183,5
"2235",24031704804,37183,13
"2236",24510060400,37183,4
"2237",24510260605,37183,2
"2238",51013101408,37183,1
"2239",11001010100,37189,1
"2240",24013507602,37191,2
"2241",24031701205,37191,1
"2242",51013101408,37191,1
"2243",11001010100,37193,3
"2244",24031704804,37193,1
"2245",24033801003,37193,1
"2246",24003702402,37195,1
"2247",11001010100,37199,3
"2248",24510260605,37199,1
"2249",11001010100,38017,1
"2250",11001010100,38093,1
"2251",11001010100,38095,1
"2252",11001010100,38105,1
"2253",24031702503,39001,1
"2254",11001010100,39007,2
"2255",11001010100,39017,8
"2256",24003702402,39017,1
"2257",24013507602,39017,1
"2258",24031702503,39017,2
"2259",11001010100,39023,2
"2260",24510060400,39023,1
"2261",24510260605,39023,1
"2262",11001010100,39025,2
"2263",11001010100,39029,1
"2264",11001010100,39033,1
"2265",11001010100,39035,15
"2266",24003702402,39035,5
"2267",24013513001,39035,2
"2268",24027606601,39035,1
"2269",24031702503,39035,1
"2270",24031704804,39035,9
"2271",24510060400,39035,5
"2272",24510260501,39035,1
"2273",24510260605,39035,1
"2274",11001010100,39037,1
"2275",11001010100,39041,7
"2276",24013507602,39041,1
"2277",24510260501,39041,2
"2278",24510260605,39041,1
"2279",24003702402,39043,1
"2280",24033801003,39043,1
"2281",11001010100,39045,2
"2282",24013507602,39045,2
"2283",24510060400,39045,1
"2284",24510120700,39045,1
"2285",24510260605,39045,1
"2286",11001010100,39049,18
"2287",24003702402,39049,7
"2288",24031701205,39049,3
"2289",24031702503,39049,1
"2290",51013101408,39049,2
"2291",24027605404,39053,1
"2292",11001010100,39057,3
"2293",24025301707,39057,1
"2294",24510260605,39057,1
"2295",11001010100,39059,1
"2296",24003740304,39061,1
"2297",24021750701,39061,2
"2298",24031701007,39061,1
"2299",24031701205,39061,1
"2300",24031702503,39061,2
"2301",24031704804,39061,2
"2302",24510260501,39061,1
"2303",24510260605,39061,5
"2304",11001010100,39063,1
"2305",24003702402,39063,1
"2306",24013507602,39071,1
"2307",24027606706,39071,1
"2308",11001010100,39085,5
"2309",24027605602,39085,1
"2310",11001010100,39089,1
"2311",24003741000,39093,1
"2312",24031701205,39093,1
"2313",24510060400,39093,3
"2314",24510260605,39093,3
"2315",11001010100,39095,9
"2316",24003730401,39095,3
"2317",24005440600,39095,2
"2318",24027605105,39095,1
"2319",24031701205,39095,2
"2320",11001010100,39097,1
"2321",11001000904,39099,1
"2322",24003740304,39099,1
"2323",24035810800,39099,1
"2324",24510260605,39099,2
"2325",24003741000,39103,1
"2326",24510260605,39103,2
"2327",11001010100,39109,1
"2328",24005440600,39113,6
"2329",24031704804,39113,3
"2330",24013507602,39121,1
"2331",24031702503,39123,1
"2332",24003702402,39127,1
"2333",24510120700,39127,1
"2334",24510060400,39129,1
"2335",24510260605,39129,1
"2336",11001010100,39133,4
"2337",24005440600,39133,2
"2338",24510260605,39135,2
"2339",11001010100,39139,1
"2340",24031701002,39139,1
"2341",11001010100,39143,1
"2342",24003702402,39143,1
"2343",24031702503,39147,1
"2344",24017851502,39149,1
"2345",11001010100,39151,3
"2346",24031701205,39151,2
"2347",24035810800,39151,1
"2348",51013101408,39151,1
"2349",11001010100,39153,9
"2350",24005408704,39153,1
"2351",24005440600,39153,3
"2352",24031702503,39153,1
"2353",24510060400,39153,2
"2354",24003740304,39155,1
"2355",24031701205,39155,2
"2356",24031702503,39155,1
"2357",24035810800,39155,2
"2358",24031702503,39157,1
"2359",11001010100,39159,3
"2360",24510260605,39159,1
"2361",11001010100,39165,1
"2362",24003702402,39165,2
"2363",24013507602,39165,1
"2364",24027605404,39165,2
"2365",11001010100,39173,1
"2366",24005440600,39173,1
"2367",24031700313,39173,1
"2368",24003701104,40047,1
"2369",24031701007,40109,1
"2370",24027605404,40143,1
"2371",24027605602,40143,2
"2372",24510260605,41003,1
"2373",11001010100,41005,1
"2374",24510120700,41027,1
"2375",24510260605,41029,1
"2376",24510260605,41033,1
"2377",11001010100,41051,17
"2378",11001010100,41067,6
"2379",24031702503,41067,2
"2380",11001000904,42001,3
"2381",11001010100,42001,6
"2382",24003701104,42001,3
"2383",24003702402,42001,31
"2384",24003740205,42001,1
"2385",24003740304,42001,4
"2386",24003741000,42001,6
"2387",24005408704,42001,7
"2388",24005440600,42001,16
"2389",24013507602,42001,379
"2390",24013513001,42001,47
"2391",24017851502,42001,1
"2392",24021750701,42001,99
"2393",24021752206,42001,16
"2394",24025301707,42001,1
"2395",24027605105,42001,31
"2396",24027605404,42001,13
"2397",24027605602,42001,4
"2398",24027606701,42001,3
"2399",24027606706,42001,3
"2400",24031700313,42001,16
"2401",24031701002,42001,4
"2402",24031701007,42001,14
"2403",24031701205,42001,18
"2404",24031702503,42001,6
"2405",24031704600,42001,3
"2406",24031704804,42001,12
"2407",24031705602,42001,3
"2408",24033800212,42001,2
"2409",24033800504,42001,7
"2410",24033801003,42001,2
"2411",24035810800,42001,2
"2412",24043011202,42001,11
"2413",24510060400,42001,14
"2414",24510100100,42001,2
"2415",24510120700,42001,5
"2416",24510260501,42001,5
"2417",24510260605,42001,27
"2418",11001010100,42003,18
"2419",24003702402,42003,6
"2420",24003740304,42003,2
"2421",24003741000,42003,1
"2422",24005440600,42003,7
"2423",24013507602,42003,4
"2424",24021750701,42003,1
"2425",24027605105,42003,7
"2426",24031700313,42003,1
"2427",24031701205,42003,4
"2428",24031702503,42003,3
"2429",24031704600,42003,1
"2430",24031704804,42003,4
"2431",24033801003,42003,1
"2432",24035810800,42003,1
"2433",24510060400,42003,8
"2434",24510260605,42003,2
"2435",11001010100,42005,1
"2436",51013101408,42005,1
"2437",11001010100,42007,1
"2438",24013513001,42007,1
"2439",24031701007,42007,1
"2440",24031704804,42007,1
"2441",24035810800,42007,3
"2442",24003702402,42009,1
"2443",24003740205,42009,1
"2444",24003741000,42009,1
"2445",24017851502,42009,2
"2446",24021750701,42009,2
"2447",24021752206,42009,1
"2448",24027605105,42009,1
"2449",24031704600,42009,1
"2450",24031704804,42009,1
"2451",24033800504,42009,1
"2452",24035810800,42009,1
"2453",24043011202,42009,4
"2454",24510260501,42009,2
"2455",24510260605,42009,1
"2456",11001010100,42011,7
"2457",24003702402,42011,3
"2458",24003740304,42011,1
"2459",24003741000,42011,1
"2460",24005421000,42011,1
"2461",24005440600,42011,1
"2462",24013507602,42011,4
"2463",24021752206,42011,1
"2464",24027605404,42011,1
"2465",24027605602,42011,2
"2466",24031701007,42011,1
"2467",24031701205,42011,6
"2468",24031704804,42011,3
"2469",24043011202,42011,1
"2470",24510060400,42011,4
"2471",24510120700,42011,1
"2472",11001010100,42013,2
"2473",24003702402,42013,2
"2474",24003730401,42013,1
"2475",24003740205,42013,1
"2476",24003740304,42013,3
"2477",24003741000,42013,1
"2478",24005408704,42013,1
"2479",24005440600,42013,2
"2480",24013507602,42013,5
"2481",24025301707,42013,1
"2482",24027605105,42013,2
"2483",24027605404,42013,1
"2484",24027606701,42013,1
"2485",24031700313,42013,2
"2486",24031701007,42013,1
"2487",24031701205,42013,1
"2488",24031704804,42013,1
"2489",24033800212,42013,1
"2490",24033800504,42013,3
"2491",24510260501,42013,1
"2492",24510260605,42013,3
"2493",24003702402,42015,1
"2494",24031700313,42015,1
"2495",24031702503,42015,1
"2496",11001010100,42017,1
"2497",24003702402,42017,9
"2498",24005408704,42017,1
"2499",24005440600,42017,3
"2500",24021752206,42017,1
"2501",24025301707,42017,2
"2502",24027605105,42017,3
"2503",24027605404,42017,5
"2504",24027605602,42017,6
"2505",24031700313,42017,1
"2506",24031701007,42017,2
"2507",24031701205,42017,6
"2508",24031702503,42017,4
"2509",24031705602,42017,1
"2510",24035810800,42017,1
"2511",24510060400,42017,6
"2512",24510260501,42017,4
"2513",24510260605,42017,3
"2514",51013101408,42017,1
"2515",11001000904,42019,1
"2516",11001010100,42019,2
"2517",24013513001,42019,1
"2518",24031701007,42019,1
"2519",24031704804,42019,1
"2520",24035810800,42019,1
"2521",51013101408,42019,1
"2522",11001010100,42021,1
"2523",24003702402,42021,2
"2524",24003730401,42021,2
"2525",24003740205,42021,2
"2526",24003740304,42021,2
"2527",24003741000,42021,1
"2528",24005408704,42021,2
"2529",24013507602,42021,2
"2530",24013513001,42021,1
"2531",24017851502,42021,1
"2532",24021750701,42021,2
"2533",24025301707,42021,2
"2534",24027605105,42021,1
"2535",24027605404,42021,2
"2536",24031700313,42021,2
"2537",24031701205,42021,1
"2538",24031704600,42021,1
"2539",24031704804,42021,2
"2540",24033800504,42021,2
"2541",24510060400,42021,2
"2542",24510100100,42021,1
"2543",24510260605,42021,2
"2544",11001010100,42025,1
"2545",24003702402,42025,2
"2546",24027606706,42025,1
"2547",24031704600,42025,1
"2548",24510260501,42025,1
"2549",24510260605,42025,1
"2550",51059470600,42025,1
"2551",11001010100,42027,4
"2552",24003702402,42027,3
"2553",24003741000,42027,1
"2554",24021750701,42027,1
"2555",24031701205,42027,1
"2556",24031702503,42027,1
"2557",24510260605,42027,3
"2558",11001000904,42029,2
"2559",11001010100,42029,23
"2560",24003702402,42029,14
"2561",24003740304,42029,2
"2562",24003741000,42029,6
"2563",24005408704,42029,2
"2564",24005440600,42029,10
"2565",24013507602,42029,3
"2566",24017851502,42029,1
"2567",24021750701,42029,3
"2568",24025301707,42029,11
"2569",24027605105,42029,4
"2570",24027605404,42029,14
"2571",24027605602,42029,3
"2572",24027606706,42029,5
"2573",24031700313,42029,4
"2574",24031701007,42029,6
"2575",24031701205,42029,21
"2576",24031704804,42029,10
"2577",24033800212,42029,1
"2578",24033800504,42029,2
"2579",24033801003,42029,4
"2580",24510060400,42029,11
"2581",24510120700,42029,2
"2582",24510260501,42029,4
"2583",24510260605,42029,9
"2584",51013101408,42029,1
"2585",51059470600,42029,1
"2586",11001010100,42033,1
"2587",24005440600,42033,1
"2588",24013513001,42033,1
"2589",24027605404,42033,1
"2590",24031701007,42033,1
"2591",24003702402,42035,1
"2592",24031701007,42035,2
"2593",11001010100,42037,1
"2594",24003702402,42037,1
"2595",24021752206,42037,1
"2596",24510060400,42037,2
"2597",24031701007,42039,1
"2598",24031704804,42039,2
"2599",11001010100,42041,2
"2600",24003702402,42041,14
"2601",24003730401,42041,1
"2602",24003740304,42041,1
"2603",24003741000,42041,1
"2604",24005440600,42041,2
"2605",24013507602,42041,4
"2606",24013513001,42041,1
"2607",24017851502,42041,1
"2608",24021750701,42041,3
"2609",24021752206,42041,3
"2610",24025301707,42041,2
"2611",24027605105,42041,4
"2612",24027605404,42041,2
"2613",24027605602,42041,2
"2614",24027606601,42041,1
"2615",24027606701,42041,2
"2616",24031700313,42041,2
"2617",24031701007,42041,5
"2618",24031701205,42041,1
"2619",24031704600,42041,1
"2620",24031704804,42041,2
"2621",24033800212,42041,1
"2622",24035810800,42041,1
"2623",24510060400,42041,2
"2624",24510100100,42041,1
"2625",24510120700,42041,1
"2626",24510260605,42041,2
"2627",11001010100,42043,7
"2628",24003702402,42043,10
"2629",24003740205,42043,1
"2630",24003740304,42043,3
"2631",24003741000,42043,3
"2632",24005408704,42043,1
"2633",24005440600,42043,7
"2634",24013507602,42043,5
"2635",24013513001,42043,2
"2636",24021750701,42043,3
"2637",24027605105,42043,1
"2638",24027605404,42043,3
"2639",24027605602,42043,1
"2640",24027606706,42043,2
"2641",24031700313,42043,5
"2642",24031701002,42043,1
"2643",24031701007,42043,4
"2644",24031701205,42043,4
"2645",24031702503,42043,1
"2646",24031704600,42043,1
"2647",24031704804,42043,6
"2648",24031705602,42043,1
"2649",24035810800,42043,1
"2650",24510060400,42043,3
"2651",24510260501,42043,2
"2652",24510260605,42043,4
"2653",11001010100,42045,22
"2654",24003702402,42045,10
"2655",24003740304,42045,1
"2656",24005440600,42045,8
"2657",24013507602,42045,3
"2658",24021750701,42045,1
"2659",24025301707,42045,4
"2660",24027605105,42045,3
"2661",24027605404,42045,5
"2662",24027605602,42045,4
"2663",24027606601,42045,1
"2664",24031701007,42045,3
"2665",24031701205,42045,10
"2666",24031702503,42045,3
"2667",24031704804,42045,7
"2668",24035810800,42045,2
"2669",24510060400,42045,10
"2670",24510260501,42045,2
"2671",24510260605,42045,5
"2672",51013101408,42045,1
"2673",24003702402,42047,1
"2674",24003740304,42047,1
"2675",24027605602,42047,1
"2676",11001010100,42049,3
"2677",24003702402,42049,4
"2678",24031704804,42049,6
"2679",24035810800,42049,1
"2680",11001010100,42051,1
"2681",24031700313,42051,1
"2682",24031701205,42051,2
"2683",24510060400,42051,1
"2684",24510260501,42051,2
"2685",24510260605,42051,1
"2686",11001010100,42055,11
"2687",24003701104,42055,4
"2688",24003702402,42055,41
"2689",24003730401,42055,1
"2690",24003740205,42055,4
"2691",24003740304,42055,2
"2692",24003741000,42055,2
"2693",24005421000,42055,1
"2694",24005440600,42055,22
"2695",24013507602,42055,49
"2696",24013513001,42055,6
"2697",24017851502,42055,2
"2698",24021750701,42055,111
"2699",24021752206,42055,9
"2700",24025301707,42055,1
"2701",24027605105,42055,7
"2702",24027605404,42055,14
"2703",24027605602,42055,4
"2704",24027606601,42055,1
"2705",24027606701,42055,4
"2706",24027606706,42055,7
"2707",24031700313,42055,16
"2708",24031701002,42055,2
"2709",24031701007,42055,12
"2710",24031701205,42055,13
"2711",24031702503,42055,11
"2712",24031704600,42055,5
"2713",24031704804,42055,9
"2714",24033800504,42055,6
"2715",24033801003,42055,2
"2716",24043011202,42055,89
"2717",24510060400,42055,1
"2718",24510120700,42055,1
"2719",24510260501,42055,8
"2720",24510260605,42055,15
"2721",51013101408,42055,1
"2722",51059470600,42055,1
"2723",24003702402,42057,2
"2724",24021750701,42057,1
"2725",24021752206,42057,2
"2726",24043011202,42057,4
"2727",11001010100,42059,2
"2728",24031704804,42059,1
"2729",24003702402,42061,1
"2730",24003741000,42061,1
"2731",24005408704,42061,1
"2732",24005440600,42061,1
"2733",24013513001,42061,1
"2734",24017851502,42061,1
"2735",24021750701,42061,2
"2736",24021752206,42061,3
"2737",24027605105,42061,2
"2738",24027605404,42061,1
"2739",24027606701,42061,1
"2740",24031700313,42061,1
"2741",24033801003,42061,1
"2742",24043011202,42061,2
"2743",24510120700,42061,1
"2744",24510260501,42061,1
"2745",11001010100,42063,1
"2746",24033800504,42063,1
"2747",24510060400,42063,1
"2748",24510260605,42063,1
"2749",24031704804,42065,1
"2750",24510060400,42065,1
"2751",11001010100,42067,1
"2752",24510060400,42067,1
"2753",11001010100,42069,3
"2754",24003702402,42069,2
"2755",24013507602,42069,1
"2756",24013513001,42069,1
"2757",24021752206,42069,1
"2758",24027605105,42069,1
"2759",24027605404,42069,2
"2760",24031700313,42069,1
"2761",24031701007,42069,2
"2762",24031701205,42069,3
"2763",24031702503,42069,1
"2764",24510060400,42069,1
"2765",24510260501,42069,1
"2766",24510260605,42069,1
"2767",11001010100,42071,20
"2768",24003702402,42071,88
"2769",24003740304,42071,3
"2770",24003741000,42071,4
"2771",24005421000,42071,2
"2772",24005440600,42071,11
"2773",24013507602,42071,12
"2774",24017851502,42071,2
"2775",24021752206,42071,3
"2776",24025301707,42071,7
"2777",24027605105,42071,6
"2778",24027605404,42071,3
"2779",24027605602,42071,7
"2780",24031700313,42071,1
"2781",24031701007,42071,3
"2782",24031701205,42071,3
"2783",24031704600,42071,2
"2784",24031704804,42071,5
"2785",24033800212,42071,1
"2786",24035810800,42071,3
"2787",24510060400,42071,7
"2788",24510120700,42071,7
"2789",24510260501,42071,3
"2790",24510260605,42071,13
"2791",51059470600,42071,1
"2792",24031701007,42073,1
"2793",24031702503,42073,2
"2794",11001010100,42075,3
"2795",24003702402,42075,5
"2796",24003740205,42075,1
"2797",24003741000,42075,1
"2798",24005440600,42075,2
"2799",24021750701,42075,1
"2800",24027605404,42075,1
"2801",24027606706,42075,2
"2802",24031701002,42075,1
"2803",24031701007,42075,3
"2804",24031701205,42075,2
"2805",24033801003,42075,1
"2806",24510260501,42075,2
"2807",24510260605,42075,1
"2808",51013101408,42075,1
"2809",11001010100,42077,4
"2810",24003702402,42077,3
"2811",24005440600,42077,1
"2812",24025301707,42077,1
"2813",24027605105,42077,2
"2814",24027605404,42077,2
"2815",24027606706,42077,1
"2816",24031700313,42077,1
"2817",24031701007,42077,1
"2818",24031701205,42077,1
"2819",24031702503,42077,1
"2820",24031704600,42077,1
"2821",24510260501,42077,3
"2822",24510260605,42077,2
"2823",51059470600,42077,1
"2824",11001010100,42079,3
"2825",24003702402,42079,1
"2826",24003740304,42079,1
"2827",24021752206,42079,6
"2828",24027605105,42079,1
"2829",24031701205,42079,3
"2830",24031704804,42079,1
"2831",24510060400,42079,3
"2832",24510120700,42079,1
"2833",24510260501,42079,1
"2834",24510260605,42079,1
"2835",51059470600,42079,3
"2836",24031700313,42081,1
"2837",24510060400,42081,2
"2838",24510260605,42081,1
"2839",11001000904,42083,1
"2840",11001010100,42083,1
"2841",24031704804,42083,1
"2842",11001010100,42085,3
"2843",24003740304,42085,2
"2844",24027605404,42085,1
"2845",24031705602,42085,1
"2846",24510260605,42085,1
"2847",11001010100,42089,3
"2848",24003740304,42089,1
"2849",24003741000,42089,2
"2850",24027605105,42089,1
"2851",24027605404,42089,1
"2852",24027605602,42089,2
"2853",24027606601,42089,1
"2854",24031700313,42089,1
"2855",24031701205,42089,1
"2856",24031704600,42089,1
"2857",24031704804,42089,1
"2858",24033800504,42089,1
"2859",51059470600,42089,1
"2860",11001010100,42091,31
"2861",24003701104,42091,1
"2862",24003702402,42091,13
"2863",24003740205,42091,1
"2864",24005421000,42091,2
"2865",24005440600,42091,4
"2866",24013507602,42091,3
"2867",24025301707,42091,4
"2868",24027605105,42091,4
"2869",24027605404,42091,5
"2870",24027605602,42091,3
"2871",24031700313,42091,8
"2872",24031701007,42091,10
"2873",24031701205,42091,11
"2874",24031702503,42091,2
"2875",24031704600,42091,6
"2876",24031704804,42091,5
"2877",24033800212,42091,1
"2878",24033800504,42091,2
"2879",24033801003,42091,1
"2880",24510060400,42091,6
"2881",24510120700,42091,2
"2882",24510260501,42091,3
"2883",24510260605,42091,3
"2884",51013101408,42091,2
"2885",24003702402,42093,1
"2886",11001000904,42095,1
"2887",11001010100,42095,7
"2888",24003702402,42095,3
"2889",24003740205,42095,1
"2890",24027605105,42095,4
"2891",24027606706,42095,3
"2892",24031700313,42095,1
"2893",24031701007,42095,1
"2894",24031701205,42095,1
"2895",24033801003,42095,1
"2896",24035810800,42095,1
"2897",24510060400,42095,1
"2898",24510260605,42095,2
"2899",51013101408,42095,1
"2900",11001010100,42097,2
"2901",24003741000,42097,1
"2902",24031701007,42097,1
"2903",24031701205,42097,1
"2904",24031702503,42097,1
"2905",24510060400,42097,1
"2906",24003701104,42099,1
"2907",24003702402,42099,3
"2908",24005440600,42099,1
"2909",24021750701,42099,1
"2910",24027605404,42099,1
"2911",24031701205,42099,1
"2912",24510260605,42099,1
"2913",11001000904,42101,1
"2914",11001010100,42101,43
"2915",24003701104,42101,1
"2916",24003702402,42101,14
"2917",24003740205,42101,1
"2918",24003740304,42101,1
"2919",24003741000,42101,3
"2920",24005408704,42101,1
"2921",24005440600,42101,10
"2922",24013507602,42101,2
"2923",24013513001,42101,2
"2924",24017851502,42101,3
"2925",24025301707,42101,3
"2926",24027605105,42101,11
"2927",24027605404,42101,3
"2928",24027606701,42101,1
"2929",24027606706,42101,1
"2930",24031700313,42101,2
"2931",24031701007,42101,1
"2932",24031701205,42101,4
"2933",24031702503,42101,3
"2934",24031704804,42101,14
"2935",24033800212,42101,3
"2936",24033800504,42101,1
"2937",24035810800,42101,3
"2938",24510060400,42101,8
"2939",24510120700,42101,5
"2940",24510260501,42101,7
"2941",24510260605,42101,3
"2942",51013101408,42101,1
"2943",11001010100,42103,1
"2944",24003740304,42103,1
"2945",24003741000,42103,2
"2946",24031704600,42103,1
"2947",24031704804,42103,1
"2948",11001010100,42107,4
"2949",24003702402,42107,1
"2950",24003730401,42107,1
"2951",24003740304,42107,1
"2952",24031701205,42107,2
"2953",24031702503,42107,1
"2954",11001010100,42109,2
"2955",24003702402,42109,1
"2956",11001010100,42111,1
"2957",24003702402,42111,1
"2958",24003740205,42111,1
"2959",24003741000,42111,1
"2960",24013507602,42111,3
"2961",24021752206,42111,1
"2962",24027605404,42111,1
"2963",24027606701,42111,2
"2964",24031704804,42111,2
"2965",24033800504,42111,3
"2966",24043011202,42111,1
"2967",24510260501,42111,3
"2968",24003740304,42115,1
"2969",24003741000,42115,1
"2970",24013507602,42115,1
"2971",24031702503,42115,1
"2972",11001010100,42117,1
"2973",11001010100,42119,1
"2974",24025301707,42119,1
"2975",24031701205,42119,1
"2976",24013507602,42121,1
"2977",11001010100,42125,3
"2978",24003702402,42125,1
"2979",24003740304,42125,2
"2980",24005408704,42125,1
"2981",24013507602,42125,2
"2982",24031702503,42125,1
"2983",24031704600,42125,1
"2984",24031704804,42125,4
"2985",24510060400,42125,1
"2986",24510260501,42127,1
"2987",24510260605,42127,1
"2988",11001000904,42129,1
"2989",11001010100,42129,1
"2990",24003701104,42129,1
"2991",24003702402,42129,1
"2992",24003740304,42129,1
"2993",24005421000,42129,1
"2994",24005440600,42129,2
"2995",24013513001,42129,1
"2996",24021750701,42129,1
"2997",24021752206,42129,4
"2998",24025301707,42129,1
"2999",24027605404,42129,1
"3000",24031701007,42129,3
"3001",24031701205,42129,2
"3002",24031702503,42129,1
"3003",24031705602,42129,1
"3004",24510060400,42129,3
"3005",24510260501,42129,2
"3006",24510260605,42129,1
"3007",51059470600,42129,1
"3008",24027605105,42131,1
"3009",24031704600,42131,1
"3010",11001000904,42133,1
"3011",11001010100,42133,12
"3012",24003701104,42133,7
"3013",24003702402,42133,118
"3014",24003730401,42133,1
"3015",24003740205,42133,9
"3016",24003740304,42133,25
"3017",24003741000,42133,42
"3018",24005408704,42133,68
"3019",24005421000,42133,1
"3020",24005440600,42133,83
"3021",24013507602,42133,526
"3022",24013513001,42133,23
"3023",24017851502,42133,7
"3024",24021750701,42133,19
"3025",24021752206,42133,5
"3026",24025301707,42133,48
"3027",24027605105,42133,56
"3028",24027605404,42133,44
"3029",24027605602,42133,16
"3030",24027606601,42133,10
"3031",24027606701,42133,2
"3032",24027606706,42133,12
"3033",24031700313,42133,27
"3034",24031701002,42133,1
"3035",24031701007,42133,35
"3036",24031701205,42133,28
"3037",24031702503,42133,12
"3038",24031704600,42133,5
"3039",24031704804,42133,33
"3040",24031705602,42133,2
"3041",24033800212,42133,7
"3042",24033800504,42133,5
"3043",24033801003,42133,7
"3044",24035810800,42133,4
"3045",24043011202,42133,3
"3046",24510060400,42133,163
"3047",24510100100,42133,7
"3048",24510120700,42133,106
"3049",24510260501,42133,59
"3050",24510260605,42133,146
"3051",51013101408,42133,2
"3052",24031702503,44001,1
"3053",24031704804,44001,1
"3054",24027605105,44003,1
"3055",24031704804,44003,3
"3056",24031705602,44003,1
