"HomeCounty","AllCommutes","sum(CNS01)","sum(CNS02)","sum(CNS03)","sum(CNS04)","sum(CNS05)","sum(CNS06)","sum(CNS07)","sum(CNS08)","sum(CNS09)","sum(CNS10)","sum(CNS11)","sum(CNS12)","sum(CNS13)","sum(CNS14)","sum(CNS15)","sum(CNS16)","sum(CNS17)","sum(CNS18)","sum(CNS19)","sum(CNS20)"
8033,495,11,20,12,30,25,17,68,20,6,8,0,10,2,13,54,53,20,46,9,71
8035,157930,287,1146,746,8348,7091,8381,16130,3946,8540,12389,3292,19840,4197,8807,7985,18413,3509,12515,4781,7587
8037,25393,86,72,142,1894,475,544,2492,515,369,423,1252,1293,175,1340,1375,2149,2469,6121,938,1269
8039,13071,143,87,73,1193,665,695,1691,449,424,614,218,1206,202,637,1002,1385,207,931,372,877
8041,262698,636,475,2651,15007,12719,7198,30184,5099,9004,13161,4898,24135,2239,20228,26024,35458,5062,29224,10667,8629
8043,16355,90,273,145,1109,882,435,2213,389,243,341,268,739,79,692,1284,2827,394,1558,468,1926
8045,29900,226,543,281,3366,654,830,3586,856,363,623,945,1448,202,1385,2918,3604,1172,4017,907,1974
8047,2288,9,10,15,138,116,89,153,50,65,55,21,188,18,68,162,175,234,437,53,232
8049,4742,40,71,101,447,148,95,476,103,59,98,181,179,25,169,277,389,591,875,111,307
8051,7465,69,33,72,632,193,154,844,150,122,153,210,315,23,180,837,655,775,1204,218,626
8053,390,8,6,3,33,10,11,41,13,15,12,15,8,3,12,35,41,5,51,13,55
8055,2138,34,15,35,106,90,51,268,33,45,47,36,53,7,55,247,444,22,206,104,240
8057,659,61,11,10,57,26,14,84,17,8,17,6,27,3,17,50,63,18,81,4,85
8059,295262,917,2332,1913,18435,18511,13582,30095,7532,8763,13574,5594,28986,5883,16519,24910,35207,6715,27615,9271,18908
8061,579,23,6,13,44,8,37,60,8,9,9,3,14,1,12,92,125,9,27,8,71
8063,3240,281,21,30,140,135,274,363,81,43,134,24,77,13,168,364,391,20,316,73,292
8065,4182,11,156,36,387,129,99,476,65,56,60,138,159,22,190,416,365,328,791,98,200
8067,24177,105,502,181,1822,675,694,2989,596,390,943,460,1120,131,838,2243,3461,782,3167,667,2411
8069,152395,1050,1244,719,10068,13756,5566,16074,3100,3409,4549,2700,12050,1567,8287,16663,20147,2915,16075,4362,8094
8071,5445,50,142,21,293,129,124,776,85,52,164,87,142,24,140,628,1034,61,641,363,489
8073,2105,57,10,34,122,57,69,302,42,31,74,32,65,8,77,185,332,15,258,51,284
8075,9261,301,142,101,489,382,494,1244,295,115,238,85,261,123,369,883,1287,77,939,292,1144
8077,60868,445,1840,380,4178,2733,2453,7799,2284,852,2108,1085,2621,307,3096,4933,10730,1073,6811,1744,3396
8079,352,7,2,4,26,9,4,52,7,5,10,8,10,2,25,24,24,5,60,7,61
8081,6589,72,516,385,484,129,279,842,213,79,121,135,171,41,184,548,767,152,699,212,560
8083,9520,96,230,165,616,376,221,1348,245,117,227,159,333,32,222,1046,1526,157,1065,271,1068
8085,15028,235,180,221,1178,1113,493,2028,503,226,333,329,578,131,575,1219,2258,466,1631,421,910
8087,14299,723,317,181,833,2925,618,1415,380,320,318,123,364,81,550,1145,1596,99,1102,290,919
8089,7565,227,27,71,337,621,259,868,127,134,218,70,209,22,352,936,1447,69,692,179,700
8091,1811,23,28,13,137,65,19,164,23,31,52,39,120,13,62,180,164,129,302,75,172
8093,6287,31,70,43,521,293,257,715,125,122,202,145,480,78,328,599,607,204,746,175,546
8095,1989,295,19,32,99,65,180,193,60,31,77,18,48,5,50,181,222,11,142,47,214
8097,9490,35,26,29,413,118,138,918,131,115,189,604,544,57,441,517,635,1311,2354,417,498
8099,5093,362,99,70,228,324,173,679,95,68,243,47,114,16,194,524,725,33,441,133,525
8101,62377,337,125,622,3831,4485,1783,7949,1511,853,1313,768,2347,375,4865,5827,11747,863,6323,1649,4804
8103,2637,25,309,61,197,85,44,242,77,26,71,20,69,6,84,283,350,101,206,59,322
8105,4746,645,14,71,201,125,243,508,95,60,137,59,121,24,102,521,707,76,438,128,471
8107,12352,76,148,131,897,193,350,1411,239,164,290,577,568,74,414,907,1276,1348,1895,623,771
8109,1923,355,14,17,114,94,108,221,47,13,36,17,36,5,53,242,174,18,160,46,153
8111,269,7,7,1,17,6,3,32,2,1,5,4,13,1,5,30,25,21,43,12,34
8113,3198,18,34,12,190,83,52,336,57,64,46,139,118,8,102,191,184,503,650,103,308
8115,950,65,5,12,25,55,57,110,34,11,33,19,29,14,36,128,61,5,79,25,147
8117,12107,44,107,55,727,209,259,1489,222,130,226,523,617,92,578,650,908,833,3419,346,673
8119,10471,26,342,102,591,445,279,1216,188,229,337,180,761,64,522,941,1117,618,1465,337,711
8121,2122,145,41,48,92,119,147,232,89,26,75,27,57,12,57,256,228,15,152,54,250
8123,145967,2756,4085,753,11448,15447,7089,16197,4791,2841,4660,2215,8295,2245,8485,12263,17085,1859,12273,3834,7346
8125,4051,690,106,24,163,118,261,433,86,41,158,34,118,21,75,423,542,30,315,77,336
9001,420004,552,82,1609,14937,25863,16151,47539,9983,14525,35034,7153,35100,11723,25895,40160,63063,10876,31018,18466,10275
9003,444334,879,95,1502,15499,41610,17016,44573,14781,9728,40428,5468,27846,8974,25463,41296,75686,7767,31305,15648,18770
9005,95776,393,122,431,5440,11217,3747,12171,2253,1914,4648,994,4724,1996,4211,10323,15654,1903,6428,3976,3231
9007,83145,308,12,589,3772,8716,3684,8826,1846,1766,5483,965,5210,1398,3575,8735,13815,1766,5796,3024,3859
9009,391609,913,133,2091,15864,39078,16487,44582,10706,7687,17322,5432,20532,6428,22636,39883,75990,7247,29499,15198,13901
9011,125568,759,69,1388,4593,15525,3703,14505,2899,1729,3728,1060,6177,1424,4178,12234,19683,10904,12050,4058,4902
9013,71835,300,30,270,3314,7753,2703,7426,2147,1304,5742,807,4261,1143,2908,9707,10303,1344,4726,2496,3151
9015,53552,670,81,268,2402,7528,2027,6311,1941,628,1781,392,1849,576,1992,6850,8628,1517,4396,1915,1800
10001,72314,430,36,323,4271,5566,1832,9421,3546,961,2670,668,2979,539,4012,6689,12254,2328,5940,1980,5869
10003,264938,1507,30,1556,12012,12991,8515,28533,10374,3523,28742,3328,19171,6238,16586,22156,45481,5402,21075,7558,10160
10005,86385,812,40,413,5705,9210,2370,12472,2476,802,2385,1518,3166,625,4661,7041,13456,1642,10568,2751,4272
11001,312463,126,35,655,7620,2337,3852,20268,5728,8877,8791,6329,54342,2587,24361,28874,32875,5771,32777,28475,37783
12001,101561,744,46,431,3921,3540,2329,10089,2038,1482,3176,1634,4836,688,5288,20297,20154,1590,10101,2704,6473
12003,9107,118,8,49,800,545,373,1180,569,114,216,84,309,68,404,746,1654,87,735,194,854
12005,71917,302,88,299,4575,3486,2498,10697,1830,1005,1715,1936,3873,309,5321,5324,9663,1287,11639,2100,3970
12007,9593,119,66,79,644,516,291,1114,436,82,257,111,341,62,457,1163,1495,95,883,210,1172
12009,224632,779,71,448,13054,20642,6433,28023,6100,2955,6156,3695,16084,3107,15805,17796,33214,5238,25485,7312,12235
12011,834495,2421,223,1550,38328,25638,45903,111838,32660,18154,37125,20476,56575,9671,75718,64926,114045,16798,91237,30399,40810
12013,4776,182,15,23,363,246,161,581,169,73,110,57,134,25,153,409,814,37,410,92,722
12015,55291,508,58,187,4639,1933,1732,8703,1328,717,1540,1211,2746,456,3736,3325,8742,1602,7125,2007,2996
12017,42702,444,56,618,3513,1436,1189,6355,1102,507,1132,721,1772,234,2715,3604,8012,1071,4679,1278,2264
12019,85586,352,50,604,5723,3611,3429,11007,3956,1505,5366,1481,5914,884,5664,7708,12077,1593,8329,2498,3835
12021,137379,3591,80,231,12140,3466,4273,19399,2337,1625,3940,3636,7038,958,10250,8939,17714,7264,19288,5958,5252
12023,25664,353,18,113,1720,2108,886,3356,938,212,613,293,987,149,1981,2033,4460,226,2573,565,2080
12027,11142,1180,34,34,1070,439,323,1480,269,92,268,162,362,58,688,817,1484,196,1131,254,801
12029,4618,189,7,37,262,447,139,666,153,26,101,49,137,24,200,476,539,57,382,108,619
12031,422351,890,135,1921,22513,18332,17651,50005,21009,7508,36104,7157,28166,4334,39518,27385,61165,7376,45764,12415,13003
12033,120523,339,285,1112,8075,4943,3807,16720,2844,1372,7673,2267,6533,920,8951,9228,17996,1689,16394,3651,5724
12035,36666,271,13,100,2316,2112,1136,5091,855,809,1196,704,1761,268,2612,3327,5299,910,4751,1172,1963
12037,3934,71,0,22,245,169,128,522,58,52,125,163,130,8,170,385,274,46,728,95,543
12039,17194,737,70,40,955,703,451,1858,340,247,344,194,547,83,1044,1913,2886,178,1347,430,2827
12041,6421,327,9,51,473,385,207,733,206,51,181,77,239,40,269,801,1009,88,519,162,594
12043,3440,416,4,32,292,114,127,452,81,33,72,52,125,36,215,283,302,116,320,96,272
12045,4866,76,5,50,387,204,101,710,84,70,120,125,223,28,251,484,511,51,613,92,681
12047,4359,367,2,21,213,468,102,657,159,18,82,38,113,23,228,357,513,66,353,92,487
12049,9083,1102,88,72,854,653,250,1104,176,78,231,133,253,70,497,758,1012,167,675,201,709
12051,13573,2552,17,36,1097,632,395,1497,333,125,250,180,436,129,856,1116,1353,238,1189,314,828
12053,60429,452,41,254,4344,3207,1804,9220,1517,674,2081,927,3184,841,3899,4555,10180,1292,6383,1987,3587
12055,31733,2317,42,116,2193,1281,1053,4731,764,258,767,505,1419,235,2387,1083,5527,831,3065,914,2245
12057,606168,6850,390,2545,31879,26168,27852,72053,17359,12745,43687,12058,50321,12355,53996,44220,80933,14442,59062,16690,20563
12059,6334,111,12,65,572,483,211,970,180,63,149,100,264,32,242,282,969,66,654,148,761
12061,54470,1516,27,226,4098,2591,1664,7500,1330,687,1588,978,3026,377,3435,3699,8719,2281,5576,2090,3062
12063,16807,230,67,137,981,699,442,2264,666,171,359,166,516,71,720,1482,3860,133,1716,332,1795
12065,5364,230,4,28,310,190,153,616,123,85,136,72,276,19,233,484,678,64,388,194,1081
12067,2681,256,15,12,139,207,82,360,122,28,62,18,89,15,114,231,332,21,224,45,309
12069,132449,1815,89,602,9758,5210,4423,16930,3454,2096,4224,2732,6659,1433,9689,9271,19137,7636,16841,3785,6665
12071,260560,2805,165,833,23617,6991,9136,38423,5800,3573,7008,6339,14897,3402,18993,17810,38816,8793,32446,8933,11780
12073,120022,822,65,169,4679,2161,2416,12530,1628,2720,3853,1823,8242,637,5605,15575,14846,1402,12498,4119,24232
12075,14063,593,24,102,1132,779,410,1888,382,132,361,210,545,93,685,1695,2036,201,1247,332,1216
12077,2525,106,6,16,222,140,96,277,61,28,45,27,83,11,90,229,350,25,184,37,492
12079,6411,208,4,70,216,886,189,771,183,53,139,65,196,15,270,747,851,60,566,149,773
12081,143780,2694,53,404,9639,8897,5084,20219,3003,2009,4956,3172,8452,2097,9719,10554,21802,4358,16061,4877,5730
12083,118268,1977,110,499,8335,7299,4189,17206,3319,1273,3227,2026,5149,703,7395,10317,20087,2849,12849,3332,6127
12085,59228,594,38,610,4395,2976,2177,7429,1363,758,1903,1046,4046,594,4580,3745,9491,1990,6055,2471,2967
12086,1073581,9103,441,2246,49016,39796,61873,141644,54672,20104,47272,26080,69350,9550,85530,78216,149071,16698,127483,40059,45377
12087,41270,338,15,630,2547,760,1258,5809,1267,524,1034,1296,1813,304,2367,2019,3377,1166,10787,1510,2449
12089,33870,357,11,330,2439,2499,1269,4084,1743,506,1458,632,1832,257,2077,2818,3898,689,4424,1122,1425
12091,76470,210,72,408,4452,2568,1743,11802,1511,896,2740,1840,6486,471,5071,5985,8694,1336,14178,2585,3422
12093,13291,908,26,116,1001,642,502,1850,382,163,325,167,622,82,787,1028,1816,261,1354,400,859
12095,609219,3183,113,1687,28478,20923,21495,72364,21283,12170,20862,16287,39682,11149,60008,36096,70823,44965,89352,18921,19378
12097,152084,700,52,693,7295,4377,5298,19677,5902,2080,3485,4346,5905,2132,14185,11132,15170,14126,26529,4153,4847
12099,571097,7749,129,2198,31491,18111,23859,72491,12824,10457,22299,13831,41552,9298,50902,37266,84580,16732,64447,23706,27175
12101,193754,1307,119,923,12644,8822,7373,27577,4765,3325,10162,3498,12939,3207,13517,16837,30208,3834,19002,5444,8251
12103,419978,1042,69,988,20400,26109,16012,51757,8529,7929,21955,9402,32716,11936,30300,29569,66107,9198,47117,12631,16212
12105,264614,4747,606,758,15766,16630,11407,34569,11811,2685,10049,4515,10156,4692,21266,21363,31497,13201,30022,6223,12651
12107,25569,738,59,243,1850,2220,837,3624,687,258,703,386,1039,176,1575,2261,3717,336,2693,693,1474
12109,95221,392,31,293,4882,3610,3862,11071,2478,1472,7788,1759,6941,856,6264,9572,12881,2207,11371,3340,4151
12111,111925,1553,53,953,7448,5405,3959,15482,2850,1294,2906,1816,5982,811,7751,9321,18740,2386,12064,4343,6808
12113,61972,313,183,580,4750,2659,1939,8676,1576,973,2640,1254,4228,430,4248,5446,8526,835,7766,1772,3178
12115,146685,944,68,338,10453,7123,4858,22109,2828,1930,5084,3346,9433,1708,10233,8748,24334,4269,17223,5487,6169
12117,213846,792,30,762,13213,8344,9010,26473,5512,5501,12021,4609,18901,3752,18421,16733,27746,6163,21512,6832,7519
12119,23388,366,19,218,2062,976,737,3512,640,305,625,470,976,176,1424,1308,3281,1334,2532,638,1789
12121,13996,569,19,114,783,1472,491,1988,450,132,326,137,416,93,743,1030,2163,113,1249,326,1382
12123,7136,291,21,27,349,1429,128,852,146,84,123,55,228,28,256,722,775,48,496,189,889
12125,5032,90,10,23,343,274,155,615,241,44,142,42,141,31,254,632,763,34,332,99,767
12127,208804,1755,59,743,14961,11607,7134,28708,4721,2999,6931,4375,11246,2151,15886,16363,31881,5318,25832,6844,9290
12129,12731,113,13,49,877,603,313,1409,216,209,315,166,759,48,489,1325,1217,146,1056,383,3025
12131,23018,85,45,195,1962,649,506,3618,386,209,572,710,1315,116,1495,1621,2193,423,4594,851,1473
12133,8750,153,21,43,914,463,248,1214,238,93,167,134,371,30,448,702,1249,128,1062,208,864
13001,7133,326,2,327,440,890,343,864,283,53,167,34,208,60,295,641,1007,24,590,145,434
13003,2928,96,2,15,145,653,132,331,129,21,62,16,53,19,151,321,343,18,177,58,186
13005,4165,236,3,93,154,641,153,515,240,65,144,19,105,13,151,364,605,23,316,101,224
13007,1265,99,1,1,40,151,60,151,41,21,34,22,89,9,56,128,171,6,74,24,87
13009,15719,80,179,105,597,1248,419,1998,524,178,503,123,430,136,915,2252,2723,103,1592,315,1299
13011,7403,132,10,39,454,1255,459,978,254,116,160,116,232,83,347,725,847,40,562,149,445
13013,35961,91,16,141,2452,3701,3119,5004,1355,657,1096,534,1842,537,2331,3425,3729,305,3091,1026,1509
13015,45363,104,100,327,2829,6940,2532,5806,2121,834,1376,615,2248,562,3161,3104,4553,552,4469,1168,1962
13017,6312,306,8,25,146,1133,214,751,309,71,163,52,137,31,529,562,854,26,489,124,382
13019,6894,201,7,31,267,1180,364,855,267,100,221,70,195,63,291,835,809,30,527,154,427
13021,58611,196,145,234,1666,4493,1723,7701,2166,804,3622,794,2289,1100,4019,5610,10637,432,6775,1351,2854
13023,3994,88,11,30,207,505,114,479,108,25,168,34,118,25,183,589,524,51,348,67,320
13025,6101,155,5,73,423,583,324,776,238,85,133,62,150,36,284,713,751,65,612,160,473
13027,5849,292,10,21,260,619,253,742,232,132,143,56,150,33,348,620,757,64,493,274,350
13029,14385,58,4,72,833,1710,637,1684,722,170,363,229,513,76,814,1494,1877,141,1678,466,844
13031,26162,290,9,149,1337,2793,878,3154,1000,303,551,332,853,141,1308,4404,3538,190,2589,632,1711
13033,8846,155,14,328,428,1130,350,910,240,70,209,60,756,54,608,969,1103,53,697,155,557
13035,8725,15,5,96,513,906,444,1190,681,91,268,110,270,97,633,796,833,61,736,233,747
13037,1726,134,3,6,61,189,100,222,83,12,51,14,37,6,91,189,225,10,104,32,157
13039,15741,64,2,84,648,1099,537,2329,668,198,442,269,635,90,1172,1503,1913,136,2404,478,1070
13043,4003,121,1,54,248,486,190,548,160,70,99,25,174,25,185,385,492,31,362,88,259
13045,48089,87,38,406,3329,6886,2582,5427,2034,1020,1195,562,1708,1109,3135,4738,5569,484,4398,1107,2275
13047,26887,190,14,133,1200,4050,1194,3359,1784,282,1215,280,1020,371,1353,2182,3791,282,2466,765,956
13049,3468,135,4,31,170,416,124,426,170,36,69,27,89,20,309,377,395,22,291,78,279
13051,117028,198,29,357,4233,8454,4392,14228,8101,1564,2604,1684,4454,905,9567,9446,17393,1749,17863,3715,6092
13053,1835,22,20,7,109,162,64,278,51,24,83,25,53,17,122,192,223,21,168,75,119
13055,9816,70,0,49,405,3358,404,1052,238,119,187,74,301,64,434,683,970,45,649,169,545
13057,107519,181,117,402,6522,7330,7888,13564,3255,3930,5145,1900,9390,2281,7665,8851,10733,1660,9854,3159,3692
13059,45756,188,25,128,1407,4575,2136,4956,1386,608,1064,771,1547,520,2950,9044,5502,437,5240,1061,2211
13061,1077,62,2,1,55,197,35,122,34,9,20,6,25,4,67,88,154,11,65,22,98
13063,114415,157,50,334,3482,5948,5727,13696,13205,2318,3286,1749,3957,1612,12754,8898,13467,1080,13496,2814,6385
13065,2714,164,1,22,103,547,105,296,84,63,33,12,63,5,124,295,350,16,209,37,185
13067,343766,254,137,1150,14199,18367,22559,36886,14343,14487,18789,6894,33404,10316,29717,26034,38933,4857,32408,9460,10572
13069,15582,463,4,86,930,2838,639,1880,769,147,327,119,337,92,1005,1355,2170,94,1322,312,693
13071,16870,1148,18,87,748,2672,810,2093,512,132,472,124,421,58,844,1789,2329,108,1243,492,770
13073,54681,183,111,712,3073,4153,1922,6123,1241,920,1583,585,4291,376,4725,6180,8826,854,4870,1608,2345
13075,6660,274,16,28,272,739,280,859,284,125,161,73,197,46,312,737,959,38,666,172,422
13077,61600,117,29,458,3146,6172,3592,7057,6727,1439,1851,750,2942,989,3830,5121,6432,704,5459,1764,3021
13079,5107,123,25,24,347,655,178,634,174,64,233,52,208,77,274,507,685,30,384,122,311
13081,7791,205,22,18,246,1219,367,995,270,61,196,77,171,37,380,875,1068,31,850,171,532
13083,5788,9,3,24,323,997,255,676,313,70,270,63,230,69,264,446,740,94,503,200,239
13085,10112,26,12,70,687,1002,696,1377,298,258,346,156,698,127,643,892,1054,147,788,271,564
13087,11180,562,68,55,440,1077,539,1457,348,124,315,82,317,66,597,1128,2002,46,849,279,829
13089,328348,288,91,884,8221,15855,15078,32936,17314,14581,15708,6520,27968,8527,30032,29366,41945,4785,32942,8724,16583
13091,6597,89,7,67,240,874,236,773,210,70,194,43,186,52,349,751,1179,32,520,129,596
13093,3573,111,13,28,113,773,145,447,175,25,84,20,62,25,188,311,379,15,261,71,327
13095,31131,356,7,48,1032,2928,1157,3878,1171,435,636,305,1151,229,2621,3796,5282,213,3102,848,1936
13097,60831,54,39,274,3099,5026,3884,6956,4526,1392,1885,1068,2926,1080,5003,5260,7101,932,5857,1424,3045
13099,4518,236,8,31,148,456,304,574,146,37,122,27,152,22,202,478,809,23,321,102,320
13101,1373,206,1,6,90,177,66,141,81,15,13,27,47,4,54,135,116,19,82,21,72
13103,24259,155,14,117,1570,3945,1231,2668,1625,265,536,327,1016,149,1333,1988,2709,193,2310,719,1389
13105,8631,92,141,38,335,2029,506,909,232,90,224,52,247,68,381,834,1029,67,676,170,511
13107,8125,154,20,112,312,1444,283,938,240,81,192,57,235,88,418,1004,1192,39,653,123,540
13109,3918,132,1,27,234,723,149,482,149,28,70,32,84,19,205,398,501,20,308,94,262
13111,7828,99,23,68,407,781,357,1102,220,104,233,94,334,83,331,756,1055,136,940,202,503
13113,50911,56,22,254,2123,3270,2946,5251,6279,1235,1711,769,3062,923,2884,5075,5298,560,4872,1582,2739
13115,39509,149,20,264,1476,7223,1722,4602,996,587,896,417,1294,307,2533,3912,6078,321,3818,980,1914
13117,102006,134,84,388,5148,6254,8444,11400,2687,5549,5621,1804,12186,2495,7499,8121,9564,1495,7847,2552,2734
13119,8887,109,10,32,426,1469,486,1131,439,148,202,89,300,97,470,946,1000,66,753,220,494
13121,441013,326,173,1121,11303,17258,25305,40954,23506,23466,25557,9712,49121,12374,43234,32033,47083,7031,43948,12161,15347
13123,9207,66,55,52,495,1490,413,1298,223,198,257,122,391,70,366,774,983,69,1125,255,505
13125,1129,45,55,7,75,124,36,109,44,7,26,10,44,24,58,140,151,4,63,17,90
13127,33127,68,19,93,1210,1969,942,4244,1559,482,734,443,1259,147,2307,2851,4746,1062,6017,1170,1805
13129,22090,106,31,76,918,6298,1279,2382,976,169,403,187,643,149,1459,1561,2350,117,1656,375,955
13131,9776,587,68,57,426,1268,401,1132,315,76,266,78,283,56,652,938,1376,51,687,276,783
13133,6737,207,15,43,550,711,261,842,232,77,208,72,234,46,439,600,829,85,731,192,363
13135,379961,418,154,942,16185,24172,27861,49107,12946,14205,18103,6833,30375,9532,32769,29520,43124,5144,36906,10393,11272
13137,17414,230,16,105,825,3911,678,1959,454,323,443,165,536,153,878,1655,2056,133,1680,344,870
13139,81401,399,51,252,4237,16845,5221,8824,3191,1382,2437,937,3439,1162,5589,5968,9517,837,6609,1774,2730
13141,2769,39,22,19,108,387,68,325,121,25,82,29,66,20,217,325,369,14,192,47,294
13143,10876,39,5,77,824,1707,549,1349,367,186,280,88,348,151,572,1136,1265,107,921,247,658
13145,12713,45,19,51,693,1202,486,1241,439,175,1210,185,577,221,741,1354,1604,180,1187,313,790
13147,9955,114,19,109,359,1916,498,1325,363,161,235,76,310,112,524,961,1077,106,848,211,631
13149,4379,39,5,53,339,777,210,454,178,75,92,38,125,65,291,384,409,29,300,110,406
13151,96550,104,65,720,3992,5209,5045,11219,10281,2247,3123,1426,4349,1410,7280,9985,11176,915,9124,2353,6527
13153,52911,312,66,204,1598,5766,1537,6628,1632,588,2593,611,3230,572,2701,5592,8753,514,6485,1252,2277
13155,3520,137,3,34,124,459,173,421,157,34,81,29,67,14,234,440,527,16,218,88,264
13157,25940,194,30,174,1472,3451,1970,3210,1089,335,609,499,909,256,1433,2883,3077,223,2049,669,1408
13159,4435,45,5,43,247,657,158,499,131,52,124,34,152,36,267,644,516,54,340,64,367
13161,5631,229,2,94,176,1074,258,690,235,46,135,32,150,165,296,594,572,28,431,98,326
13163,6012,189,112,85,233,924,151,654,208,50,103,63,175,114,386,602,884,30,452,129,468
13165,2687,45,4,51,110,437,77,350,75,27,58,21,118,10,197,200,394,23,210,57,223
13167,3304,56,66,25,187,413,103,418,140,36,90,39,121,56,218,260,563,13,194,71,235
13169,11461,78,137,69,642,875,395,1336,351,162,783,129,449,224,556,1250,2132,81,828,265,719
13171,7393,45,14,69,396,883,326,890,427,88,218,53,234,78,539,883,901,49,617,165,518
13173,3029,69,2,9,131,346,121,378,139,55,89,42,80,15,153,306,461,34,310,74,215
