"FIPS","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","grant_funds","grant_funds_econ","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","state_FIPS","combined_loss","combined_econ_loss","combined_job_loss","combined_loss_noself","combined_econ_loss_noself","combined_job_loss_noself","terminated_loss_log","terminated_loss_noself_log","terminated_econ_loss_log","terminated_job_loss_log","terminated_econ_loss_noself_log","terminated_job_loss_noself_log","IDC_loss_log","IDC_econ_loss_log","IDC_job_loss_log","grant_funds_log","grant_funds_econ_log","combined_loss_log","combined_econ_loss_log","combined_job_loss_log","combined_loss_noself_log","combined_econ_loss_noself_log","combined_job_loss_noself_log"
"20089",38.3185829747611,38.3185829747611,105.444255891052,0.00034042820582888,105.444255891052,0.00034042820582888,3864.36372974339,10789.6404771213,0.0333343578707611,22952.4822050874,64110.4425211964,4.26160377112237,11.5278386576281,0.0000376650652845781,0,0,0,"20",3898.42070894703,10883.5568943548,0.0336371210113054,3902.68231271815,10895.0847330124,0.03367478607659,3.67169725634781,3.67169725634781,4.66762142925465,0.00034037027329468,4.66762142925465,0.00034037027329468,8.25981106519472,9.28643441488918,0.0327908143103328,10.041224934048,11.0683781374487,8.26858328491772,9.29510026492594,0.0330837676924212,8.26967556940583,9.29615880488369,0.0331202063789684
"20091",303889.038576674,301378.302669327,823475.389007577,2.60624928493975,817530.925828472,2.58389969195853,10934716.4090215,30220091.7480484,92.5154798786762,64026871.6577069,177009581.768896,23653.1014118793,65540.0471076265,0.200982993299043,0,0,0,"20",11214952.3461863,30978027.0899483,94.9207461703169,11236094.7116908,31037622.6738768,95.0993795706347,12.6244211997453,12.6161248921773,13.621290156674,1.28266825299065,13.6140452339922,1.27645150698624,16.2074533689627,17.2240175838991,4.53812698279081,17.9748134384735,18.9917144290099,16.2327585659801,17.2487887398603,4.56352228977904,16.2346419854764,17.2507106934504,4.5653828598746
"20093",78.548950318132,78.548950318132,224.434877387698,0.000714278941621818,224.434877387698,0.000714278941621818,2429.83624354353,6806.66600202839,0.0207750810166524,14894.3091603841,41755.5541325254,9.35871257381776,27.9887194791646,0.0000974814653825658,0,0,0,"20",2499.02648128785,7003.11215993692,0.0213918784928917,2508.38519386166,7031.10087941609,0.0214893599582743,4.37637255945013,4.37637255945013,5.41803132516198,0.000714023965827351,5.41803132516198,0.000714023965827351,7.79599061027985,8.82580460941819,0.0205622220806611,9.60880162091614,10.6396117031683,7.82405660331533,8.85425270697497,0.0211662838515387,7.82779305943787,8.85824078502663,0.0212617191256228
"20095",198.485596176317,196.974705896392,543.616729676058,0.00184163901214038,540.052664184328,0.00182819208864905,5744.86193349163,15920.9349732302,0.0498779861998612,42870.7614021581,119229.129085457,15.7453812840839,43.1456899718643,0.000149437025430876,0,0,0,"20",5927.60214838387,16421.4060129344,0.0515701881865707,5941.83663938803,16460.9876374145,0.0517061782885102,5.29574203410594,5.28813927453605,6.30008229896735,0.00183994527419853,6.29351662010558,0.00182652297948447,8.65623521096855,9.67545299555717,0.0486739537980886,10.6659686458055,11.6888107624588,8.68754373880516,9.70640190168338,0.0502844644669659,8.68994184708511,9.70880922255518,0.0504137770996723
"20097",92.9701019360351,92.9701019360351,260.138301110841,0.000798568906681198,260.138301110841,0.000798568906681198,3026.17847742744,8476.83014877822,0.0259972916387561,18996.6134513787,53224.3439781125,3.38105605482267,9.27245778901122,0.0000292466260513778,0,0,0,"20",3115.76752330865,8727.69599210005,0.0267666139193859,3119.14857936347,8736.96844988907,0.0267958605454373,4.54297666716649,4.54297666716649,5.5650501562945,0.000798250220182615,5.5650501562945,0.000798250220182615,8.01538626910298,9.0452098173616,0.0256651070167858,9.85206864243708,10.8822899524578,8.04455169351092,9.07437126678324,0.0264146547992319,8.04563590126051,9.07543299882611,0.0264431385940198
"20099",1061.421820146,1056.1999111137,2862.47177628802,0.00958971915156256,2849.936367823,0.00954312365244729,20336.6220809562,56129.2695326143,0.176394202349381,123623.209111096,341355.06913701,48.8808826054269,135.218155926946,0.000455242828085068,0,0,0,"20",21349.1630184968,58856.5231529754,0.185528678672858,21392.8219920699,58979.2059004373,0.185937326001828,6.96830631705229,6.96337909865304,7.95979007541657,0.00954402966219758,7.95540276941526,0.00949787569140792,9.92022775426066,10.9354305098598,0.162453999386835,11.725001671421,12.740681402495,9.9688146541544,10.9828749405924,0.170188817435156,9.97085746737105,10.9849571733845,0.170533454324075
"20101",51.8844658753582,51.8831952463627,151.276712725593,0.000491705352809,151.272610016908,0.000491689724072355,1279.65243058229,3650.71138737832,0.0114057547534793,7836.80536166277,22298.73536219,2.95465676512361,8.49614350715197,0.0000281760998996911,0,0,0,"20",1328.58223969252,3793.49195659676,0.0118692840063886,1331.53562582865,3801.98399739523,0.0118974444775516,3.96810964499106,3.9680856181953,5.02569934424158,0.000491584505344685,5.02567240142228,0.000491568884288771,7.15512493844735,8.20295120994416,0.0113411995363059,8.96671414579786,10.0123300902114,7.19262006637999,8.24130580908859,0.0117993965210351,7.19483889176414,8.24354130002964,0.0118272262810253
"20103",18742.5004795879,18614.0624103333,51072.6772823233,0.160194841383859,50766.1614104862,0.15904429043108,510556.644913467,1410478.01157167,4.32397911076685,3068238.0347542,8482232.6724458,876.097229564522,2410.78520229802,0.00750418746638439,0,0,0,"20",528423.04816349,1459139.9036517,4.47666976468432,529170.7073238,1461244.17298216,4.48302340119793,9.838602330216,9.83172633899168,10.8410245217944,0.148587957723668,10.8350049956139,0.147595777976973,13.1432588287497,14.15943992918,1.67222097692766,14.9366143506749,15.9534843778527,13.1776543618806,14.1933583983399,1.70049720905668,13.1790682466868,14.1947994884146,1.70165666436793
"20105",38.1038273107716,38.0912066302323,107.853217337261,0.000336898068420427,107.81727615669,0.000336770599546979,2731.16221634965,7667.26716956736,0.0233275325358152,16688.5596760688,46867.2724927886,2.86101218994316,8.07643838852149,0.000025105719688156,0,0,0,"20",2766.40503147048,7767.0439485161,0.0236393248845475,2769.25342297988,7775.08444572405,0.0236643031353622,3.66622034738685,3.66589754733133,4.69000034477485,0.00033684133100895,4.6896701100212,0.000336713905056929,7.91284859533707,8.9448459457035,0.0230596043831533,9.72253863380748,10.7550962328189,7.92566534835551,8.95777366759111,0.023364242780217,7.92669408343696,8.95880820587092,0.0233886439002797
"20107",856.199813456537,854.676302496073,2369.19826949122,0.0073070501850286,2365.59826281892,0.00729347579266382,29469.0560996174,82348.155360403,0.24907531444362,175671.855067934,491000.756118469,60.6026682013415,168.992022635299,0.0005183120038096,0,0,0,"20",30264.6532448726,84548.361607259,0.255864052624839,30323.7324021135,84713.753623222,0.256368790236284,6.75367104597987,6.75189215333488,7.77072888864322,0.00728048303366427,7.76920887090934,0.00726700701974512,10.2911299793478,11.3187234788489,0.222403529120213,12.0763787663256,13.1042029833863,10.3177687922618,11.3450908038223,0.227823823831794,10.3197189094407,11.3470450522863,0.228225647746858
"20109",93.2396479256613,93.2396479256613,260.925985212306,0.000807142417635894,260.925985212306,0.000807142417635894,2831.5598433444,7935.53094001984,0.0242027952419861,17702.2297291599,49598.225997088,4.01546402198543,11.2656404904593,0.000037972064305289,0,0,0,"20",2920.78402724807,8185.19128474168,0.0249719655953167,2924.79949127006,8196.45692523214,0.025009937659622,4.54584098396316,4.54584098396316,5.56806196466101,0.000806816853367444,5.56806196466101,0.000806816853367444,7.9489361200733,8.9792315494511,0.0239145492380447,9.78150237249019,10.8117305076938,7.97994967693286,9.01020402408225,0.0246652615776205,7.98132305266676,9.01157925408251,0.0247023078210526
"20111",2859.10224807039,2851.37502575008,7985.6640381117,0.0247524960857613,7967.44801957422,0.0246862161252931,86471.6608437986,241266.575839141,0.735364741448925,526597.244416126,1469754.58916164,131.421133798514,368.482769435252,0.00116943610596709,0,0,0,"20",89199.3419580705,248883.757107818,0.758947801428719,89323.0358695487,249234.023858715,0.760050957574218,7.95861265424841,7.95590726859418,8.98552843444332,0.0244511161990616,8.98324502503994,0.0243864351133609,11.3675835833533,12.3936618697668,0.55121761692349,13.1741931922297,14.2006066790548,11.3986401521714,12.4247452454511,0.564715790175094,11.4000258893215,12.4261516011993,0.565342761798095
"20113",750.866333725301,747.808988217564,1978.62406391454,0.0065593572857986,1971.40276764894,0.00653214045000752,22535.6687090064,62284.9515513497,0.194704080849805,143833.029204871,397728.963111085,51.0712542094212,136.99625460191,0.000461071253416692,0,0,0,"20",23235.4637885223,64126.5793606624,0.200802366882187,23283.477697224,64256.3543189987,0.201236221299812,6.62255856044513,6.61848392858702,7.59066223895179,0.00653793831390442,7.58700775753746,0.00651089847411237,10.0228989820396,11.0394911825793,0.177898523629804,11.8764153388666,12.8935285693462,10.0534780388255,11.0686298056121,0.182989972422936,10.0555422242963,11.0706514603159,0.183351210934655
"20115",916.868815961483,904.756452361006,2390.69232450185,0.00811412327765232,2362.10791820687,0.00800629295197479,19150.9437240239,52615.2097505966,0.163581636717338,120414.769716095,331405.934574344,31.4924328120063,82.9787566417715,0.000281028457824791,0,0,0,"20",20036.3201071733,54922.9233184567,0.171414731537166,20055.7001763849,54977.3176688035,0.171587929669313,6.82205447840628,6.8087704535268,7.77975647991688,0.00808138077790863,7.76773294614274,0.00797441263760095,9.86015948940705,10.8707795214146,0.151502866075174,11.6987057809885,12.7111023088442,9.90535181906956,10.9137042943016,0.158212190603658,9.906318550297,10.9146941622842,0.158360033485214
"20117",493.960338743827,492.436827783363,1355.06019885203,0.00445159937493158,1351.46019217973,0.0044380249825668,25602.6475492923,71450.8753553673,0.217544472342585,150719.127406049,420841.147958411,25.7305697552522,71.2886459535557,0.000230736472521506,0,0,0,"20",26070.8773182808,72734.6469082658,0.221765335244995,26095.0843770756,72802.335547547,0.221982497325152,6.20447763560877,6.20139484213539,7.21233886194859,0.00444172031399814,7.20968057751834,0.00442820599026383,10.1504901027122,11.1767794301146,0.196836102898937,11.923179935126,12.9500130968879,10.1686125150093,11.1945868722117,0.200296808957571,10.1695405581892,11.195517051096,0.200474537672321
"20119",68.895762219466,67.3848719395412,184.940584140811,0.000596340338135759,181.376518649081,0.000582893414644429,2148.9231661324,5954.46249552593,0.0186671736321957,13569.5327630399,37632.6616123608,3.57344120143596,9.73340105950938,0.0000306809453323502,0,0,0,"20",2214.24548715043,6129.66967860723,0.0192328330249991,2216.30803807194,6135.83901417501,0.0192500670468401,4.24700502107096,4.22515162969217,5.22542718257818,0.00059616259789521,5.20607333387658,0.000582723598264625,7.67318738380053,8.69206414384935,0.0184950803116253,9.51565601241491,10.5356541845236,7.7031185057514,8.72105926906566,0.0190502198233606,7.70404914361449,8.72206507003835,0.0190671284977878
"20121",10962.8992852803,10909.5062177008,30345.2157929844,0.0931604582646412,30219.2002250092,0.0926900087432548,419888.184660315,1168211.82847512,3.54369116549235,2471687.36364862,6877733.79683569,869.20644680255,2423.83418283148,0.00737446555876739,0,0,0,"20",429981.877498793,1196133.21008528,3.62947715819822,430797.690878016,1198431.02870013,3.6363811742356,9.30236327143378,9.29748147717332,10.3204271031449,0.0890730037851854,10.3162658613842,0.0886425539115538,12.9477461093992,13.9709856419312,1.51373971376851,14.7204120231275,15.7437999110506,12.9715006671067,13.9946054229874,1.53244393692646,12.9733961854436,13.9965246176064,1.53393414259707
