"FIPS","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","grant_funds","grant_funds_econ","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","rho"
"19047",3599.08065055817,3599.08065055817,9228.52337565584,0.0327545907904433,9228.52337565584,0.0327545907904433,52676.1462172578,134526.173646532,0.477119568893135,295854.695650953,758683.05440204,298.310039807441,760.983990164179,0.00272122942969487,0,0,0,0.35
"19049",3748.11217580769,3748.11217580769,9219.47423595753,0.0316861129196987,9219.47423595753,0.0316861129196987,132472.195512704,318197.557557857,1.08779964965815,819731.468567961,1967107.49614351,333.100266530392,828.907091253093,0.00285905386833693,0,0,0,0.35
"19051",641.823281156778,641.823281156778,1528.96306849355,0.0051987685773699,1528.96306849355,0.0051987685773699,11651.1996671849,27760.4869305426,0.0943918409181889,62882.9931058107,149921.62847812,52.5165797978124,125.105949490847,0.00042538429636228,0,0,0,0.35
"19053",965.664816868744,965.664816868744,2355.35640642343,0.00843018142390902,2355.35640642343,0.00843018142390902,22655.1347927866,54470.0512719512,0.188651961992288,129337.845756998,310996.551011376,60.6077332258176,146.114214572458,0.000505659962907343,0,0,0,0.35
"19055",1366.90179106101,1366.90179106101,3291.0197596307,0.0113509431303146,3291.0197596307,0.0113509431303146,27439.2413892498,66484.829243904,0.231640992588668,149478.57001107,361773.380887033,113.47348565665,274.37727890351,0.0009497860468286,0,0,0,0.35
"19057",5590.87135877685,5590.87135877685,13384.4275090547,0.045942753164572,13384.4275090547,0.045942753164572,100312.665497107,239625.964565352,0.818389345961771,537775.096526667,1285617.80691059,436.97655511014,1042.7068525902,0.00355424742017035,0,0,0,0.35
"19059",269.07706454178,269.07706454178,686.7975220072,0.00243133491523718,686.7975220072,0.00243133491523718,21131.4034828236,53713.3585630673,0.180284576715107,115500.116876568,292251.125860302,9.39979613695354,23.185375230984,0.0000855381448462772,0,0,0,0.35
"19061",11173.9477971932,11168.3763228339,26542.9638430074,0.0905813023641711,26527.0973954434,0.0905250304731414,220258.225595991,524754.020195659,1.79301315847679,1186397.40405301,2825335.12307499,899.017883049998,2145.76203570965,0.00731245422639042,0,0,0,0.35
"19063",37.9607393506264,37.9607393506264,93.6333057724274,0.0003454427280907,93.6333057724274,0.0003454427280907,5566.47803884348,14914.2520215187,0.0475845719297853,28598.3953222726,75886.7366170346,0.66969269454738,1.65185246427717,0.00000609420352038115,0,0,0,0.35
"19065",608.462028426058,608.462028426058,1482.77289771492,0.0053230633649582,1482.77289771492,0.0053230633649582,19676.2352822388,48008.8861872671,0.173043239299329,104396.536786377,254634.442628735,26.2195644328168,63.1958787762535,0.000221092509739362,0,0,0,0.35
"19067",485.735536477007,485.735536477007,1195.45562656505,0.00419474137349315,1195.45562656505,0.00419474137349315,12308.6743547434,30202.2474872722,0.108013936679153,67721.6663705386,166827.112904015,25.4178116038009,61.2182890591577,0.000213796558995317,0,0,0,0.35
"19069",402.747107027804,402.747107027804,998.559958423942,0.00356357291159639,998.559958423942,0.00356357291159639,17182.645575275,41958.1688164378,0.148371599837697,90180.3441354179,220155.349149664,73.2622560886714,186.902890772051,0.000670032034431624,0,0,0,0.35
"19071",1568.07694063727,1568.07694063727,4047.53436097485,0.0145831155479266,4047.53436097485,0.0145831155479266,25438.0583081542,65303.572509007,0.233964405016122,139776.760436666,358743.776198311,294.541207658459,760.272425303408,0.00273923323122367,0,0,0,0.35
"19073",2923.5394557478,2923.5394557478,7569.98129412362,0.0271845080943118,7569.98129412362,0.0271845080943118,44764.2323251506,115295.205343493,0.411978364154627,254654.683604016,656091.41723594,154.261177377922,398.382242555452,0.00143554411996682,0,0,0,0.35
"19075",947.91413898972,947.91413898972,2299.4625580075,0.00810246617237632,2299.4625580075,0.00810246617237632,26831.3911562696,65118.1415894979,0.230614427676327,139677.346155982,338647.497648003,112.299498258927,280.23778546198,0.000990259884982412,0,0,0,0.35
"19077",939.537098750864,939.537098750864,2509.35754523227,0.00877736076358242,2509.35754523227,0.00877736076358242,12043.0886834475,31093.3954651203,0.107711224583277,65935.5550690484,170071.834662303,96.1297400666218,260.508669494357,0.000915706991292449,0,0,0,0.35
"19079",328.019230886428,328.019230886428,782.827710540797,0.00266548487854971,782.827710540797,0.00266548487854971,29470.587118112,70447.7921610317,0.239423186112173,175827.153354272,420167.909675848,49.620637757659,122.856078031236,0.000429961983267541,0,0,0,0.35
"19081",455.528872207517,455.528872207517,1123.59966926913,0.0041453127370884,1123.59966926913,0.0041453127370884,30120.6166345021,73136.3857066994,0.259831337065264,158500.746225766,384346.453780339,8.03631233456855,19.822229571326,0.0000731304422445738,0,0,0,0.35
"19083",255.773125185735,255.773125185735,612.310093313495,0.00210662601966213,612.310093313495,0.00210662601966213,28111.3461069718,67095.0907209022,0.229040464252907,161952.266238275,386658.078094721,18.1752192938182,43.3538356278929,0.000147888968974475,0,0,0,0.35
"19085",1136.72070148052,1136.72070148052,2855.34852335467,0.0100499862585333,2855.34852335467,0.0100499862585333,28538.6904960144,71454.1144666903,0.25118116293128,145944.750593859,365562.319414698,949.61413319784,2444.18569649294,0.00878939817490166,0,0,0,0.35
"19087",8746.58853190361,8746.58853190361,20858.3453015753,0.0709635673108296,20858.3453015753,0.0709635673108296,162557.292562348,387623.177259307,1.31869875872618,852430.024526229,2033661.87022558,776.861792289595,1860.23585189126,0.00636221147013287,0,0,0,0.35
"19089",510.715337331521,510.715337331521,1232.64806310891,0.00432659792913845,1232.64806310891,0.00432659792913845,16625.4237537044,40227.6834761402,0.141354908777736,86975.0654653793,210280.504964611,29.6067533716431,70.8122370668095,0.000243163165783046,0,0,0,0.35
"19091",0,0,0,0,0,0,8353.34118186213,20011.1878849126,0.0678386680045323,48091.8258304656,115355.763681906,0,0,0,0,0,0,0.35
"19093",123.219855126838,123.219855126838,303.149476167162,0.00100952235613816,303.149476167162,0.00100952235613816,2872.06440171629,7185.5114892298,0.0241680514201577,16508.0645484531,41474.4421228539,24.3276618721373,61.0530604390159,0.000215743939451314,0,0,0,0.35
"19095",33266.6180875365,33266.6180875365,79257.2627846974,0.269565355070149,79257.2627846974,0.269565355070149,607520.359336136,1447513.05315284,4.92421224977006,3184650.83412796,7589406.08788325,2718.73023005221,6477.06183722873,0.0220270884705882,0,0,0,0.35
"19097",1211.68856835678,1211.68856835678,2897.3357859426,0.00987419874362453,2897.3357859426,0.00987419874362453,22586.9060148091,54013.5184061926,0.184094765146676,126754.849666106,303825.520179806,99.4597349709376,237.918146560316,0.000811028729012007,0,0,0,0.35
"19099",2165.21924685656,2165.21924685656,5152.98487694358,0.018372415565582,5152.98487694358,0.018372415565582,49496.7052272826,118092.415042678,0.406221249504312,289864.579725148,691917.480845757,120.243023011695,287.435573199318,0.000996912756881106,0,0,0,0.35
"19101",936.746899962143,936.746899962143,2276.15250354774,0.00814251959302707,2276.15250354774,0.00814251959302707,16050.4586554144,38611.4080730526,0.13443212363226,87040.2667663483,209829.682955866,59.305412500043,142.186795552042,0.000491583307230331,0,0,0,0.35
"19103",2938978.66201693,2938978.66201693,7001539.6830681,23.8070306012715,7001539.6830681,23.8070306012715,53152196.0175522,126623098.853099,430.553624767001,276837141.900785,659556968.063337,240545.109958956,573065.330996756,1.94858788538119,0,0,0,0.35
"19105",5825.87419201224,5825.87419201224,13893.514010933,0.047303349676982,13893.514010933,0.047303349676982,113302.529222754,270666.811966921,0.923379092784858,601663.815822031,1437471.04325476,481.289361700784,1149.15823089253,0.00391831615987344,0,0,0,0.35
"19107",1447.11831850892,1447.11831850892,3458.5947468876,0.0117894598311253,3458.5947468876,0.0117894598311253,28120.264841567,67188.2683425209,0.228949260056499,147952.023398579,353443.963978357,174.277259517012,427.203674968082,0.0014842354060339,0,0,0,0.35
"19109",415.25570520074,415.25570520074,1013.91239891554,0.00355913036624347,1013.91239891554,0.00355913036624347,15147.8023214133,36919.248486995,0.129648273280123,81338.9818085694,198465.733847096,20.8539900720077,49.9612454850016,0.000172265783055999,0,0,0,0.35
"19111",3470.52190669636,3470.52190669636,8264.64837800912,0.0281681847328728,8264.64837800912,0.0281681847328728,67589.4768621848,161074.661240456,0.548923773869978,359491.580468547,857395.248868866,282.613668303455,674.120848260879,0.00229376191794441,0,0,0,0.35
"19113",108262.873855974,108257.628131667,257495.057477963,0.876572789775838,257482.880627755,0.876524004539774,2017233.08675225,4802065.95411064,16.3755865601468,10665207.2638183,25386089.1638819,8903.14641758042,21240.7210444929,0.0723304155426207,0,0,0,0.35
"19115",6299.39846910245,6299.39846910245,15041.7269097307,0.0512226094430811,15041.7269097307,0.0512226094430811,113833.556929241,271777.515867901,0.924781064119179,599962.174937377,1434344.21594171,520.086752793112,1244.82658042057,0.00424501154930128,0,0,0,0.35
"19117",569.865287200007,569.865287200007,1368.37271744904,0.00467543016625463,1368.37271744904,0.00467543016625463,10472.2260648076,25181.1785660841,0.0858626415555282,58921.8661705863,141873.103886549,46.9431551731252,112.812197069469,0.000385644432649726,0,0,0,0.35
"19119",56.5012093358999,56.5012093358999,145.84143181823,0.000525461246823869,145.84143181823,0.000525461246823869,5483.70219644728,15077.9663881501,0.0467850804775448,29615.9566290193,80801.169095959,60.4913366217517,156.14078440458,0.000562569430582291,0,0,0,0.35
"19121",534.852734297315,534.852734297315,1274.13589041129,0.00433230714780825,1274.13589041129,0.00433230714780825,19235.2613278466,45895.1521949075,0.156183995732409,114537.640293632,273519.456886543,45.7149582835222,109.811420495111,0.000374193445667221,0,0,0,0.35
"19123",2105.98147609086,2105.98147609086,5080.61743936356,0.0175388521665299,5080.61743936356,0.0175388521665299,38845.2142231664,93069.1198884754,0.319315621119707,216841.723358181,519964.922883461,163.905371238934,395.359529483513,0.00136179747333356,0,0,0,0.35
"19125",2146.15928007556,2146.15928007556,5118.81507018026,0.0181992188599327,5118.81507018026,0.0181992188599327,36228.027450206,86522.4685908002,0.296378528936783,207017.080748398,495408.114398877,122.23845387655,293.278787479408,0.00101635427232142,0,0,0,0.35
"19127",1694.40355196964,1694.40355196964,4093.0629116398,0.0139710681219105,4093.0629116398,0.0139710681219105,64980.2147805578,156122.328752917,0.53476421166299,377416.28114872,907611.181121487,141.221006218772,342.161925528186,0.00117097031765783,0,0,0,0.35
"19129",2172.09634481187,2172.09634481187,5591.72797539787,0.020064073710209,5591.72797539787,0.020064073710209,42324.2794579758,108858.912818851,0.390025451973811,233791.817178115,600537.431578562,1022.65640018789,2637.94821600423,0.00950020120578783,0,0,0,0.35
"19131",714.399145582682,714.399145582682,1743.02149795795,0.00617483896621354,1743.02149795795,0.00617483896621354,21540.7557829761,52593.9003777697,0.188089489177112,111039.847860758,271316.744700248,40.7426661306309,99.1725338167994,0.000346057461747085,0,0,0,0.35
"19133",170.689129302832,170.689129302832,421.966369272606,0.00144531521371864,421.966369272606,0.00144531521371864,7724.84160503073,19521.1305592104,0.0672807805299596,42235.4715060547,106916.879883747,48.3597024254375,123.008016189105,0.000439107978058097,0,0,0,0.35
"19135",499.426039678103,499.426039678103,1211.4528109733,0.00420990178154522,1211.4528109733,0.00420990178154522,9722.8859957879,23773.367030012,0.0830382648338096,55229.6106850652,135867.478780957,48.1683065583281,118.740176333939,0.000420424965849966,0,0,0,0.35
"19137",781.710744539868,781.710744539868,2144.22840552862,0.00758493747830325,2144.22840552862,0.00758493747830325,11631.7911143343,30407.3704866892,0.106596702146891,62409.4050122374,162928.375672545,229.878137941494,609.532660444426,0.00218111108416441,0,0,0,0.35
"19139",31318.635993573,31318.635993573,74393.5744364613,0.252992610939536,74393.5744364613,0.252992610939536,572828.036820644,1361441.71342711,4.63006355170339,3012058.77492105,7154915.63231249,2547.0541201939,6067.6385503061,0.0206311383735706,0,0,0,0.35
"19141",75.896110008858,75.896110008858,202.601817376337,0.000679143686351925,202.601817376337,0.000679143686351925,3357.43956644166,9422.36729438532,0.0296664902574736,19974.8455241615,55543.7534372951,2.68680358261959,6.62722343414321,0.0000244499126018383,0,0,0,0.35
"19143",41.0410860488798,0,104.035606373388,0.000410410860488798,0,0,891.278402896558,2785.99216389001,0.00766910220343148,4684.73513729444,14195.919344455,1.81902367617108,4.61106781951673,0.0000181902367617108,0,0,0,0.35
"19145",4581.1218746543,4581.1218746543,11731.1612123102,0.0419464948725081,11731.1612123102,0.0419464948725081,52452.306566311,133601.895130306,0.474867578637821,273906.76407893,697602.305773332,821.475885012431,2111.69237292325,0.0075872091508178,0,0,0,0.35
"19147",52.8742805514936,52.8742805514936,130.41878959856,0.000481155953018592,130.41878959856,0.000481155953018592,3086.68958828175,8628.74477945319,0.027300311300175,17499.7067012999,48014.4221594915,2.68680358261959,6.62722343414321,0.0000244499126018383,0,0,0,0.35
"19149",553.562666455877,553.562666455877,1399.24644285423,0.00468846834319462,1399.24644285423,0.00468846834319462,17633.7359726757,43505.7639087687,0.148205765972976,101384.707290552,252609.438001333,105.681021370327,267.174903905632,0.000950652251609918,0,0,0,0.35
"19151",79.5230387932642,79.5230387932642,218.024459596007,0.000723448980157202,218.024459596007,0.000723448980157202,5253.92869665427,12852.4376365993,0.0437775549982437,30374.2859245962,75059.816001268,60.4913366217517,156.14078440458,0.000562569430582291,0,0,0,0.35
"19153",17760.5855307242,17688.843665932,43813.3320506054,0.151126187254513,43581.6861706534,0.150243762317569,707038.505773509,1698784.55956798,5.82066190124996,4936719.44658555,11848125.4352657,1615.84334017742,4007.28563156138,0.0141730279531733,0,0,0,0.35
"19155",23414.4227340942,23414.4227340942,60433.3387591349,0.216783303731573,60433.3387591349,0.216783303731573,434694.659914287,1116980.9699626,4.00065742310018,2346102.84070428,6028043.87837771,10027.9639407573,25894.9392326252,0.0932191710616342,0,0,0,0.35
"19157",3443.3341003055,3443.3341003055,8081.95633115498,0.0275175814864717,8081.95633115498,0.0275175814864717,63412.6872350846,149281.718765816,0.508807184153316,334744.558268009,785113.177358685,274.022465871317,653.007962470187,0.00222226877714029,0,0,0,0.35
"19159",320.911640578389,320.911640578389,764.481534246777,0.00259938428868495,764.481534246777,0.00259938428868495,7959.44441478565,18998.2021525918,0.0646352077223801,42728.6947488698,102069.676142309,26.2582898989062,62.5529747454236,0.00021269214818114,0,0,0,0.35
"19161",169.263514041567,169.263514041567,447.515531722717,0.00140549782280483,447.515531722717,0.00140549782280483,3289.66856156957,8485.54224869492,0.0276827750042065,22094.7931241683,58419.1171757467,24.3276618721373,61.0530604390159,0.000215743939451314,0,0,0,0.35
"19163",22715.586617248,22715.586617248,54114.2620763227,0.184651911560575,54114.2620763227,0.184651911560575,429266.189878247,1023090.28088662,3.49224608447021,2609171.07587815,6216221.59650106,1913.08538731518,4598.2327465477,0.0157492829761669,0,0,0,0.35
"19165",348.000829115529,348.000829115529,876.97671946281,0.00310804305454306,876.97671946281,0.00310804305454306,10651.8746681808,26417.6492044979,0.0915491302332807,57569.2683822704,142680.199166718,199.822480119397,514.041870248403,0.00184784574915083,0,0,0,0.35
"19167",359.886715751506,359.886715751506,926.18482320967,0.00324619182651699,926.18482320967,0.00324619182651699,22345.5016470115,59187.6789966988,0.193754881366158,124650.365037059,327660.695229179,14.1037106076454,34.7879696349932,0.000128343766529573,0,0,0,0.35
"19169",3840.25178801497,3840.25178801497,9159.57219167901,0.0322016242577112,9159.57219167901,0.0322016242577112,2215480.70237097,5278596.49129762,17.9582401477038,14551972.6838791,34671133.3583644,244.089342736521,582.443457069552,0.00200776788108532,0,0,0,0.35
"19171",1782.0134159176,1782.0134159176,4307.60810480615,0.0147363448144324,4307.60810480615,0.0147363448144324,40283.896699876,97472.1884867198,0.333645559697351,219352.59823,530438.066640322,134.637583460807,321.269738569057,0.00109456989038247,0,0,0,0.35
"19173",320.911640578389,320.911640578389,764.481534246777,0.00259938428868495,764.481534246777,0.00259938428868495,6019.42278099787,14424.5382490817,0.0491300925279717,32208.8793777292,77409.5673746505,28.2094316842514,68.1094373314951,0.000232398680213127,0,0,0,0.35
"19175",1251.56390454444,1251.56390454444,3025.60111363246,0.0106864426941476,3025.60111363246,0.0106864426941476,26183.1479969943,62837.242757409,0.216697041700565,141112.850731238,338971.880063836,85.6378262351208,205.666412743524,0.000706901124105978,0,0,0,0.35
"19177",438.614647505341,438.614647505341,1100.44276871495,0.00385880646280334,1100.44276871495,0.00385880646280334,6229.84945284501,14969.8519495304,0.0509367861896207,34333.1863270826,82632.6280955251,26.2582898989062,62.5529747454236,0.00021269214818114,0,0,0,0.35
"19179",1283.78823191439,1283.78823191439,3087.05244050312,0.0106059175757232,3087.05244050312,0.0106059175757232,29835.3893965614,71862.3969404353,0.246564809648258,165987.546318716,400741.056933682,120.736561623842,290.974791938975,0.00101307374766306,0,0,0,0.35
"19181",2585.57562556296,2585.57562556296,6269.14498605816,0.0224930585944729,6269.14498605816,0.0224930585944729,69122.3240484195,166086.991677914,0.57193775240053,438432.845762469,1053288.19707907,178.994923289655,447.902780589642,0.00161737273434078,0,0,0,0.35
"19183",50008.1196639207,50008.1196639207,119134.710954013,0.405118643558309,119134.710954013,0.405118643558309,909857.81175755,2167673.03411002,7.37170050052246,4755381.11658346,11331530.866281,4090.22726451235,9744.04029213842,0.0331335276461327,0,0,0,0.35
"19185",368.37604777193,368.37604777193,874.660213623615,0.00304080327558488,874.660213623615,0.00304080327558488,10827.8669323588,25752.9482236995,0.0886656916303176,59299.0230493634,141096.385760348,26.8323908286835,63.8856298023795,0.000218031286828069,0,0,0,0.35
"19187",862.650677375726,862.650677375726,2080.02536972458,0.00708981642137418,2080.02536972458,0.00708981642137418,29762.2230716974,71571.6604172993,0.24443377497773,167395.901632201,403530.411469997,64.6258393746148,154.236016971076,0.000526825795211546,0,0,0,0.35
"19189",372.695722313848,372.695722313848,910.260318489251,0.00328456052619655,910.260318489251,0.00328456052619655,11401.2395150162,27954.5575944301,0.101764871799719,58008.4875377419,142153.52825416,13.4406121614671,32.4139588317481,0.000113556807369715,0,0,0,0.35
"19191",718.941620005752,718.941620005752,1762.97884509496,0.00632267219096907,1762.97884509496,0.00632267219096907,29533.8467118863,71944.9083422917,0.256569661282513,155966.027883359,380102.261766374,26.2115316283867,63.176065199219,0.000221019411219048,0,0,0,0.35
"19193",3687.45759812261,3687.45759812261,9490.84100419695,0.0324459706146187,9490.84100419695,0.0324459706146187,75002.5002852137,190021.049395657,0.639534727524712,413858.029956255,1054375.02125338,483.823462964846,1239.60972465685,0.00438123382855629,0,0,0,0.35
"19195",479.666269173311,479.666269173311,1165.08749657151,0.0041510219557582,1165.08749657151,0.0041510219557582,13092.5990805879,31970.2557992634,0.115277741284974,66577.0879597871,162601.246841898,22.1933754611025,53.264950413556,0.000184454190096762,0,0,0,0.35
"19197",164.677553438943,164.677553438943,409.969140392264,0.00139399613395225,409.969140392264,0.00139399613395225,7730.30913743969,19755.1912291336,0.0672639496739895,40005.8853699214,101343.460538571,12.5480008602605,31.028013456243,0.000105434044528735,0,0,0,0.35
"20001",80.329832278481,80.329832278481,225.288925494589,0.00067477059113924,225.288925494589,0.00067477059113924,2464.15957028531,6910.47933473065,0.0207003761085963,21334.8562277987,59710.1272879726,0,0,0,0,0,0,0.35
"20003",0,0,0,0,0,0,35.7371703020818,100.226633981531,0.000300192230537487,401.688139663976,1126.55394393323,0,0,0,0,0,0,0.35
"20005",1784.35126031642,1784.35126031642,4982.27859064619,0.0159143459478927,4982.27859064619,0.0159143459478927,52006.1066024232,143013.213542502,0.443962420033507,301997.107522537,832362.1936972,145.413643996957,405.367350231627,0.00133377640791686,0,0,0,0.35
"20007",369.158815087755,369.158815087755,957.44543638672,0.00356306041923198,957.44543638672,0.00356306041923198,3542.11840096755,9329.07813949684,0.0333688672823022,22154.366516331,58676.3332318908,4.91181475305701,12.4510259211814,0.0000491181475305701,0,0,0,0.35
"20009",15424.8920110953,14288.2600803385,36423.0186536456,0.13724425511603,33741.7977238168,0.127128230932294,131246.103559289,313407.623349838,1.16601986733617,823391.929958445,1965878.86214517,542.726030595813,1280.24592044274,0.00483026167230274,0,0,0,0.35
"20011",493.692952228195,493.692952228195,1384.58592003728,0.00414702079871684,1384.58592003728,0.00414702079871684,18292.1924904292,51299.2534706036,0.153677507920178,109867.117782904,307855.531710041,34.3342465753425,96.292066088345,0.000288407671232877,0,0,0,0.35
"20013",860.813481394821,860.813481394821,2422.95338997129,0.00725469431276327,2422.95338997129,0.00725469431276327,35346.3474762957,99100.0521679247,0.297086132225306,209036.531610881,586053.88992624,74.8160835121307,211.405216514039,0.00063275841475491,0,0,0,0.35
"20015",2105.3579032487,2105.3579032487,5517.63492106968,0.0186730729176793,5517.63492106968,0.0186730729176793,40653.0588039476,113120.653724852,0.350088516226472,336260.892727671,938909.681015141,87.8331573270828,240.959655180335,0.000831650976560363,0,0,0,0.35
"20017",401.649161392405,401.649161392405,1126.44462747294,0.0033738529556962,1126.44462747294,0.0033738529556962,9713.68202693358,27240.3716747085,0.0815973104593948,60699.858349739,170225.554310603,0,0,0,0,0,0,0.35
"20019",0,0,0,0,0,0,33.2705998156844,93.3090169670865,0.000279473038451749,413.542347826085,1125.95625228737,0,0,0,0,0,0,0.35
"20021",696.681782735373,696.681782735373,1943.26131367979,0.00596473571106356,1943.26131367979,0.00596473571106356,7697.18192453795,21387.5544216299,0.0655507369450081,49952.1408515172,138795.932767878,9.78868007202881,27.1759690821361,0.0000851615166266506,0,0,0,0.35
"20023",0,0,0,0,0,0,1073.96436965646,3009.48526432679,0.00903137543568418,6192.81844567882,17348.2605885185,0,0,0,0,0,0,0.35
"20025",333.033287671233,333.033287671233,934.008069048106,0.00279747961643836,934.008069048106,0.00279747961643836,15280.4653676873,42854.8090553617,0.128355909088573,89394.7065285874,250711.853582383,34.3342465753425,96.292066088345,0.000288407671232877,0,0,0,0.35
"20027",53.8977264908782,53.8977264908782,174.029296792787,0.000662942035837802,174.029296792787,0.000662942035837802,7689.78289959423,21842.3300769042,0.0671305010785189,46935.5876374041,132925.462926817,7.83310037007019,25.2921419485355,0.0000963471345518633,0,0,0,0.35
"20029",80.329832278481,80.329832278481,225.288925494589,0.00067477059113924,225.288925494589,0.00067477059113924,6290.39554375894,17619.2120951708,0.0532989476794155,37533.0184444445,105080.629743434,0,0,0,0,0,0,0.35
"20031",481.978993670886,481.978993670886,1351.73355296753,0.00404862354683544,1351.73355296753,0.00404862354683544,11217.7184020204,31280.6694353012,0.0944307593494698,73139.8397699849,204158.304070739,0,0,0,0,0,0,0.35
"20033",0,0,0,0,0,0,1031.58940032415,2893.14269628933,0.00866535096272285,5788.6824554295,16234.6417691008,0,0,0,0,0,0,0.35
"20035",1007.30698841324,1007.30698841324,2872.55170423198,0.00889804171436248,2872.55170423198,0.00889804171436248,27245.2346436811,76360.688425461,0.229137564363833,174218.067796566,488131.968567353,35.8933017929742,101.326068463779,0.000307584050409747,0,0,0,0.35
"20037",375.217055604802,375.217055604802,1075.18499877114,0.00336202440039476,1075.18499877114,0.00336202440039476,9957.75267089316,28155.303446787,0.087388776184212,65399.3203880295,183972.45832524,7.83310037007019,25.2921419485355,0.0000963471345518633,0,0,0,0.35
"20039",80.329832278481,80.329832278481,225.288925494589,0.00067477059113924,225.288925494589,0.00067477059113924,1278.29519252476,3580.04090845027,0.0107578290783478,8608.75965495981,24104.0850897407,0,0,0,0,0,0,0.35
"20041",667.648413035611,667.648413035611,1884.17544442341,0.00576904602872305,1884.17544442341,0.00576904602872305,28298.1571561415,79477.0042494111,0.240101231683887,171823.515830345,482526.501004705,52.908318351047,150.582219101409,0.000477314094654602,0,0,0,0.35
"20043",80.329832278481,80.329832278481,225.288925494589,0.00067477059113924,225.288925494589,0.00067477059113924,3133.4638750241,8396.77664384893,0.0267592480144841,18371.4382328409,49506.8515770725,0,0,0,0,0,0,0.35
"20045",724676.900459794,724676.900459794,2032101.99335529,6.09275496173251,2032101.99335529,6.09275496173251,11161162.9766659,31288353.1221912,93.8094874733102,72642461.700279,203654257.149431,857.470892443818,2412.65820869336,0.00782117908301052,0,0,0,0.35
"20047",0,0,0,0,0,0,1587.1979214432,4451.37384364952,0.0133324625401229,9222.82163903778,25865.8523010967,0,0,0,0,0,0,0.35
"20049",0,0,0,0,0,0,67.7433093832922,210.564537054237,0.000581480860696312,851.383477905763,2422.43451024778,0,0,0,0,0,0,0.35
"20051",413.363119949714,413.363119949714,1159.29699454269,0.0034722502075776,1159.29699454269,0.0034722502075776,29213.8611824762,82160.8402848829,0.247468962459703,243280.279196552,683022.024330377,34.3342465753425,96.292066088345,0.000288407671232877,0,0,0,0.35
"20053",1055.22142650915,1055.22142650915,2560.77522822955,0.00931114086365298,2560.77522822955,0.00931114086365298,7520.51177827864,20075.9956571012,0.0646939604686793,43603.0322102167,117177.055534187,16.2194665089641,38.2603830648458,0.000144353251929781,0,0,0,0.35
"20055",597.284629262908,597.284629262908,1685.85370370942,0.00529492588672699,1685.85370370942,0.00529492588672699,12807.3749194956,35992.972054866,0.111310066964172,79080.4764459682,222201.365081477,71.6030719912276,190.954326959385,0.000697604458127141,0,0,0,0.35
"20057",550.194161564095,550.194161564095,1530.42735185551,0.00467248204554071,1530.42735185551,0.00467248204554071,23392.8815321691,65137.2584592362,0.198339374941823,140192.133405408,390513.235790905,94.8255831970941,252.432850492925,0.000850977101815167,0,0,0,0.35
"20059",1032.17315523498,1032.17315523498,2882.16090482304,0.00872110559237615,2882.16090482304,0.00872110559237615,29593.7918242928,82556.8565134331,0.249756361979162,181736.930546326,507229.065604969,94.8255831970941,252.432850492925,0.000850977101815167,0,0,0,0.35
"20061",788.580175554516,788.580175554516,2234.48199331384,0.00683427460797236,2234.48199331384,0.00683427460797236,68163.7589189349,191380.389227743,0.575184891489665,404343.377371517,1134584.75035231,42.1673469454126,121.58420803688,0.00038475480578474,0,0,0,0.35
"20063",0,0,0,0,0,0,94.5933676972951,283.366736308307,0.000817096081103885,1241.93121908595,3530.35200462,0,0,0,0,0,0,0.35
"20065",0,0,0,0,0,0,2683.39104385834,7513.2003413519,0.0225908584212598,15684.0878593586,43886.6722955536,0,0,0,0,0,0,0.35
"20067",300.527883868984,300.527883868984,845.807974489408,0.00266137251467661,845.807974489408,0.00266137251467661,5047.74333964306,14198.5225522708,0.0443366720759072,33795.5125579406,95111.7610486877,12.4264814142587,35.4690686757149,0.000132963351132569,0,0,0,0.35
"20069",4.90669976524426,4.90669976524426,14.2494221308716,0.0000578990572298823,14.2494221308716,0.0000578990572298823,698.780423197338,1991.83191644538,0.00645133098934749,4017.52964489625,11426.7669292526,3.27863499940568,9.52140060626997,0.000038687892992987,0,0,0,0.35
"20071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35
"20073",0,0,0,0,0,0,200.297475441289,551.356162364878,0.00172967645101625,1601.52303536919,4246.06840252618,0,0,0,0,0,0,0.35
"20075",0.439928359955935,0.439928359955935,1.851860596301,0.00000356341971564307,1.851860596301,0.00000356341971564307,3.97329660370543,14.992775247734,0.0000325536880629736,377.982625289965,1546.08172007272,0,0,0,0,0,0,0.35
"20077",0,0,0,0,0,0,1109.22992598033,3086.75692190792,0.00930891953015215,9838.72051075497,27288.6144556236,0,0,0,0,0,0,0.35
"20079",1123.26569219527,1123.26569219527,3175.99805876906,0.0098163605697593,3175.99805876906,0.0098163605697593,41803.5932598922,117519.450469512,0.355510262026398,269501.135556816,757057.600101241,76.5015935207551,217.876274125225,0.000673162477017617,0,0,0,0.35
"20081",0,0,0,0,0,0,131.486178583371,328.339067218225,0.00112106187961129,1789.6287784138,4718.82371686811,0,0,0,0,0,0,0.35
