"FIPS","IDC_econ_loss_natl","term_econ_loss_natl"
"20155",127483.831210607,2156.66482695514
"20157",19472.3822018952,316.375954819864
"20159",320.559130035759,0
"20161",2640095.32616487,7819.54415574077
"20163",5325.65350617736,0
"20165",2259.72817365627,0
"20167",22000.4156860882,632.751909639727
"20169",270081.491826907,5537.78460545191
"20171",2316.23945463453,1.73264092536491
"20173",1408132.61309065,47447.762274856
"20175",10938.1978503141,316.375954819864
"20177",1295086.19385147,652771.623196196
"20179",2487.69870781037,0
"20181",8672.64698223026,0
"20183",6637.60110894906,0
"20185",64940.1111066116,1311.63879452055
"20187",1062.62957210847,0
"20189",378.634238400929,0
"20191",36986.1605739877,1373.67611004932
"20193",6689.25183675589,0
"20195",2351.97705245824,0
"20197",18853.5586195243,316.375954819864
"20199",0,0
"20201",20656.13413471,0
"20203",55.8346432227126,0
"20205",5490.05637305293,316.375954819864
"20207",2555.01679924886,0
"20209",3324976.64372414,276049.286622614
"21001",129395.434579272,16187.7252218586
"21003",112340.702528164,22158.7318928713
"21005",596951.699288198,285362.20667097
"21007",34940.7593775181,5206.2203936921
"21009",274883.738547241,52762.3808644837
"21011",262461.503826403,30338.5713787742
"21013",185191.110584315,22289.2637805345
"21015",4480518.37269583,212635.488445079
"21017",585137.947661944,71606.1503314182
"21019",268371.316974107,29939.3112065471
"21021",706521.111634063,85077.9836388085
"21023",63923.5928525076,6309.70315007315
"21025",13225.5906535879,783.470095137166
"21027",151308.380902151,22558.0593410439
"21029",1643565.32382326,673963.174493115
"21031",98415.3060082677,16817.6874804824
"21033",11110.1703601311,1776.75459695509
"21035",124003.046915148,15480.6542823697
"21037",5754247.52061877,241213.277523146
"21039",14436.4258581785,2956.24358299213
"21041",63626.1467648161,5226.94453203236
"21043",43830.6632537731,5239.15875484855
"21045",46094.8377698375,5513.30397924345
"21047",529727.470299343,244773.082475338
"21049",1290472.18040289,155540.737503466
"21051",251526.443821646,30761.9023149225
"21053",45396.384539729,5702.28422695481
"21055",30471.404590609,4329.26390497347
"21057",54971.9929270669,6730.93774603542
"21059",239351.99680079,40634.5536961966
"21061",134637.887899905,24893.6505221465
"21063",48935.04945771,6063.38462728012
"21065",241585.690716179,28819.2828333468
"21067",39175062.168592,4903322.72214025
"21069",210856.448422378,23884.0980829237
"21071",109360.247825077,10959.7392466821
"21073",963089.291185843,117811.342938037
"21075",7813.93680778864,1453.0756110353
"21077",115557.134762254,9940.0402755365
"21079",484546.550607433,55692.2984193492
"21081",264431.409687166,18475.6979818955
"21083",179375.366719983,18413.8927650913
"21085",156145.442543139,21660.289527913
"21087",97650.8772402811,14061.5717699494
"21089",187166.086978169,21237.3816732876
"21091",9507.06431197414,511.193694424372
