"FIPS","static_term_loss","terminated_econ_loss"
"26025",0,521519.577788158
"26027",0,255248.26340872
"26029",0,11496.7634510266
"26031",0,8030.43413925483
"26033",0,234104.466434412
"26035",0,52735.8119854102
"26037",0,616819.26954528
"26039",0,2255.53802090057
"26041",0,235443.89509662
"26043",0,8015.58381414443
"26045",0,742642.874282396
"26047",0,14602.3987115348
"26051",0,11946.0274255
"26053",0,1388.03741044623
"26055",0,474165.990709022
"26057",0,289959.794751644
"26059",0,292155.772035791
"26063",0,19409.2119213669
"26067",0,491755.506305932
"26069",0,16927.9313226126
"26071",0,3510.00528557747
"26075",0,1693763.77984297
"26079",0,6940.18705223115
"26083",0,0
"26085",0,7597.04275460946
"26087",0,491585.148618202
"26089",0,7343.13518733352
"26091",0,766486.94829249
"26093",0,3537735.22963736
"26095",0,130.821389152244
"26097",0,3510.00528557747
"26101",0,16730.5839060518
"26105",0,242700.432001216
"26107",0,261528.504909773
"26109",0,233777.200990171
"26111",0,93347.0936788607
"26113",0,3008.80721717891
"26115",0,1118192.2675945
"26117",0,40980.3922942008
"26119",0,4819.04986382561
"26123",0,23899.3233013248
"26127",0,237125.103343367
"26129",0,16052.9618026192
"26131",0,5631.97316070871
"26133",0,233862.247121024
"26135",0,2695.87325476589
"26137",0,11918.0532671786
"26141",0,3458.49845615765
"26143",0,13197.4415100057
"26145",0,112844.644800862
"26147",0,332892.397968359
"26151",0,18404.2419563369
"26153",0,3574.92945311106
"26157",0,28833.6746431318
"26159",0,933203.728944644
"26165",0,238447.649168515
"27001",0,1679.72080449591
"27003",0,1890401.28646507
"27005",0,3184.65686291978
"27007",0,3758.26212357369
"27009",0,10162.9567254099
"27011",0,447.54373464805
"27013",0,43571.8425040951
"27015",0,4689.05292783984
"27019",0,526305.57784527
"27021",0,1381.41205357113
"27023",0,1850.5445654683
"27025",0,38819.1100089174
"27027",0,7558.99356687427
"27029",0,347.325459551186
"27031",0,424.416159014117
"27033",0,3706.72953539207
"27035",0,10524.3934105706
"27037",0,2160002.31622427
"27039",0,211180.078247987
"27041",0,4759.00433706855
"27043",0,11504.7567189051
"27045",0,133288.718849797
"27047",0,45425.3890240833
"27049",0,146663.062841295
"27051",0,858.102572743273
"27055",0,13235.9022742982
"27057",0,1849.7372894873
"27059",0,15827.5747433167
"27061",0,2497.53640514773
"27063",0,2762.7014698186
"27065",0,2546.62858323203
"27067",0,6017.80042604513
"27069",0,751.167858793541
"27071",0,807.760910833744
"27073",0,256.169697672998
"27075",0,869.537706947325
"27077",0,463.065379493764
"27079",0,17295.2236894665
"27081",0,545.339823030072
"27083",0,3630.18074628554
"27085",0,7263.0632911677
"27087",0,401.288583380184
"27089",0,2275.09011421033
"27091",0,4106.95047271495
"27093",0,4105.24756959004
"27095",0,3352.0547662944
"27097",0,2125.96817126646
"27099",0,126257.693351318
"27101",0,1897.32638586197
"27103",0,20640.8763777355
"27105",0,5203.77336352754
"27107",0,501.1621857875
"27111",0,242522.046796509
"27113",0,1280.96680790802
"27115",0,6283.67769033565
"27117",0,1898.39403191927
"27119",0,21481.9687787444
"27121",0,1819.67942989882
"27125",0,494.214368908646
"27127",0,4173.31892406936
"27129",0,2813.79870304648
"27131",0,47984.5208185701
"27133",0,4711.97376968993
"27135",0,1739.07541389465
"27139",0,1251476.09043943
"27141",0,48183.4924052576
"27143",0,1941.38173661731
"27145",0,254323.206087909
"27147",0,44633.3648466375
"27149",0,802.768495294958
"27151",0,925.063112930231
"27153",0,2785.2665439944
"27155",0,200.644291690092
"27157",0,144531.871223259
"27159",0,2402.76889676348
"27161",0,11754.1033656624
"27165",0,2264.08184677859
"27167",0,424.416159014117
"27169",0,112389.948311814
"27173",0,2257.2949800622
"28001",0,9057.25856747608
"28003",0,7787.43301743097
"28005",0,1233.83175239424
"28007",0,9074.76772253259
"28009",0,5002.01922419418
"28011",0,13714.6706998634
"28013",0,14231.500094334
"28015",0,3200.30889194226
"28017",0,3208.14289100391
"28019",0,3956.64074667288
"28021",0,2179.83787326633
"28023",0,1866.39444007711
"28025",0,6740.38678907671
"28027",0,6402.29168972782
"28029",0,24223.9569356495
"28031",0,1899.28001378261
"28033",0,159066.533789824
"28037",0,1161.72044512729
"28039",0,8120.75026137719
"28041",0,839.953127549271
"28043",0,12797.9466073751
"28045",0,13800.6374802288
"28047",0,62085.2976831552
"28051",0,7300.26739574426
"28053",0,2081.08325926484
"28055",0,193.454483988688
"28057",0,3744.83704837889
"28059",0,90997.3193860251
"28061",0,3118.09051613921
"28063",0,1079.84051903079
"28065",0,2976.23351998068
"28067",0,13156.0951824052
"28069",0,1399.81893256123
"28073",0,22326.6410503923
"28075",0,15979.9384568622
"28077",0,2240.18862731824
"28079",0,9069.57722339879
"28081",0,30387.1906083298
"28083",0,9648.25465958973
"28085",0,13892.6398260696
"28087",0,10902.3153642701
"28091",0,6891.93137796616
"28093",0,21623.5730312057
"28095",0,5947.16141735641
"28097",0,3533.94617036104
"28099",0,8361.32902650785
"28101",0,4604.30000466967
"28103",0,897.994584784423
"28107",0,40436.1829524372
"28109",0,19022.845834499
"28111",0,789.279997403077
"28113",0,6867.18259894654
"28115",0,11584.0936285662
"28117",0,3408.33763368175
"28119",0,2468.46350633437
"28121",0,288569.958241655
"28123",0,11005.2606847622
"28125",0,1288.29481039435
"28127",0,15480.0432413792
"28129",0,6408.04515534085
"28131",0,3012.1747685342
"28133",0,9533.65528350354
"28135",0,4694.3915418458
"28137",0,18483.8065210678
"28139",0,5952.39254954429
"28141",0,4471.07560694435
"28143",0,5569.05823782085
"28145",0,11604.9413861892
"28147",0,1635.26569981906
"28149",0,16574.2818658052
"28153",0,3232.82159167043
"28155",0,3667.72544917628
"28157",0,3372.52307820095
"28159",0,3930.33010263394
"28161",0,29519.1025162875
"28163",0,14110.041958024
"29001",0,17074.9637173661
"29003",0,7929.8504977367
"29005",0,3246.45750344673
"29007",0,85247.5041204663
"29009",0,7451.25121989294
"29011",0,3246.45750344673
"29013",0,3950.31872095283
"29015",0,392.041812434245
"29017",0,0
"29021",0,31277.9893008975
"29023",0,4402.10741982435
"29025",0,0
"29027",0,604845.446652895
"29029",0,39230.9463985399
"29031",0,10504.0590657349
"29033",0,74625.3869977096
"29035",0,70418.9006509876
"29037",0,35767.5503916227
"29039",0,392.041812434245
"29041",0,16241.695812769
"29043",0,180998.115181391
"29045",0,657.610271657928
"29047",0,164902.931692208
"29049",0,92533.50777936
"29051",0,298358.061925868
"29053",0,243484.312758505
"29055",0,17328.190547174
"29057",0,0
"29059",0,71855.8361418309
"29061",0,6960.40008076744
"29063",0,7929.8504977367
"29065",0,9788.45743395286
"29067",0,6493.10633542805
"29069",0,11066.0871877904
"29071",0,449570.482954542
"29073",0,3246.45750344673
"29075",0,4683.39299428997
"29079",0,4702.84828496396
"29081",0,10383.3125227683
"29083",0,7657.93362597834
"29085",0,392.041812434245
"29087",0,9739.37251034018
"29089",0,316342.493441118
"29091",0,16898.0798686429
"29093",0,3246.45750344673
"29097",0,201746.075171655
"29099",0,2034379.44511251
"29101",0,251582.43409238
"29103",0,3470.82893701324
"29105",0,86926.928043202
"29107",0,12905.5547577904
"29109",0,78703.6102719741
"29111",0,11553.3596588415
"29113",0,150434.401012416
"29115",0,6492.91500689346
"29117",0,6492.91500689346
"29119",0,141777.471598421
"29121",0,6492.91500689346
"29123",0,3407.01042788657
"29125",0,6492.91500689346
"29127",0,157270.733110899
"29129",0,545.81791380571
"29131",0,102883.475685455
"29133",0,73825.9110788742
"29135",0,6657.46519677568
"29137",0,16624.3293296679
"29139",0,96478.9295329322
"29141",0,23720.1272677829
"29143",0,19639.2979451202
"29145",0,20001.6410145439
"29147",0,13531.6479275926
"29149",0,3407.01042788657
"29151",0,6492.91500689346
"29153",0,6492.91500689346
"29155",0,3456.09535149924
"29157",0,12985.8300137869
"29159",0,43645.4999808796
"29163",0,42203.9475448075
"29165",0,92092.3146746158
"29167",0,392.041812434245
"29169",0,37526.7274917634
"29171",0,0
"29173",0,6492.91500689346
"29175",0,133451.355988231
"29177",0,4821.72730355346
"29179",0,6492.91500689346
"29181",0,3246.45750344673
"29183",0,3231113.86446883
"29185",0,67172.4431475409
"29186",0,194.064657516902
"29187",0,78131.9323598724
"29195",0,555877.62759426
"29197",0,3246.45750344673
"29199",0,0
"29201",0,70783.8326438751
"29203",0,3246.45750344673
"29205",0,3246.45750344673
"29207",0,9842.20001808286
"29209",0,14171.9739128496
"29211",0,200.644291690092
"29213",0,80194.679540185
"29215",0,4641.04535124453
"29217",0,6884.9568193277
"29219",0,151428.28980066
"29221",0,16673.4142532806
"29223",0,3246.45750344673
"29225",0,80382.6445948943
"29227",0,3246.45750344673
"29229",0,0
"42001",0,71173.4427420866
"42005",0,392628.90033177
"42007",0,397516.606553593
"42009",0,61188.652236051
"42011",0,599232.060013856
"42013",0,245210.036683659
"42015",0,676235.804626172
"42019",0,611555.876201032
"42021",0,223350.005986455
"42023",0,1179.0664095294
"42025",0,167537.448082045
"42031",0,71138.7841209301
"42033",0,400851.454758696
"42035",0,186520.550423215
"42037",0,48295.3245290841
"42039",0,123678.551626505
"42041",0,1454322.24411846
"42047",0,16624.7787032999
"42049",0,560807.89198589
"42051",0,212304.015117171
"42053",0,20776.2030769341
"42057",0,19744.6098534965
"42059",0,49586.1182386661
"42063",0,114769.552880912
"42065",0,99027.7944494402
"42067",0,70328.7601655281
"42069",0,259422.085719375
"42073",0,235438.360713848
"42075",0,1338611.44840147
"42077",0,768627.294381002
"42079",0,349392.236460651
"42081",0,125584.575946647
"42083",0,27851.8519660558
"42085",0,198649.587217363
"42087",0,141122.909720506
"42089",0,3073938.57103349
"42097",0,84041.2157449463
"42099",0,181015.185768087
"42103",0,123166.478627136
"42105",0,16168.164973
"42107",0,226954.346186664
"42109",0,63120.6496188602
"42111",0,186614.619709575
"42113",0,55678.6915365484
"42115",0,58633.2974038452
"42117",0,416845.562817834
"42121",0,147001.431120871
"42123",0,56999.1211195101
"42125",0,902499.079207405
"42127",0,294827.516394383
"42129",0,1995068.30191022
"42131",0,41374.5572445206
"42133",0,1370051.91145783
"44001",0,48111855.0599288
"45001",0,25255.2530393671
"45005",0,24388.9041140721
"45007",0,641212.756481902
"45009",0,43024.1424929335
"45011",0,41773.7982410857
"45013",0,394101.807536079
"45015",0,1072899.50976588
"45017",0,58201.2588534809
"45021",0,292131.976574488
"45023",0,52824.175061021
"45025",0,305248.506954351
"45027",0,31326.045764464
"45029",0,127917.875431697
"45031",0,36582.3514482132
"45033",0,254644.535838143
"45035",0,850514.92951625
"45037",0,269090.791464884
"45039",0,309133.259924442
"45041",0,171578.500133596
"45043",0,110267.682841466
"45049",0,37611.1737033115
"45051",0,488080.514825447
"45053",0,20823.1302129167
"45055",0,334231.973274637
"45057",0,143915.295627843
"45059",0,163558.742214618
"45061",0,58126.4712072568
"45065",0,47954.7419108119
"45067",0,50744.0990771503
"45069",0,233765.725220698
"45071",0,190603.765032511
"45073",0,458135.623236794
"45081",0,29701.4017864227
"45085",0,261734.545876325
"45087",0,27468.7092765932
"45089",0,23254.0014544322
"46003",0,444.203247863247
"46005",0,1067.59345517505
"46007",0,268.850457373182
"46009",0,1029.65170027113
"46013",0,2434.84473655745
"46015",0,336.08187852847
"46017",0,55.5254059829059
"46019",0,23.1275756339332
"46021",0,55.5254059829059
"46023",0,1008.19436802959
"46025",0,444.203247863247
"46029",0,3876.77923816572
"46031",0,144.051239649888
"46033",0,547.717531998192
"46035",0,1955.99995090155
"46037",0,418.87223445916
"46039",0,366.152863581512
"46043",0,256.169697672998
"46045",0,166.576217948718
"46047",0,223.771867324025
"46049",0,111.050811965812
"46051",0,721.830277777777
"46053",0,589.322133570433
"46055",0,169.505660579752
"46057",0,610.779465811965
"46059",0,199.576645632794
"46061",0,111.050811965812
"46063",0,0
"46065",0,1757.02590260386
"46067",0,666.304871794871
"46069",0,456.81398936309
"46071",0,0
"46073",0,23.1275756339332
"46075",0,0
"46077",0,1400.74589107249
"46079",0,1473.85494813437
"46083",0,9351.61428564467
"46085",0,0
"46087",0,333.152435897435
"46089",0,0
"46091",0,166.576217948718
"46093",0,730.48925233056
"46095",0,0
"46097",0,963.163453375715
"46101",0,333.152435897435
"46102",0,0
"46105",0,200.644291690092
"46107",0,0
"46109",0,533.796727587527
"46111",0,55.5254059829059
"46115",0,367.22050963881
"46117",0,111.050811965812
"46119",0,222.101623931624
"46121",0,0
"46123",0,693.211160550511
"46125",0,1616.48816363495
"46127",0,11018.4842697594
"46129",0,140.42977773042
"46135",0,8121.61963818772
"46137",0,0
"47003",0,47415.5043473583
"47005",0,4991.30733660365
"47007",0,3858.14033971722
"47009",0,157042.687390305
"47011",0,18702.6538176203
"47013",0,18859.9892537685
"47015",0,21113.6458293535
"47017",0,8819.8913321164
"47019",0,137299.962004787
"47021",0,285210.910127211
"47023",0,1803.94847015415
"47025",0,12320.0703668045
"47027",0,4095.10559743456
"47029",0,15978.4240090115
"47031",0,25147.9486425108
"47033",0,1328.15318508947
"47035",0,15608.3559323276
"47039",0,2251.71925157938
"47041",0,21300.3157432297
"47043",0,185862.332623023
"47045",0,2858.82319932717
"47047",0,31180.5104887387
"47049",0,4147.93310036011
"47051",0,15509.8206742843
"47053",0,4715.02213100598
"47055",0,29316.3693603703
"47057",0,12611.4261857203
"47059",0,44292.367302453
"47061",0,6718.83536559381
"47063",0,20857.2008596253
"47067",0,3580.48139004818
"47069",0,3383.8410646215
"47071",0,2628.20995768971
"47073",0,53232.6259917912
"47075",0,3626.23323836786
"47077",0,5001.12445023137
"47079",0,11218.1101628008
"47081",0,20134.4066270621
"47083",0,2076.60085011777
"47085",0,3904.95351547413
"47087",0,7896.35237202179
"47089",0,64895.4842504425
"47091",0,8085.83605669055
"47095",0,301.908559677943
"47097",0,6849.66135759042
"47099",0,39532.7487921648
"47101",0,12079.4813380536
"47103",0,9734.51350759913
"47105",0,50629.7205922925
"47107",0,27683.4307978555
"47109",0,1792.5445958535
"47111",0,15964.8575628377
"47113",0,25299.7470425044
"47115",0,11474.039674634
"47117",0,51768.0310855122
"47119",0,199935.658283277
"47121",0,4490.81398254121
"47123",0,6907.95731139686
"47125",0,456857.931623783
"47127",0,1528.47617577581
"47129",0,332.823603286845
"47131",0,3274.13190874974
"47133",0,7658.46422466849
"47135",0,3090.21634831786
"47137",0,591.212611213112
"47139",0,29414.2927535847
"47141",0,26361.8828891698
"47143",0,18676.6462681987
"47145",0,32360.8123350543
"47147",0,266251.808075097
"47151",0,5410.07378166161
"47153",0,5314.2882704435
"47155",0,56788.6267426379
"47159",0,20430.199657898
"47161",0,9393.45202859067
"47163",0,215271.760394643
"47165",0,745582.436112805
"47169",0,13107.3198116298
"47171",0,36523.0622318975
"47173",0,20561.3763429272
"47175",0,3143.07392906967
"47177",0,44953.3516552201
"47181",0,9686.07035496283
"47185",0,10551.1255416115
"47187",0,2486559.7700664
"47189",0,582334.093038433
"48001",0,114409.418348882
"48003",0,2477.37723234604
"48005",0,632973.562649087
"48007",0,8811.43973682728
"48009",0,7433.46699762396
"48011",0,0
"48013",0,226733.418344904
"48015",0,113013.922322116
"48017",0,1638.08711667015
"48019",0,115876.011569871
"48021",0,274377.37416554
"48023",0,803.212139043716
"48025",0,258423.16693681
"48027",0,589058.794901876
"48031",0,19397.9732860075
"48033",0,448.15981573581
"48035",0,106900.635008362
"48037",0,98996.633230247
"48043",0,5122.85588529677
"48045",0,267.737379681239
"48047",0,843.620216427764
"48049",0,82250.733127799
"48051",0,180104.115343748
"48053",0,62928.9841321533
"48055",0,212464.194483431
"48057",0,44795.1640282393
"48059",0,16706.4768470688
"48061",0,250815.746186448
"48063",0,8762.78195047127
"48065",0,784.600817324586
"48067",0,10048.979052017
"48069",0,38.8267104118415
"48071",0,293764.871850224
"48073",0,496674.494260952
"48075",0,1070.94951872495
"48077",0,12616.9046041102
"48079",0,267.737379681239
"48081",0,1260.04761246265
"48083",0,8535.23311752316
"48087",0,0
"48089",0,150615.754849659
"48091",0,796067.349368881
"48093",0,18402.6703265895
"48095",0,703.861217506104
"48097",0,29180.1301646947
"48099",0,126147.789864461
"48101",0,0
"48103",0,267.737379681239
"48105",0,1112.3727899131
"48107",0,0
"48109",0,4799.28722360098
"48111",0,0
"48115",0,3137.75065863282
"48117",0,1627.1359136815
"48119",0,3452.78283203644
"48123",0,62490.9133093923
"48125",0,1370.34973698891
"48127",0,8654.87563879364
"48129",0,824.847637891599
"48131",0,3519.30608753052
"48133",0,15442.9382389005
"48137",0,916.063776422276
"48139",0,639006.366659349
"48145",0,177064.124840168
"48147",0,43011.8189460316
"48149",0,64772.1270712484
"48151",0,1795.52237182513
"48153",0,24660.8737566883
"48155",0,1448.20760067453
"48159",0,4670.52677828223
"48161",0,79773.9001932256
"48163",0,35617.7510962683
"48165",0,3870.81810124244
"48169",0,19692.0345308695
"48171",0,56939.1103456139
"48173",0,0
"48175",0,24229.0133306557
"48177",0,38281.251056595
"48179",0,7413.94582307212
"48181",0,140684.379866016
"48183",0,125345.527353853
"48185",0,202910.139937975
"48187",0,868036.047426944
"48189",0,35969.1172262214
"48191",0,796.922756294234
"48193",0,11980.2872835269
"48195",0,680.161198627038
"48197",0,8220.29125222944
"48199",0,436203.90932878
"48203",0,98114.2942475525
"48205",0,680.161198627038
"48207",0,2323.78621143448
"48211",0,1788.71580967897
"48213",0,94250.8263877435
"48217",0,152110.994209646
"48219",0,23615.4746470633
"48221",0,66412.25823425
"48223",0,20614.8128348227
"48225",0,219200.655547175
"48227",0,14319.967115324
"48229",0,799.881203933496
"48231",0,108854.420982456
"48233",0,3760.02090578054
"48235",0,0
"48237",0,3507.47263283646
"48239",0,29943.7373329181
"48241",0,114675.771362632
"48243",0,461.407479582575
"48245",0,1528659.37187754
"48247",0,2371.40520857165
"48249",0,12096.0448785229
"48251",0,433550.969118462
"48253",0,7177.12352796035
"48255",0,50461.1510160211
"48257",0,342573.072106929
"48259",0,283705.874912042
"48261",0,0
"48263",0,556.186394956548
"48265",0,97150.5649902619
"48267",0,2790.10814991206
"48269",0,0
"48271",0,8259.11796264128
"48275",0,267.737379681239
"48277",0,29841.4424162794
"48279",0,9858.37836889959
"48281",0,20533.7443854777
"48283",0,3574.29235067075
"48285",0,83152.1093160086
"48287",0,52874.0026854504
"48289",0,46380.3135836868
"48291",0,547853.502039043
"48293",0,142121.153580189
"48295",0,535.474759362477
"48297",0,28104.9206062967
"48299",0,31735.9596349697
"48301",0,0
"48305",0,267.737379681239
"48307",0,1380.11016959433
"48311",0,0
"48313",0,59023.3665185332
"48315",0,29630.7227721837
"48317",0,824.847637891599
"48319",0,1527.78499214389
"48321",0,109676.281741579
"48323",0,50723.4060804432
"48325",0,193843.338706916
"48327",0,8695.30654820968
"48329",0,45967.8190192344
"48331",0,68678.6861549867
"48333",0,7780.28695634171
"48335",0,2428.630187739
"48337",0,17672.1497822678
"48341",0,1769.12377893245
"48343",0,4118.27137017681
"48345",0,267.737379681239
"48347",0,413340.881318161
"48349",0,199683.536757649
"48351",0,78668.371357882
"48353",0,12511.7661519969
"48355",0,412672.860998171
"48357",0,1751.11071735199
"48359",0,267.737379681239
"48361",0,736094.034026613
"48363",0,9916.9031448559
"48365",0,144511.491674434
"48367",0,236529.395648572
"48369",0,2039.5597326273
"48371",0,3226.48846888643
"48373",0,457643.275803206
"48375",0,15100.8905919719
"48377",0,1455.00866776559
"48379",0,4560.0467800613
"48381",0,20209.7450411938
"48383",0,0
"48385",0,2486.63477344081
"48387",0,4035.84001203241
"48389",0,2866.47595350228
"48391",0,1419.75841292315
"48393",0,0
"48395",0,161144.165069614
"48397",0,232147.125294168
"48399",0,2678.90654703777
"48401",0,359584.237997013
"48403",0,45802.0568701921
"48405",0,41714.5224394673
"48407",0,209088.191455546
"48409",0,24236.4067026372
"48411",0,4393.23562780458
"48413",0,0
"48415",0,3885.66840697351
"48417",0,3870.30111718
"48419",0,65706.1900454733
"48421",0,267.737379681239
"48425",0,10897.3963472294
"48427",0,48265.7803886447
"48429",0,8600.88026928924
"48431",0,0
"48433",0,1108.55461105193
"48435",0,1370.34973698891
"48437",0,535.474759362477
"48441",0,73220.5149082333
"48443",0,0
"48445",0,796.922756294234
"48447",0,1239.33597686858
"48449",0,10697.4722773422
"48451",0,52690.8793095845
"48455",0,79126.5609753029
"48457",0,88572.981438155
"48459",0,52872.7804784052
"48461",0,267.737379681239
"48463",0,48968.891196106
"48465",0,59096.2009099095
"48467",0,47684.9790039831
"48469",0,132915.203379662
"48475",0,3074.93366169397
"48477",0,154040.261683043
"48479",0,177023.678348401
"48481",0,172691.908932232
"48483",0,0
"48485",0,146914.985327636
"48487",0,20832.7668437425
"48489",0,3006.23088947174
"48493",0,257302.478760066
"48495",0,1639.94746113605
"48497",0,85786.2783665628
"48499",0,60408.4286967178
"48501",0,4054.6641654543
"48503",0,21516.8379626582
"48505",0,13801.532821144
"48507",0,27160.9238589462
"49001",0,744.09393117738
"49003",0,22694.8649009101
"49007",0,5766.7279666247
"49009",0,186.023482794345
"49013",0,1302.16437956042
"49015",0,930.117413971725
"49017",0,558.070448383035
"49019",0,1116.14089676607
"49021",0,7298.90228308281
"49023",0,2046.25831073779
"49025",0,1569.90175924165
"49027",0,2046.25831073779
"49029",0,9859.24458810028
"49031",0,372.04696558869
"49033",0,558.070448383035
"49039",0,3430.32791571969
"49041",0,3349.00498525745
"49043",0,88655.3963503504
"49045",0,60644.0380480256
"49047",0,5581.28677878959
"49053",0,23772.7484554934
"49055",0,744.09393117738
"49057",0,166878.012642911
"50003",0,16915.8551671543
"50005",0,5463.30511428141
"50009",0,3811.97528131862
"50011",0,13558.3088195788
"50013",0,7979.92647248218
"50017",0,129257.426861776
"50019",0,13134.7457913223
"50021",0,28302.7959887877
"50023",0,40077.8100113906
"50025",0,244612.600965936
"51001",0,10614.5141999023
"51005",0,234924.503338119
"51007",0,64481.3985587384
"51009",0,97443.1312037386
"51011",0,36606.1461155976
"51015",0,363985.47976693
"51017",0,26758.0639541576
"51019",0,377513.693264905
"51021",0,43665.8649245647
"51023",0,195340.406582015
"51025",0,14764.3652136902
"51027",0,38457.2051181629
"51029",0,67611.7734042887
"51031",0,337328.744598221
"51033",0,84477.2011108183
"51035",0,385687.035895479
"51036",0,26176.8666890407
"51037",0,14892.8369915324
"51043",0,27521.4370194845
"51045",0,3670.16117320929
"51047",0,56315.7170231779
"51049",0,45707.7027227021
"51051",0,25769.6147160003
"51057",0,31005.9317841042
"51061",0,64415.9007808885
"51063",0,420759.718038843
"51065",0,161578.861023921
"51067",0,253586.33564042
"51069",0,283637.113183034
"51071",0,661963.678240296
"51073",0,33440.640647745
"51075",0,458914.334235913
"51077",0,61102.2894626588
"51079",0,110732.965587931
"51081",0,10562.259370602
"51083",0,250905.267661252
"51085",0,1028499.82136504
"51089",0,171286.374159128
"51091",0,413.384354118339
"51093",0,34310.4079531022
"51095",0,89492.3857204202
"51097",0,40242.7850120805
"51099",0,25581.7867555008
"51101",0,64120.1274467577
"51103",0,22140.7661829205
"51105",0,36893.4272929144
"51109",0,92357.3171608339
"51111",0,14836.0345482379
"51113",0,24953.8029334131
"51115",0,9328.70419571331
"51117",0,24880.9431579589
"51119",0,43685.286566079
"51125",0,35950.7223434074
"51127",0,181730.618980442
"51131",0,19026.5728739909
"51133",0,12118.502398782
"51135",0,40768.4984037172
"51137",0,72279.4760976026
"51139",0,24253.7940561057
"51141",0,70525.6655053985
"51143",0,342971.246825456
"51145",0,123477.509038451
"51147",0,77653.3147602669
"51149",0,113148.501306082
"51155",0,1577255.05094182
"51157",0,11090.5391974465
"51159",0,230229.838306763
"51161",0,1277605.01060935
"51163",0,55688.7962605738
"51165",0,543649.719061508
"51167",0,45206.2701781756
"51169",0,40164.6630930775
"51171",0,41846.4869697302
"51173",0,73101.9211512289
"51175",0,27507.8651966141
"51177",0,107249.337672688
"51179",0,142548.347606943
"51181",0,5743.85657125937
"51183",0,458462.455059151
"51185",0,328262.620701309
"51187",0,28478.9290651795
"51191",0,128801.724798411
"51193",0,13594.8319434053
"51195",0,21180.588076337
"51197",0,291089.390617581
"51199",0,74795.3329386169
"51520",0,50805.0929351263
"51530",0,13470.249294445
"51550",0,598016.340206872
"51570",0,86991.5045385071
"51580",0,27998.2170165126
"51590",0,158482.986124576
"51595",0,13721.6539891322
"51600",0,18642.1331113079
"51610",0,3888.115132966
"51620",0,13203.2201101539
"51630",0,19792.2294215255
"51640",0,35396.7218878612
"51670",0,50424.4554450978
"51678",0,30275.4771124166
"51680",0,601945.525945285
"51683",0,61763.5507613248
"51685",0,21434.410649789
"51690",0,48194.6793129453
"51700",0,309415.180900506
"51720",0,413.384354118339
"51730",0,86289.9278501171
"51735",0,27718.6598556958
"51740",0,61710.8280654337
"51750",0,1392554.68052945
"51775",0,168618.791627815
"51790",0,60894.9635028775
"51810",0,492954.668662817
"51820",0,70018.7449611773
"51830",0,20574.9367703631
"51840",0,244273.999787443
"53001",0,0
"53003",0,7404.47131010523
"53007",0,12745.0026252576
"53009",0,17147.6317396619
"53011",0,143822.225733917
"53013",0,0
"53015",0,15838.0429082205
"53017",0,14592.0975262723
"53019",0,0
"53021",0,17489.6269630384
"53023",0,1787.0389643186
"53025",0,5165.40428888179
"53027",0,18822.5624039095
"53029",0,34581.6436383018
"53031",0,7658.21612446771
"53037",0,14172.2745936675
"53039",0,2235.71991739956
"53041",0,23162.4246010572
"53043",0,893.519482159302
"53045",0,13637.1893169464
"53047",0,4528.20025955331
"53049",0,3548.41738325791
"53051",0,1178.95557891933
"53053",0,424011.080278332
"53055",0,1882.16477352619
"53057",0,55682.6038262484
"53059",0,4451.51293139325
"53065",0,4343.07230167734
"53067",0,71159.3319376429
"53069",0,256.315452830822
"53071",0,27003.155697124
"54001",0,1603.23940261759
"54003",0,28462.8800002484
"54005",0,992.512605243478
"54007",0,19.904601180236
"54009",0,1893.09099884628
"54013",0,0
"54015",0,0
"54017",0,1126.39463214174
"54019",0,41415.0674486567
"54021",0,126.593828007395
"54023",0,521.929862675765
"54025",0,8948.4856378874
"54027",0,8917.2009148507
"54029",0,33435.7695320734
"54031",0,267.737379681239
"54033",0,15020.5302675405
"54035",0,339.153967465726
"54037",0,26332.8049025908
"54039",0,229247.31492903
"54041",0,19.904601180236
"54043",0,1061.36808998257
"54045",0,2418.86850273711
"54047",0,24856.8090126982
"54049",0,5194.72265550609
"54051",0,24252.1377216955
"54053",0,1061.36808998257
"54055",0,59937.869884338
"54057",0,9423.01724167254
"54059",0,862.359301247199
"54063",0,74224.8466094303
"54065",0,1110.42852291008
"54067",0,18636.9342460931
"54069",0,37294.0279154508
"54071",0,413.384354118339
"54073",0,295.606305606556
"54075",0,1603.23940261759
"54077",0,21329.7067340029
"54079",0,218.120247679192
"54081",0,52066.8794048505
"54083",0,8063.48271726136
"54085",0,248.587601560264
"54087",0,1747.91664119973
"54089",0,43376.6884683625
"54091",0,10636.1631228619
"54093",0,16191.3126891486
"54095",0,0
"54097",0,203.143326593282
"54099",0,0
"54101",0,19.904601180236
"54103",0,226.687541144336
"54105",0,0
"54107",0,4307.71522632715
"54109",0,8247.14673247388
"55001",0,2816.87237729118
"55003",0,1763.94657245302
"55005",0,6569.86248533796
"55007",0,1285.63972756976
"55011",0,3850.28705927642
"55013",0,558.389228554697
"55015",0,454881.850562527
"55017",0,6749.27618033769
"55019",0,3054.26917421916
"55021",0,462346.7634093
"55023",0,2188.8915040305
"55027",0,919426.659888163
"55029",0,9629.20285156396
"55031",0,3013.92876375164
"55033",0,6817.1949031251
"55037",0,788.537002460509
"55039",0,16036.0146354042
"55041",0,788.269475953904
"55043",0,5657.59123126772
"55045",0,3549.31614043205
"55047",0,226475.887585259
"55049",0,1810.87200934152
