"FIPS","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","grant_funds","grant_funds_econ","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","state_FIPS","combined_loss","combined_econ_loss","combined_job_loss","combined_loss_noself","terminated_loss_log","terminated_loss_noself_log","terminated_econ_loss_log","terminated_job_loss_log","terminated_econ_loss_noself_log","terminated_job_loss_noself_log","IDC_loss_log","IDC_econ_loss_log","IDC_job_loss_log","grant_funds_log","grant_funds_econ_log","combined_loss_log","combined_econ_loss_log","combined_job_loss_log","combined_loss_noself_log"
"41007",2366.87836370225,2366.87836370225,6059.20861107777,0.0234447762648967,6123.53864070693,0.0234447762648967,117670.140470658,301235.559604884,1.10853604836467,799575.793843496,2001032.78106414,137.562794662321,352.160754335542,0.00157701333718258,0,0,0,"41",119899.456039698,307359.098245591,1.13198082462956,120037.01883436,7.76974962800479,7.76974962800479,8.70949950274112,0.0231741688891371,8.72005870860972,0.0231741688891371,11.6756490675216,12.6156511473722,0.745993890745392,13.5918378589805,14.5091744955144,11.6944171445088,12.6357752976457,0.757051512186962,11.6955637952058
"41009",7319.41205056267,7319.41205056267,18737.6948494404,0.0684086523799383,18274.7779386599,0.0684086523799383,591843.652722183,1515119.75096879,5.50393115162941,3950280.71932544,9812242.05196403,97.405485872291,249.358043833065,0.00103905312017667,0,0,0,"41",599065.659286873,1533394.52890745,5.57233980400935,599163.064772745,8.89842189643155,8.89842189643155,9.83834590819314,0.0661703006670936,9.81333185217489,0.0661703006670936,13.2909994684881,14.2310056973592,1.87240678664665,15.1892974556823,16.0991414549428,13.3031281551912,14.2429951342995,1.88286990364807,13.3032907373787
"41011",736.009057845585,736.009057845585,1884.1831880847,0.00668381537757111,1827.00588807047,0.00668381537757111,65007.8548655604,166420.108455835,0.595478283890995,431479.332127753,1110718.40122232,107.88929884514,276.196605043559,0.000971752266004405,0,0,0,"41",65635.9746245609,168247.114343905,0.602162099268566,65743.863923406,6.60260018227064,6.60260018227064,7.54178027716804,0.00666157771685464,7.51098097305402,0.00666157771685464,11.0822787683004,12.0222766530249,0.467173555794893,12.9749772082299,13.9205184725657,11.0918944537177,12.0331950399785,0.471354029088157,11.0935368317555
"41013",655.678615121985,655.678615121985,1678.53725471228,0.00634596068780652,1689.99083609115,0.00634596068780652,45922.1725531403,117560.761736039,0.429432030387738,309951.449383179,773635.597248309,16.6904461926809,42.7275422532632,0.000191373920530718,0,0,0,"41",46561.1607220696,119250.75257213,0.435777991075544,46577.8511682623,6.48719472851562,6.48719472851562,7.4262735908321,0.00632590986240574,7.43306992965926,0.00632590986240574,10.7347251173077,11.6747191062664,0.357277183827297,12.6441741756095,13.5588575297172,10.7485434885895,11.6889921052642,0.361706856358782,10.7489018795074
"41015",208.060223077492,208.060223077492,532.634171078381,0.00192522625620168,526.491581322661,0.00192522625620168,19639.6498060228,50277.5035034185,0.181380432060456,136996.686713388,360173.061428619,26.6772546419098,68.2937718832891,0.000248098468169761,0,0,0,"41",19821.0327744584,50803.9950847411,0.183305658316658,19847.7100291003,5.34262235915408,5.34262235915408,6.27971053130361,0.00192337538331826,6.26813290564497,0.00192337538331826,9.88535666720751,10.8253328990039,0.166683612405641,11.827719319364,12.7943426975503,9.89454936440381,10.8357499571724,0.168311927207691,9.89589429806413
"41017",4862.30339379211,4862.30339379211,12447.4966881078,0.0447662721584463,13477.3409018127,0.0447662721584463,311656.94850226,797841.788165787,2.89892259312115,2165905.36324942,5417598.94133654,189.809092346787,485.911276407776,0.00182817832583849,0,0,0,"41",316329.442803706,811319.1290676,2.94368886527959,316519.251896053,8.48947319665269,8.48947319665269,9.42935514665908,0.0437931973942024,9.50883929839098,0.0437931973942024,12.6496615464915,13.5896668497124,1.36070025679522,14.5883494753452,15.5051634600926,12.6645426512754,13.6064179889562,1.37211654551486,12.6651425055526
"41019",983.415540611192,983.415540611192,2517.54378396465,0.00913356564269926,2454.53790536785,0.00913356564269926,222499.029093062,569597.514478238,2.06592860275322,1475906.14826713,3678723.74389223,245.894694960212,629.490419098143,0.00228682066312997,0,0,0,"41",223236.549938713,572052.052383606,2.07506216839592,223482.444633673,6.89204810527891,6.89204810527891,7.83143614997191,0.00909210688500189,7.80610112228455,0.00909210688500189,12.3126825113438,13.2526870310678,1.12035049340523,14.2047833744857,15.1180767131015,12.3159917298319,13.2569870149834,1.12332511841864,12.3170926170648
"41021",0,0,0,0,0,0,10587.5300316094,27104.07688092,0.0985763642111732,68162.8686952147,169287.998896593,0,0,0,0,0,0,"41",10587.5300316094,27104.07688092,0.0985763642111732,10587.5300316094,0,0,0,0,0,0,9.26752662174737,10.2074763281014,0.0940151272321484,11.1296699189185,12.0393625860725,9.26752662174737,10.2074763281014,0.0940151272321484,9.26752662174737
"41023",203.468994112281,203.468994112281,520.88062492744,0.00189226164524422,505.030688965791,0.00189226164524422,14214.2694014691,36388.5296677608,0.132064851149911,95124.6430051061,236095.762027656,1.15988063660477,2.96929442970822,0.0000107868899204244,0,0,0,"41",14416.5785149447,36893.5603567266,0.133957112795155,14417.7383955813,5.32041634595483,5.32041634595483,6.25743887385111,0.00189047357348818,6.22659731757834,0.00189047357348818,9.56207197582033,10.5020363657566,0.124043267141727,11.4629538547218,12.371997008569,9.57620347128329,10.515819403355,0.125713385185764,9.57628391710727
"41025",90.2780103042198,90.2780103042198,231.111706378803,0.000947919108194308,248.061584394842,0.000947919108194308,18449.6520165497,47231.1091623673,0.172016967868796,122636.287166303,305537.240389219,24.6539246686953,63.11404715186,0.000256082495493449,0,0,0,"41",18515.2761021853,47479.1707467622,0.17296488697699,18539.930026854,4.51390990759736,4.51390990759736,5.44721874879783,0.000947470116592488,5.51770019277137,0.000947470116592488,9.82285498849464,10.7628292191526,0.158726168753771,11.7169863930002,12.6298302228838,9.82640541358596,10.7680674449,0.159534634847329,9.82773600112244
"41027",367.182269311172,367.182269311172,939.986609436599,0.00267688356009866,715.210491857803,0.00267688356009866,37557.5722138928,96147.3848675655,0.342558149505957,250957.248699347,614156.807793934,17.3801535084313,44.4931929815841,0.0000862951193633952,0,0,0,"41",37907.3743296955,96862.5953594233,0.345235033066055,37924.754483204,5.90857811259107,5.90857811259107,6.84692890934237,0.00267330708841203,6.57397410679772,0.00267330708841203,10.533656919125,11.4736479528266,0.294576860806201,12.4330418644347,13.3280071900574,10.5429273252299,11.4810590344034,0.296568743561557,10.5433856981046
"41029",1725.30244445436,1725.30244445436,4416.77425780316,0.0158817154300588,4297.60643354765,0.0158817154300588,189660.237644921,485530.208370999,1.75226837199759,1294542.38468023,3262271.98383581,348.410595741888,891.931125099234,0.003206891293229,0,0,0,"41",191037.129493634,489827.814804546,1.76815008742765,191385.540089376,7.45373708482936,7.45373708482936,8.39339128665904,0.0157569205579356,8.36604616393321,0.0157569205579356,12.1529948000145,13.0929988455353,1.01242543421091,14.0736685922357,14.9979347446934,12.1602283179619,13.1018112515055,1.01817925862202,12.1620504320662
"41031",736.111389475318,736.111389475318,1884.44515705681,0.00682471713198489,2329.72510577768,0.00682471713198489,53851.9873737379,137861.087676769,0.497532514730166,331076.369477698,837996.349966698,14.3706849194714,36.7889533938467,0.000169800140689869,0,0,0,"41",54573.7280782937,140190.812782547,0.504357231862151,54588.0987632132,6.60273901981283,6.60273901981283,7.54191922959112,0.00680153416836092,7.7539347023422,0.00680153416836092,10.8940131568812,11.8340090997804,0.403818763446319,12.7101073716908,13.6387702171283,10.9073261988733,11.8507668551767,0.408365718508898,10.9075894854476
"41033",535.178291364012,535.178291364012,1370.05642589187,0.00496575713000199,1340.8127018757,0.00496575713000199,91719.2476268619,234801.273924767,0.849853952416933,607048.194797632,1524784.97824266,76.5521220159151,195.973432360743,0.000711934734748011,0,0,0,"41",92177.87379621,236142.086626642,0.854819709546935,92254.4259182259,6.28446673890248,6.28446673890248,7.22333683545637,0.00495346842309722,7.20177674137978,0.00495346842309722,11.4264984367813,12.3664990514069,0.615106691334446,13.3163651125527,14.2373646160388,11.431486248758,12.372193199548,0.617787499717084,11.4323163777148
"41035",460.533586988233,460.533586988233,1178.96598268988,0.00392896648459529,1046.16233154339,0.00392896648459529,130600.203241166,334336.520297385,1.21420124538979,862748.193503746,2144185.17590982,62.2041662796219,159.242665675832,0.000566112205148836,0,0,0,"41",130998.532661875,335382.682628929,1.21813021187439,131060.736828154,6.13455482916739,6.13455482916739,7.07324088881525,0.00392126825325041,6.95383924330644,0.00392126825325041,11.7799037089609,12.7199063015197,0.794891726898943,13.6678793061626,14.5782706331817,11.7829490347103,12.7230304767075,0.796664594091552,11.7834237646662
"41037",0,0,0,0,0,0,8960.63187367581,22939.2175966101,0.0814515493978808,55251.0555311762,137631.022632119,1.15988063660477,2.96929442970822,0.0000107868899204244,0,0,0,"41",8959.47199303921,22939.2175966101,0.0814515493978808,8960.63187367581,0,0,0,0,0,0,9.10070761814401,10.0406468761052,0.0783041659602768,10.9196608228721,11.8323389000228,9.1005781823761,10.0406468761052,0.0783041659602768,9.10070761814401
"41039",9723.27687556326,9613.27890198783,24891.5888014419,0.0917345114784238,24369.4518165356,0.090601532350597,7699006.25485132,19709456.0124194,71.6005744817806,49997170.5219352,124169142.59454,11516.3648212181,29481.8939423184,0.107505706399547,0,0,0,"41",7697213.16690567,19733825.4642359,71.6911760141312,7708619.53375331,9.18238080845345,9.1710046580173,10.1223253996534,0.0877677264071705,10.1011266863134,0.0867294085616492,15.8566019505706,16.7966091299123,4.28497283477163,17.727476992231,18.6371552553292,15.856369024854,16.7978448006156,4.28622000185145,15.8578498104334
