<<<<<<< HEAD
"FIPS","static_IDC_loss","IDC_econ_loss"
"39167",0,315471.477158601
"39171",0,117455.708437903
"39175",0,26738.6648660097
"40001",0,42759.714445058
"40003",0,14374.7647683435
"40005",0,26608.7643076191
"40007",0,5644.56709089379
"40009",0,144007.762186651
"40011",0,36427.0489011654
"40013",0,56391.1012265551
"40015",0,58894.2487968884
"40017",0,3502828.90755519
"40019",0,46686.2472599661
"40023",0,6744.19102327589
"40025",0,2088.14767640111
"40029",0,8996.33130443099
"40031",0,712999.993398837
"40033",0,5264.35739669531
"40035",0,38849.8781822561
"40037",0,794119.179477212
"40039",0,109789.818106996
"40041",0,130339.812953233
"40043",0,8275.87830816678
"40045",0,15585.0627488898
"40047",0,128534.693012041
"40049",0,58392.9346620358
"40051",0,706025.752545458
"40053",0,24072.7556178141
"40055",0,14117.8142840309
"40057",0,7599.89935175069
"40059",0,8769.41582719595
"40061",0,84782.9062524775
"40063",0,30074.6258004736
"40065",0,34918.6803658072
"40067",0,66219.9533340082
"40069",0,22773.4259070204
"40071",0,156215.462818475
"40073",0,74342.2137990414
"40075",0,10425.7326843093
"40077",0,11481.4650767241
"40079",0,152397.595458496
"40081",0,615416.316343229
"40083",0,947034.163168525
"40085",0,17512.4444742278
"40087",0,585023.02027914
"40089",0,169255.801439315
"40091",0,49483.3429235596
"40093",0,24166.0371916563
"40095",0,18682.1724298558
"40097",0,195071.919164961
"40099",0,17788.8725850126
"40101",0,197802.442864277
"40103",0,148458.468426339
"40105",0,21276.229233196
"40107",0,95581.9162218357
"40111",0,368968.307018701
"40113",0,447087.880717855
"40115",0,34616.548147847
"40117",0,216653.86192136
"40121",0,111437.000999135
"40123",0,35565.3832932938
"40127",0,8223.53427605328
"40129",0,1767.19152014563
"40131",0,840950.162488489
"40133",0,211465.166161716
"40135",0,68852.8410464349
"40137",0,97454.6566576354
"40139",0,36021.9460969745
"40141",0,16650.6511748061
"40145",0,850769.040940208
"40147",0,110958.026923849
"40149",0,11232.1911417825
"40151",0,17740.1530542279
"40153",0,92338.7990887049
"41001",0,54530.4440454497
"41007",0,294817.861275188
"41009",0,1470089.58160169
"41011",0,166415.27489665
"41013",0,114917.07764441
"41015",0,51520.5643164964
"41017",0,780566.27317736
"41019",0,554288.508762004
"41021",0,26297.3073358082
"41023",0,35278.8821607521
"41025",0,45945.4768760404
"41027",0,92241.1123768178
"41029",0,477589.365720536
"41031",0,137188.016511381
"41033",0,230238.444159281
"41035",0,325253.733895043
"41037",0,22277.8877117944
"41041",0,262161.042473842
"41043",0,1379458.68405988
"41045",0,107938.53706084
"41047",0,1950670.4354498
"41049",0,120266.990807102
"41053",0,550589.486347132
"41055",0,1091.43497104404
"41057",0,178562.394485687
"41059",0,174329.104685734
"41061",0,57205.4710706611
"41063",0,22656.1949545376
"41065",0,120453.84625458
"41069",0,2834.11059516115
"41071",0,1216444.2361939
"24001",0,352726.754473232
"24009",0,1278656.56206269
"24011",0,498820.72649327
"24013",0,7050836.20043224
"24015",0,4032330.59169234
"24017",0,1604390.6794127
"24019",0,1818197.07679172
"24023",0,289673.031917305
"24025",0,16119623.5675513
"24029",0,402419.470403143
"24035",0,618460.015378914
"24037",0,935924.240409374
"24041",0,477804.470922666
"24043",0,1615380.12426101
"24047",0,241680.400082799
"25003",0,3284977.52151117
"25007",0,475585.603014014
"25011",0,4472429.26420702
"25019",0,348105.080105936
"26001",0,52801.0048693413
"26003",0,47298.1767805817
"26007",0,74019.8332556796
"26009",0,80949.5235710702
"26011",0,38683.4487849696
"26013",0,60131.8226208167
"26015",0,636575.722785099
"26017",0,430627.555256114
"26019",0,59611.4050352947
"26021",0,1679825.33009989
"26023",0,235037.379577604
"26025",0,878964.406792194
"26027",0,682274.853275074
"26029",0,84679.0168808803
"26031",0,81531.2815144879
"26033",0,112775.283139828
"26035",0,275684.178879375
"26037",0,3705135.09281874
"26039",0,18935.7824823524
"26041",0,125769.748514998
"26043",0,112090.116147413
"26045",0,6287488.32466721
"26047",0,107650.554541832
"26051",0,65377.1472247372
"26053",0,23923.0216687187
"26055",0,258140.048326041
"26057",0,244996.649127028
"26059",0,2398688.9832932
"26063",0,196033.63476282
"26067",0,941743.668261761
"26069",0,150256.13803998
"26071",0,36156.3661551747
"26075",0,7137832.36170603
"26079",0,53393.8063420477
"26083",0,32008.4712608859
"26085",0,61570.7092775041
"26087",0,544900.143076864
"26089",0,74323.6386460364
"26091",0,4577448.12256767
"26093",0,23685230.1973326
"26095",0,3641.63403332314
"26097",0,30987.7950775746
"26101",0,77590.802195399
"26105",0,198811.131460161
"26107",0,306984.861898489
"26109",0,114441.711268886
"26111",0,506425.844669254
"26113",0,26736.8424198671
"26115",0,8017822.97256043
"26117",0,728218.482918364
"26119",0,42427.5648768511
"26123",0,437576.249143251
"26127",0,229699.733576259
"26129",0,129969.376908777
"26131",0,60850.036112427
"26133",0,109009.738060904
"26135",0,38119.2618267913
"26137",0,94879.6090798398
"26141",0,28360.9678221161
"26143",0,83352.02575051
"26145",0,1033772.94902582
"26147",0,1135359.08060335
"26151",0,201962.790136362
"26153",0,32931.4561270406
"26157",0,276463.227931935
"26159",0,632067.008976367
"26165",0,133004.701566672
"27001",0,54757.9788155349
"27003",0,12720620.5450077
"27005",0,176840.076462411
"27007",0,142987.951341517
"27009",0,210173.784611099
"27011",0,16610.6326022926
"27013",0,1379663.87798007
"27015",0,107303.7426699
"27019",0,2076447.28748825
"27021",0,51084.018742631
"27023",0,60165.4985531763
"27025",0,1073198.45368445
"27027",0,1015300.84732535
"27029",0,24413.3256793442
"27031",0,16427.2146597271
"27033",0,133297.283672461
"27035",0,254394.892593843
"27037",0,13623577.1276549
"27039",0,7318487.30331713
"27041",0,106547.744052448
"27043",0,121591.621343277
"27045",0,4661907.91635345
"27047",0,1549845.18072831
"27049",0,4896553.62652073
"27051",0,34134.1771267583
"27055",0,399537.211717741
"27057",0,72836.8373689539
"27059",0,441557.757810259
"27061",0,94155.7109025518
"27063",0,107591.393817149
"27065",0,88127.9520376639
"27067",0,159062.945221102
"27069",0,31683.6036232963
"27071",0,27205.2474000684
"27073",0,13850.0857761861
"27075",0,49725.1872252041
"27077",0,14209.1985179375
"27079",0,583451.358501934
"27081",0,40173.1351450542
"27083",0,119879.082520129
"27085",0,217577.853634359
"27087",0,16114.135890738
"27089",0,67279.5141819929
"27091",0,150524.964466505
"27093",0,133732.450376224
"27095",0,117617.272158535
"27097",0,51601.2891486206
"27099",0,4385618.73662347
"27101",0,71367.0072704779
"27103",0,666105.156577104
"27105",0,197402.09671442
"27107",0,25304.5611442663
"27111",0,280403.20343415
"27113",0,54204.7834381523
"27115",0,180948.316785706
"27117",0,100057.3779971
"27119",0,666577.553183251
"27121",0,60800.6510853857
"27125",0,19712.0870815791
"27127",0,118050.489401094
"27129",0,85869.6161866607
"27131",0,1319027.67757103
"27133",0,205613.805589906
"27135",0,58139.5342909009
"27139",0,3051722.86764611
"27141",0,1286183.5279019
"27143",0,59248.8104900899
"27145",0,755639.245359417
"27147",0,1501151.36023263
"27149",0,42008.935671909
"27151",0,38693.4956703646
"27153",0,63597.3175375518
"27155",0,6818.43807554152
"27157",0,5010358.43912187
"27159",0,69392.3426726962
"27161",0,364650.04942247
"27165",0,79434.1792556759
"27167",0,19577.2373952967
"27169",0,3787475.16902913
"27173",0,70128.6997168318
"28001",0,103075.00012627
"28003",0,61644.253388138
"28005",0,27654.9510817362
"28007",0,108743.017012532
"28009",0,76726.1012512414
"28011",0,119606.593034735
"28013",0,112433.442058211
"28015",0,30788.2121430675
"28017",0,31241.7043850194
"28019",0,79682.9832004998
"28021",0,39607.5496843107
"28023",0,31395.8604557305
"28025",0,110554.023455324
"28027",0,110703.890402154
"28029",0,411295.158356354
"28031",0,58708.1050265163
"28033",0,7463322.77198435
"28037",0,31450.1314635031
"28039",0,73986.4255705551
"28041",0,22729.482986272
"28043",0,145946.244928253
"28045",0,141350.398069595
"28047",0,480808.2403548
"28051",0,120625.185856589
"28053",0,17606.6683100166
"28055",0,3282.83028059634
"28057",0,30546.2512455965
"28059",0,329130.905763505
"28061",0,56559.5334885569
"28063",0,21224.6170411256
"28065",0,53172.5245242143
"28067",0,163698.704571747
"28069",0,21983.2241199588
"28073",0,341745.936449131
"28075",0,195349.318883625
"28077",0,47542.865226188
"28079",0,158518.127528701
"28081",0,240304.237052655
"28083",0,85366.1602990662
"28085",0,184667.523854329
"28087",0,196283.420531142
"28091",0,67468.4510658407
"28093",0,243595.514020301
"28095",0,72844.6803234444
"28097",0,53532.7080879965
"28099",0,101092.223322716
"28101",0,56114.5542948002
"28103",0,28412.7336723251
"28107",0,232508.500182384
"28109",0,171791.724655833
"28111",0,33430.0599961383
"28113",0,123002.153513205
"28115",0,101514.161680326
"28117",0,44617.5740059434
"28119",0,31432.0999939798
"28121",0,4949882.4840514
"28123",0,197553.82420734
"28125",0,17195.6543114091
"28127",0,275840.382344118
"28129",0,90716.2418526648
"28131",0,51478.5349489395
"28133",0,70194.8877177706
"28135",0,36157.3498588407
"28137",0,455036.405554209
"28139",0,98051.6888930419
"28141",0,43597.674433463
"28143",0,73079.3714233396
"28145",0,89795.7245382575
"28147",0,28668.759137752
"28149",0,289900.246032856
"28153",0,60731.155635576
"28155",0,87029.761809531
"28157",0,49785.1134428265
"28159",0,72812.5791883054
"28161",0,145969.925359274
"28163",0,246778.10472076
"29001",0,70957.5127716208
"29003",0,97286.7299296671
"29005",0,11100.6702258912
"29007",0,245512.580575478
"29009",0,56124.9806056737
"29011",0,16156.2686117417
"29013",0,26103.7837774382
"29015",0,16001.6091361715
"29017",0,7453.76489823295
"29021",0,165958.126802975
"29023",0,27872.7820637976
"29025",0,15711.3285955931
"29027",0,1302918.33432082
"29029",0,116089.765596771
"29031",0,121667.257384084
"29033",0,479646.195953265
"29035",0,457487.604452618
"29037",0,1028163.6718571
"29039",0,11854.2904338145
"29041",0,53234.4551999884
"29043",0,1247717.74360628
"29045",0,17254.2115291836
"29047",0,3683229.47335492
"29049",0,702672.29350008
"29051",0,859147.622188796
"29053",0,636870.678474968
"29055",0,78582.0298235227
"29057",0,3548.08397428255
"29059",0,532348.801507026
"29061",0,38680.3402337754
"29063",0,93967.8378678715
"29065",0,41116.3912619473
"29067",0,26432.5791040561
"29069",0,59135.0869088224
"29071",0,3016813.81962827
"29073",0,16466.9875404408
"29075",0,80983.9668695091
"29079",0,215455.163751547
"29081",0,39148.7427940368
"29083",0,47377.3608621097
"29085",0,15441.8636461832
"29087",0,29700.4102043721
"29089",0,274611.219137555
"29091",0,61726.0302286809
"29093",0,19032.2204285815
"29097",0,1206722.31316924
"29099",0,14141605.5526278
"29101",0,154111.379233684
"29103",0,12283.6629348098
"29105",0,642498.159604043
"29107",0,130977.677483475
"29109",0,509488.280802762
"29111",0,46376.1289853391
"29113",0,1022240.64068678
"29115",0,19182.8765332819
"29117",0,26049.2885967165
"29119",0,921123.901895051
"29121",0,26100.3731447424
"29123",0,22564.9971822951
"29125",0,22657.8684307406
"29127",0,959614.976844078
"29129",0,12587.2035830142
"29131",0,544792.954075519
"29133",0,470886.564553488
"29135",0,36075.7865605625
"29137",0,53722.6602418064
"29139",0,551312.805098607
"29141",0,82982.1291868767
"29143",0,67603.2797714506
"29145",0,82958.9717245461
"29147",0,68035.3390959636
"29149",0,14906.5026435431
"29151",0,21747.6198708009
"29153",0,17515.4347165119
"29155",0,14285.5658636787
"29157",0,44769.3117430524
"29159",0,168387.951863686
"29163",0,116690.477876516
"29165",0,2227531.94072959
"29167",0,27794.6488264704
"29169",0,189345.454521817
"29171",0,113.09325255484
"29173",0,19535.4643207267
"29175",0,361841.879029563
"29177",0,72502.9857711234
"29179",0,22581.818058429
"29181",0,10874.4070093724
"29183",0,21990902.3618843
"29185",0,452991.269231892
"29186",0,13768.2745558355
"29187",0,529741.78510717
"29195",0,616418.326136661
"29197",0,8501.27273874627
"29199",0,40.7396502417266
"29201",0,482590.50143362
"29203",0,9132.47326398842
"29205",0,11341.9366296045
"29207",0,27903.6418262126
"29209",0,56152.5207904431
"29211",0,9637.58933184303
"29213",0,513234.241669778
"29215",0,19685.0820288734
"29217",0,32330.9917238203
"29219",0,1011136.63379768
"29221",0,61485.7261458365
"29223",0,9464.79875861928
"29225",0,493582.835250761
"29227",0,8351.34781007432
"29229",0,8099.70404032566
"42001",0,886212.934548401
"42005",0,2011595.13056903
"42007",0,4499609.76129799
"42009",0,554627.012104333
"42011",0,4173917.61466086
"42013",0,2625183.83230531
"42015",0,402832.56455416
"42019",0,6740999.11521887
"42021",0,2330789.26485798
"42023",0,5174.47118303893
"42025",0,967543.982069473
"42031",0,789227.144275397
"42033",0,4582315.42020089
"42035",0,2040475.98098665
"42037",0,1193761.0050434
"42039",0,847515.012946552
"42041",0,6785406.40778594
"42047",0,142911.311296383
"42049",0,4548067.92568594
"42051",0,3175455.99156509
"42053",0,249771.814066662
"42057",0,205364.82730926
"42059",0,1054777.80457591
"42063",0,1212749.30379992
"42065",0,1128215.8692403
"42067",0,674523.871286134
"42069",0,1778676.56872015
"42073",0,2566544.25439794
"42075",0,5622101.20289656
"42077",0,4997609.89217457
"42079",0,1989902.48932322
"42081",0,948281.400801426
"42083",0,361982.943590492
"42085",0,2007033.49539364
"42087",0,1473569.8456936
"42089",0,2026635.5313093
"42097",0,1580706.14693021
"42099",0,830428.428826486
"42103",0,490050.714744194
"42105",0,184349.382001643
"42107",0,1520558.16847029
"42109",0,741654.244230961
"42111",0,1547638.2861331
"42113",0,41790.1174998805
"42115",0,268464.7541268
"42117",0,260714.874021316
"42121",0,1645782.63087802
"42123",0,499127.954010298
"42125",0,10515070.7224687
"42127",0,460784.522840167
"42129",0,22529304.8902579
"42131",0,256175.939630628
"42133",0,11287448.9617514
"44001",0,5017699.72052236
"45001",0,129842.630820987
"45005",0,61353.9224134887
"45007",0,3306979.85956963
"45009",0,120888.960591712
"45011",0,135082.672849321
"45013",0,717519.773163281
"45015",0,9930455.31308793
"45017",0,123191.925651409
"45021",0,358318.819688992
"45023",0,143007.038606854
"45025",0,301660.295283025
"45027",0,105935.121046231
"45029",0,597233.017517339
"45031",0,151711.960820851
"45033",0,205594.161961876
"45035",0,7657467.78144093
"45037",0,1090701.08416642
"45039",0,353841.694096091
"45041",0,365860.209391848
"45043",0,502355.371422695
"45049",0,116341.885911622
"45051",0,956747.256573198
"45053",0,134790.009077543
"45055",0,729609.915026377
"45057",0,362304.826132359
"45059",0,462925.975502789
"45061",0,119946.032355665
"45065",0,185973.75359075
"45067",0,100288.569359081
"45069",0,165797.025391366
"45071",0,456188.55101145
"45073",0,2696013.05534537
"45081",0,87142.6474218064
"45085",0,668141.5014802
"45087",0,76673.4373517946
"45089",0,126333.06374132
"46003",0,10600.2433258694
"46005",0,81311.1909641431
"46007",0,7624.41669073168
"46009",0,36242.4186979248
"46013",0,179533.320494621
"46015",0,27038.3962242142
"46017",0,2671.75454211567
"46019",0,20942.931744691
"46021",0,4217.09804769439
"46023",0,30579.9310890572
"46025",0,9830.66200195297
"46029",0,181013.943671239
"46031",0,11961.2032635113
"46033",0,21700.8106964617
"46035",0,138009.61851494
"46037",0,21140.3002942907
"46039",0,40576.6987427577
"46043",0,13427.2196521824
"46045",0,21238.9890027139
"46047",0,15264.9377252562
"46049",0,7676.52273564077
"46051",0,53048.5845981107
"46053",0,51761.9670981142
"46055",0,4883.01762118926
"46057",0,47020.7905901708
"46059",0,14361.4659509386
"46061",0,15652.9510722637
"46063",0,1326.70632762249
"46065",0,98342.9546090961
"46067",0,41288.240644024
"46069",0,13883.9734998447
"46071",0,3880.96056847049
"46073",0,4679.14599447271
"46075",0,1065.51348126963
"46077",0,80033.8341645034
"46079",0,128540.182730312
"46083",0,2079070.0676039
"46085",0,5437.63948740984
"46087",0,106761.695381892
"46089",0,7285.43350229055
"46091",0,8237.98350661247
"46093",0,41487.2304257677
"46095",0,574.171827143152
"46097",0,26690.6543076961
"46101",0,116923.856252336
"46102",0,4330.37091564392
"46105",0,9394.80762796452
"46107",0,3806.39898798549
"46109",0,23987.8720500308
"46111",0,14361.9388068096
"46115",0,23925.8810020391
"46117",0,9865.99394954864
"46119",0,8016.62403012207
"46121",0,5359.65240539546
"46123",0,33100.3804091822
"46125",0,150231.966542421
"46127",0,161076.793669839
"46129",0,18384.1598993921
"46135",0,175664.810571211
"46137",0,7378.29603395833
"47003",0,1006825.50487247
"47005",0,76452.962547152
"47007",0,58925.6030241338
"47009",0,494674.282021732
"47011",0,258982.846029597
"47013",0,70509.8298962583
"47015",0,467225.342740193
"47017",0,158105.035268296
"47019",0,445248.582097654
"47021",0,6471591.44176447
"47023",0,90133.428138886
"47025",0,67064.2996661226
"47027",0,53157.7479485022
"47029",0,99423.7027390211
"47031",0,430380.434516359
"47033",0,69953.6565390999
"47035",0,320943.875694581
"47039",0,64454.4893850001
"47041",0,458190.338971256
"47043",0,4293674.69454564
"47045",0,194968.635314735
"47047",0,1611345.20830982
"47049",0,82011.4997691263
"47051",0,335102.653663727
"47053",0,235444.777101687
"47055",0,580800.034593292
"47057",0,51972.4352204004
"47059",0,217225.483651715
"47061",0,52666.4317929538
"47063",0,110443.523222591
"47067",0,9583.48492844638
"47069",0,115445.486285707
"47071",0,97505.1381376053
"47073",0,201805.065224127
"47075",0,98665.3994441814
"47077",0,162531.400331764
"47079",0,233907.235844745
"47081",0,343788.977614764
"47083",0,58526.4615465972
"47085",0,94387.4771555868
"47087",0,168040.183858529
"47089",0,223860.454279941
"47091",0,62557.4592062901
"47095",0,23050.6556924222
"47097",0,303844.376971737
"47099",0,824265.379732897
"47101",0,249459.395677661
"47103",0,259158.596129816
"47105",0,192603.858298665
"47107",0,216141.548987447
"47109",0,76786.3969264538
"47111",0,321215.313884968
"47113",0,601768.6267597
"47115",0,117981.069067628
"47117",0,1048581.00808029
"47119",0,4351862.66068368
"47121",0,40215.7920569661
"47123",0,63817.6682844097
"47125",0,4974330.95423149
"47127",0,35734.822391135
"47129",0,36957.8343129974
"47131",0,177465.889171781
"47133",0,170511.464182022
"47135",0,68972.2721222465
"47137",0,14455.3641883213
"47139",0,154442.350859281
"47141",0,490857.783151564
"47143",0,97747.4451868311
"47145",0,208589.697013646
"47147",0,6001261.51196067
"47151",0,59584.0482870812
"47153",0,33794.1784651731
"47155",0,220204.923735084
"47159",0,481723.509422224
"47161",0,88295.7357926685
"47163",0,783238.618651185
"47165",0,16626370.2305501
"47169",0,273896.985602781
"47171",0,96966.0384348148
"47173",0,89337.2137541949
"47175",0,68758.4556290903
"47177",0,920474.774731541
"47181",0,224559.993319305
"47185",0,119372.795626504
"47187",0,35788336.6768037
"47189",0,12886731.4217381
"48001",0,354100.149567175
"48003",0,34300.9206322455
"48005",0,757692.352275746
"48007",0,49425.2407498562
"48009",0,54984.5817385499
"48011",0,584.897415536791
"48013",0,1126312.75307762
"48015",0,644193.280703163
"48017",0,31101.9565676906
"48019",0,689067.088383929
"48021",0,1346133.87578559
"48023",0,11339.9794691121
"48025",0,118289.984263575
"48027",0,1896263.28450765
"48031",0,79925.1904978574
"48033",0,4425.26038676165
"48035",0,128193.710402048
"48037",0,229329.080967242
"48043",0,84648.127725521
"48045",0,5915.84807314907
"48047",0,17580.3064725816
"48049",0,280863.786801679
"48051",0,1285146.30505844
"48053",0,264280.439621496
"48055",0,571197.322984696
"48057",0,179192.576700272
"48059",0,55385.5544430337
"48061",0,1084303.76233759
"48063",0,82907.7912381884
"48065",0,11399.7026571312
"48067",0,66493.0366050012
"48069",0,6606.02689642151
"48071",0,1114125.65595195
"48073",0,474748.869870852
"48075",0,15010.2744736519
"48077",0,38004.0288084038
"48079",0,25913.9591541426
"48081",0,7728.77050360105
"48083",0,48426.7066862813
"48087",0,3730.36865247588
"48089",0,597808.503442555
"48091",0,2237307.10614322
"48093",0,60943.3673713289
"48095",0,9552.08755714051
"48097",0,210456.293972379
"48099",0,250943.431770254
"48101",0,218.264927413162
"48103",0,11138.9078850835
"48105",0,4542.44175428713
"48107",0,96477.3977862286
"48109",0,7257.56619123197
"48111",0,3002.84237083771
"48115",0,29357.8941188392
"48117",0,27077.7027659904
"48119",0,22466.4643032366
"48123",0,262181.678104777
"48125",0,32563.7397891337
"48127",0,22127.9090381835
"48129",0,6425.40973366006
"48131",0,30160.137977843
"48133",0,79962.511315376
"48137",0,11902.8558379896
"48139",0,5208134.40899837
"48145",0,271479.607913473
"48147",0,243786.172240918
"48149",0,253501.435995461
"48151",0,12174.3285389302
"48153",0,39224.5092052703
"48155",0,9452.36879742369
"48159",0,24877.8062771469
"48161",0,201430.926904342
"48163",0,110377.589501567
"48165",0,45342.5369604336
"48169",0,47005.04354577
"48171",0,221783.0347008
"48173",0,236.608209802948
"48175",0,104658.538109048
"48177",0,181037.706171201
"48179",0,83411.5906146988
"48181",0,600676.457472334
"48183",0,1002991.5760872
"48185",0,1482814.18241266
"48187",0,3334537.476701
"48189",0,229833.55579236
"48191",0,14055.903637302
"48193",0,31946.8558736089
"48195",0,8436.1808894129
"48197",0,8257.79909218193
"48199",0,602331.400301055
"48203",0,494717.067020753
"48205",0,7748.43932546349
"48207",0,33495.545190705
"48211",0,12102.4390238048
"48213",0,599464.80771159
"48217",0,326477.915027129
"48219",0,313889.491945874
"48221",0,347007.821097667
"48223",0,105634.628837108
"48225",0,195975.990362581
"48227",0,111771.673334523
"48229",0,3201.96833082818
"48231",0,754368.73427871
"48233",0,33889.2613403501
"48235",0,505.703708773218
"48237",0,27788.9741005577
"48239",0,79072.9148355443
"48241",0,166025.421870999
"48243",0,42718.5662366923
"48245",0,2253740.65719812
"48247",0,13086.8433538534
"48249",0,89375.9496228184
"48251",0,2566221.69217355
"48253",0,73556.8145184091
"48255",0,268510.794033359
"48257",0,3395342.37143909
"48259",0,1340654.62563528
"48261",0,316.860737612707
"48263",0,210.476967362923
"48265",0,310341.940005824
"48267",0,18826.3116421308
"48269",0,0
"48271",0,6809.57156060752
"48275",0,5202.27201539291
"48277",0,176346.919786941
"48279",0,183168.826015971
"48281",0,71647.9219539643
"48283",0,75031.8308385292
"48285",0,329388.340608534
"48287",0,540925.677780076
"48289",0,371729.235410234
"48291",0,1847504.91123881
"48293",0,294179.861637271
"48295",0,8224.87723045012
"48297",0,81735.4936698062
"48299",0,138087.58490606
"48301",0,118.304104901474
"48305",0,60899.649522888
"48307",0,10478.6699900754
"48311",0,318.352728596795
"48313",0,321521.968543583
"48315",0,53499.7686235806
"48317",0,11567.0845669032
"48319",0,12453.8540444469
"48321",0,567398.83145985
"48323",0,158268.211048607
"48325",0,1509991.68861514
"48327",0,20012.783470908
"48329",0,394776.898978442
"48331",0,528501.55009572
"48333",0,32074.0520757798
"48335",0,18839.9946017721
"48337",0,115508.022686063
"48341",0,28278.2739806558
"48343",0,25852.4391039566
"48345",0,10316.8629968807
"48347",0,610635.332531985
"48349",0,623845.2162239
"48351",0,112715.450055586
"48353",0,81674.4605195732
"48355",0,1141856.79580922
"48357",0,25298.8917071912
"48359",0,3631.62209455556
"48361",0,904322.314929242
"48363",0,56491.4139030236
"48365",0,276426.004193401
"48367",0,1871569.97559994
"48369",0,23059.4612248669
"48371",0,36359.1081470503
"48373",0,475524.540700276
"48375",0,327386.682924073
"48377",0,19046.1444808509
"48379",0,53451.8950523627
"48381",0,582836.221981166
"48383",0,3504.91393055904
"48385",0,8710.21222182991
"48387",0,33619.9736522914
"48389",0,31906.0336954956
"48391",0,14465.3854045988
"48393",0,385.73852206723
"48395",0,1281416.96301917
"48397",0,2553231.86744694
"48399",0,18091.6066322707
"48401",0,490666.982906997
"48403",0,53726.006007948
"48405",0,29794.9057441363
"48407",0,231613.566036452
"48409",0,202331.183905535
"48411",0,10992.234137959
"48413",0,2287.90948932779
"48415",0,27662.4730517266
"48417",0,44629.9046931627
"48419",0,145445.68854298
"48421",0,5594.94283990854
"48425",0,26286.0702573955
"48427",0,194048.136174613
"48429",0,13529.7588178358
"48431",0,632.819964920306
"48433",0,5462.19887607241
"48435",0,1761.68037035002
"48437",0,9404.0763722177
"48441",0,430776.399886902
"48443",0,401.072484963565
"48445",0,72685.4627902646
"48447",0,11714.0806730363
"48449",0,74993.7284070228
"48451",0,251382.683417629
"48455",0,106003.352617039
"48457",0,110588.628155514
"48459",0,409885.562717455
"48461",0,6485.52540661686
"48463",0,95198.471888216
"48465",0,288180.744410602
"48467",0,438373.474681717
"48469",0,515704.591256778
"48475",0,39375.5441168653
"48477",0,843279.407395577
"48479",0,867500.387628264
"48481",0,1038909.79117265
"48483",0,2958.61620099084
"48485",0,447898.496804099
"48487",0,40747.0686233963
"48489",0,92702.6793285672
"48493",0,956573.920736391
"48495",0,16500.7647466007
"48497",0,299134.670323778
"48499",0,371257.03875098
"48501",0,22676.8766659525
"48503",0,43864.8429137941
"48505",0,71088.7680420906
"48507",0,97055.1304053444
"49001",0,23826.7182349077
"49003",0,803316.057911556
"49007",0,235257.094386203
"49009",0,6561.86972149547
"49013",0,43354.7246643671
"49015",0,31528.9861815406
"49017",0,17907.8589001404
"49019",0,35245.4030169441
"49021",0,235135.44492253
"49023",0,82205.4217517022
"49025",0,44309.9701118281
"49027",0,65932.6415270672
"49029",0,313235.532833626
"49031",0,12007.4875952902
"49033",0,18174.3797069348
"49039",0,147638.079516112
"49041",0,150194.314081185
"49043",0,2822371.65410593
"49045",0,2050702.6107175
"49047",0,181194.098819296
"49053",0,657725.342661215
"49055",0,23618.3416573286
"49057",0,5256880.50200214
"50003",0,224590.271642411
"50005",0,404690.709991041
"50009",0,126374.654893408
"50011",0,1586214.05145302
"50013",0,401492.523889898
"50017",0,6486297.90756256
"50019",0,290647.108961911
"50021",0,742997.39664143
"50023",0,1674195.00288037
"50025",0,325489.42646223
"51001",0,135637.64017577
"51005",0,301172.16068449
"51007",0,307579.414692301
"51009",0,489100.375547736
"51011",0,282247.433920297
"51015",0,2998960.50897141
"51017",0,82288.1286530308
"51019",0,867695.577018138
"51021",0,83794.7848229212
"51023",0,655426.495891937
"51025",0,44704.3019957548
"51027",0,129825.623698618
"51029",0,1175240.6179414
"51031",0,700248.051645863
"51033",0,441890.068210603
"51035",0,423789.991913291
"51036",0,104767.656536974
"51037",0,186470.399067511
"51043",0,309454.160455432
"51045",0,144035.00738262
"51047",0,506744.315325931
"51049",0,282568.368363787
"51051",0,78322.9606494245
"51057",0,211568.616632649
"51061",0,806190.117692599
"51063",0,702697.672632519
"51065",0,5959567.63780417
"51067",0,622760.05701377
"51069",0,661611.29702969
"51071",0,1150565.05387915
"51073",0,164223.745086937
"51075",0,798660.652531411
"51077",0,117993.174067803
"51079",0,4142025.13816594
"51081",0,61015.4517827833
"51083",0,363347.757418403
"51085",0,3800921.60803524
"51089",0,428877.909692606
"51091",0,29865.0336023459
"51093",0,165713.067915003
"51095",0,529708.145166458
"51097",0,130181.444212934
"51099",0,147567.313689051
"51101",0,215837.343836759
"51103",0,80313.7138808925
"51105",0,71715.0909168297
"51109",0,3147194.29101103
"51111",0,55425.1698663718
"51113",0,656049.982915952
"51115",0,53540.3468832869
"51117",0,128886.19886953
"51119",0,148032.875748027
"51125",0,1874501.47496039
"51127",0,579891.121065589
"51131",0,77595.0930500521
"51133",0,72476.6563856209
"51135",0,221850.99337724
"51137",0,2155568.7405456
"51139",0,434593.941192263
"51141",0,141141.065022194
"51143",0,600932.126819342
"51145",0,567306.012939252
"51147",0,478106.428756342
"51149",0,427958.784788043
"51155",0,2672539.94594224
"51157",0,109239.015290516
"51159",0,241469.168238003
"51161",0,2151220.88387155
"51163",0,483326.117185966
"51165",0,2163310.28556816
"51167",0,107740.576915781
"51169",0,104642.838377274
"51171",0,340781.83237536
"51173",0,197158.998611435
"51175",0,128866.430534147
